video_id,video_datetime,video_date,author_region,poi_a_id,poi_b_id,journey_sentiment,unique_poi_n,poi_a_name,poi_a_cate,poi_b_name,poi_b_cate
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,584,803,0.7547690269847711,9,Ngong Ping Village,Cultural,Tai Mo Shan,Outdoor
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,584,815,0.7547690269847711,9,Ngong Ping Village,Cultural,Tai Po,area
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,584,885,0.7547690269847711,9,Ngong Ping Village,Cultural,Tian Tan Buddha,Religious
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,629,803,0.7547690269847711,9,Po Lin Monastery,Religious,Tai Mo Shan,Outdoor
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,629,815,0.7547690269847711,9,Po Lin Monastery,Religious,Tai Po,area
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,629,885,0.7547690269847711,9,Po Lin Monastery,Religious,Tian Tan Buddha,Religious
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,803,815,0.7547690269847711,9,Tai Mo Shan,Outdoor,Tai Po,area
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,803,885,0.7547690269847711,9,Tai Mo Shan,Outdoor,Tian Tan Buddha,Religious
7401369371811138823,2024-08-10 12:53:19,2024-08-10,PH,815,885,0.7547690269847711,9,Tai Po,area,Tian Tan Buddha,Religious
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,296,300,0.8813677451676792,6,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,296,579,0.8813677451676792,6,Hong Kong Disneyland,Entertainment,Ngong Ping,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,296,598,0.8813677451676792,6,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,296,907,0.8813677451676792,6,Hong Kong Disneyland,Entertainment,Tsim Sha Tsui,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,296,946,0.8813677451676792,6,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,300,579,0.8813677451676792,6,Hong Kong International Airport,Transit,Ngong Ping,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,300,598,0.8813677451676792,6,Hong Kong International Airport,Transit,Ocean Park,Entertainment
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,300,907,0.8813677451676792,6,Hong Kong International Airport,Transit,Tsim Sha Tsui,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,300,946,0.8813677451676792,6,Hong Kong International Airport,Transit,Victoria Peak,Cityscape
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,579,598,0.8813677451676792,6,Ngong Ping,area,Ocean Park,Entertainment
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,579,907,0.8813677451676792,6,Ngong Ping,area,Tsim Sha Tsui,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,579,946,0.8813677451676792,6,Ngong Ping,area,Victoria Peak,Cityscape
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,598,907,0.8813677451676792,6,Ocean Park,Entertainment,Tsim Sha Tsui,area
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,598,946,0.8813677451676792,6,Ocean Park,Entertainment,Victoria Peak,Cityscape
7401376083385339154,2024-08-10 13:19:20,2024-08-10,PH,907,946,0.8813677451676792,6,Tsim Sha Tsui,area,Victoria Peak,Cityscape
7401381575688064274,2024-08-10 13:40:41,2024-08-10,TH,413,995,0.5487958391507467,2,Kowloon Tin Hau Temple,Religious,Wong Tai Sin Temple,Religious
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,180,239,0.7738853724052509,5,Disney's Hollywood Hotel,Hotel,Giant Panda Adventure,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,180,296,0.7738853724052509,5,Disney's Hollywood Hotel,Hotel,Hong Kong Disneyland,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,180,598,0.7738853724052509,5,Disney's Hollywood Hotel,Hotel,Ocean Park,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,180,946,0.7738853724052509,5,Disney's Hollywood Hotel,Hotel,Victoria Peak,Cityscape
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,239,296,0.7738853724052509,5,Giant Panda Adventure,Entertainment,Hong Kong Disneyland,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,239,598,0.7738853724052509,5,Giant Panda Adventure,Entertainment,Ocean Park,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,239,946,0.7738853724052509,5,Giant Panda Adventure,Entertainment,Victoria Peak,Cityscape
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,296,598,0.7738853724052509,5,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,296,946,0.7738853724052509,5,Hong Kong Disneyland,Entertainment,Victoria Peak,Cityscape
7401388829971680528,2024-08-10 14:08:51,2024-08-10,AE,598,946,0.7738853724052509,5,Ocean Park,Entertainment,Victoria Peak,Cityscape
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,296,408,0.9022495180368424,5,Hong Kong Disneyland,Entertainment,Kowloon Park,Cityscape
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,296,580,0.9022495180368424,5,Hong Kong Disneyland,Entertainment,Ngong Ping 360,Entertainment
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,296,873,0.9022495180368424,5,Hong Kong Disneyland,Entertainment,The Peak Tram,Entertainment
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,296,944,0.9022495180368424,5,Hong Kong Disneyland,Entertainment,Victoria Harbour,Cityscape
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,408,580,0.9022495180368424,5,Kowloon Park,Cityscape,Ngong Ping 360,Entertainment
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,408,873,0.9022495180368424,5,Kowloon Park,Cityscape,The Peak Tram,Entertainment
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,408,944,0.9022495180368424,5,Kowloon Park,Cityscape,Victoria Harbour,Cityscape
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,580,873,0.9022495180368424,5,Ngong Ping 360,Entertainment,The Peak Tram,Entertainment
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,580,944,0.9022495180368424,5,Ngong Ping 360,Entertainment,Victoria Harbour,Cityscape
7401389547013049618,2024-08-10 14:11:36,2024-08-10,PH,873,944,0.9022495180368424,5,The Peak Tram,Entertainment,Victoria Harbour,Cityscape
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,296,0.7191133044254617,7,Central,area,Hong Kong Disneyland,Entertainment
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,363,0.7191133044254617,7,Central,area,K11 ARTMALL,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,377,0.7191133044254617,7,Central,area,Kam's Roast Goose,Dining
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,404,0.7191133044254617,7,Central,area,Kowloon,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,588,0.7191133044254617,7,Central,area,North Point,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,101,1044,0.7191133044254617,7,Central,area,ifc mall,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,296,363,0.7191133044254617,7,Hong Kong Disneyland,Entertainment,K11 ARTMALL,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,296,377,0.7191133044254617,7,Hong Kong Disneyland,Entertainment,Kam's Roast Goose,Dining
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,296,404,0.7191133044254617,7,Hong Kong Disneyland,Entertainment,Kowloon,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,296,588,0.7191133044254617,7,Hong Kong Disneyland,Entertainment,North Point,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,296,1044,0.7191133044254617,7,Hong Kong Disneyland,Entertainment,ifc mall,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,363,377,0.7191133044254617,7,K11 ARTMALL,Shopping,Kam's Roast Goose,Dining
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,363,404,0.7191133044254617,7,K11 ARTMALL,Shopping,Kowloon,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,363,588,0.7191133044254617,7,K11 ARTMALL,Shopping,North Point,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,363,1044,0.7191133044254617,7,K11 ARTMALL,Shopping,ifc mall,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,377,404,0.7191133044254617,7,Kam's Roast Goose,Dining,Kowloon,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,377,588,0.7191133044254617,7,Kam's Roast Goose,Dining,North Point,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,377,1044,0.7191133044254617,7,Kam's Roast Goose,Dining,ifc mall,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,404,588,0.7191133044254617,7,Kowloon,area,North Point,area
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,404,1044,0.7191133044254617,7,Kowloon,area,ifc mall,Shopping
7401391104442043654,2024-08-10 14:17:42,2024-08-10,TW,588,1044,0.7191133044254617,7,North Point,area,ifc mall,Shopping
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,204,296,0.7201194204390049,5,Entertainment Building,Shopping,Hong Kong Disneyland,Entertainment
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,204,300,0.7201194204390049,5,Entertainment Building,Shopping,Hong Kong International Airport,Transit
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,204,317,0.7201194204390049,5,Entertainment Building,Shopping,Hong Kong Station,Transit
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,204,344,0.7201194204390049,5,Entertainment Building,Shopping,ICHIRAN,Dining
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,296,300,0.7201194204390049,5,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,296,317,0.7201194204390049,5,Hong Kong Disneyland,Entertainment,Hong Kong Station,Transit
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,296,344,0.7201194204390049,5,Hong Kong Disneyland,Entertainment,ICHIRAN,Dining
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,300,317,0.7201194204390049,5,Hong Kong International Airport,Transit,Hong Kong Station,Transit
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,300,344,0.7201194204390049,5,Hong Kong International Airport,Transit,ICHIRAN,Dining
7401396876773281031,2024-08-10 14:40:03,2024-08-10,PH,317,344,0.7201194204390049,5,Hong Kong Station,Transit,ICHIRAN,Dining
7401410167549562128,2024-08-10 15:31:45,2024-08-10,PH,733,873,0.4820007383823395,2,Sky 100,Cityscape,The Peak Tram,Entertainment
7401442684658928914,2024-08-10 17:37:47,2024-08-10,PH,101,296,0.4643141423662504,3,Central,area,Hong Kong Disneyland,Entertainment
7401442684658928914,2024-08-10 17:37:47,2024-08-10,PH,101,324,0.4643141423662504,3,Central,area,Hong Kong-Zhuhai-Macao Bridge,Cityscape
7401442684658928914,2024-08-10 17:37:47,2024-08-10,PH,296,324,0.4643141423662504,3,Hong Kong Disneyland,Entertainment,Hong Kong-Zhuhai-Macao Bridge,Cityscape
7401447830830812423,2024-08-10 17:57:46,2024-08-10,TH,296,898,0.9183023490508397,2,Hong Kong Disneyland,Entertainment,Toy Story Land,Entertainment
7401459933218147600,2024-08-10 18:44:47,2024-08-10,PH,300,363,0.5326645225286484,2,Hong Kong International Airport,Transit,K11 ARTMALL,Shopping
7401463012516810002,2024-08-10 18:56:41,2024-08-10,PH,295,300,0.5371640920639038,2,Hong Kong Cultural Centre,Cultural,Hong Kong International Airport,Transit
7401479236176874768,2024-08-10 19:59:40,2024-08-10,TH,101,446,0.6661421755949656,3,Central,area,Lan Fong Yuen,Dining
7401479236176874768,2024-08-10 19:59:40,2024-08-10,TH,101,800,0.6661421755949656,3,Central,area,Tai Kwun,Cultural
7401479236176874768,2024-08-10 19:59:40,2024-08-10,TH,446,800,0.6661421755949656,3,Lan Fong Yuen,Dining,Tai Kwun,Cultural
7401498376350469383,2024-08-10 21:13:54,2024-08-10,ID,803,946,0.8926624953746796,2,Tai Mo Shan,Outdoor,Victoria Peak,Cityscape
7401508492378524935,2024-08-10 21:53:09,2024-08-10,TH,506,721,0.6048845483197106,2,Man Mo Temple,Religious,Sheung Wan,area
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,296,598,0.9424361807830407,4,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,296,603,0.9424361807830407,4,Hong Kong Disneyland,Entertainment,Old Hong Kong,Cityscape
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,296,849,0.9424361807830407,4,Hong Kong Disneyland,Entertainment,The Grand Aquarium,Entertainment
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,598,603,0.9424361807830407,4,Ocean Park,Entertainment,Old Hong Kong,Cityscape
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,598,849,0.9424361807830407,4,Ocean Park,Entertainment,The Grand Aquarium,Entertainment
7401509057917406472,2024-08-10 21:55:21,2024-08-10,TH,603,849,0.9424361807830407,4,Old Hong Kong,Cityscape,The Grand Aquarium,Entertainment
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,96,0.28975526409016716,9,Admiralty,area,Causeway Bay,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,101,0.28975526409016716,9,Admiralty,area,Central,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,296,0.28975526409016716,9,Admiralty,area,Hong Kong Disneyland,Entertainment
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,441,0.28975526409016716,9,Admiralty,area,Lai King,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,540,0.28975526409016716,9,Admiralty,area,Mong Kok,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,784,0.28975526409016716,9,Admiralty,area,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,907,0.28975526409016716,9,Admiralty,area,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,15,925,0.28975526409016716,9,Admiralty,area,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,101,0.28975526409016716,9,Causeway Bay,area,Central,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,296,0.28975526409016716,9,Causeway Bay,area,Hong Kong Disneyland,Entertainment
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,441,0.28975526409016716,9,Causeway Bay,area,Lai King,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,540,0.28975526409016716,9,Causeway Bay,area,Mong Kok,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,784,0.28975526409016716,9,Causeway Bay,area,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,907,0.28975526409016716,9,Causeway Bay,area,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,96,925,0.28975526409016716,9,Causeway Bay,area,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,296,0.28975526409016716,9,Central,area,Hong Kong Disneyland,Entertainment
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,441,0.28975526409016716,9,Central,area,Lai King,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,540,0.28975526409016716,9,Central,area,Mong Kok,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,784,0.28975526409016716,9,Central,area,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,907,0.28975526409016716,9,Central,area,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,101,925,0.28975526409016716,9,Central,area,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,296,441,0.28975526409016716,9,Hong Kong Disneyland,Entertainment,Lai King,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,296,540,0.28975526409016716,9,Hong Kong Disneyland,Entertainment,Mong Kok,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,296,784,0.28975526409016716,9,Hong Kong Disneyland,Entertainment,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,296,907,0.28975526409016716,9,Hong Kong Disneyland,Entertainment,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,296,925,0.28975526409016716,9,Hong Kong Disneyland,Entertainment,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,441,540,0.28975526409016716,9,Lai King,area,Mong Kok,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,441,784,0.28975526409016716,9,Lai King,area,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,441,907,0.28975526409016716,9,Lai King,area,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,441,925,0.28975526409016716,9,Lai King,area,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,540,784,0.28975526409016716,9,Mong Kok,area,Sunny Bay Station,Transit
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,540,907,0.28975526409016716,9,Mong Kok,area,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,540,925,0.28975526409016716,9,Mong Kok,area,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,784,907,0.28975526409016716,9,Sunny Bay Station,Transit,Tsim Sha Tsui,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,784,925,0.28975526409016716,9,Sunny Bay Station,Transit,Tung Chung,area
7401509271130737928,2024-08-10 21:56:11,2024-08-10,PH,907,925,0.28975526409016716,9,Tsim Sha Tsui,area,Tung Chung,area
7401514427297615105,2024-08-10 22:16:14,2024-08-10,KR,696,803,0.5583740671475729,3,Sha Tin Che Kung Temple,Religious,Tai Mo Shan,Outdoor
7401514427297615105,2024-08-10 22:16:14,2024-08-10,KR,696,815,0.5583740671475729,3,Sha Tin Che Kung Temple,Religious,Tai Po,area
7401514427297615105,2024-08-10 22:16:14,2024-08-10,KR,803,815,0.5583740671475729,3,Tai Mo Shan,Outdoor,Tai Po,area
7401539985670671621,2024-08-10 23:55:24,2024-08-10,ID,451,944,0.774693638086319,2,Lantau Island,Natural,Victoria Harbour,Cityscape
7401540224746081569,2024-08-10 23:56:24,2024-08-10,TH,296,300,0.7028727680444717,2,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401667571306466576,2024-08-11 08:10:46,2024-08-11,TH,307,598,0.9432805478572845,2,Hong Kong Observation Wheel,Entertainment,Ocean Park,Entertainment
7401675692951358726,2024-08-11 08:42:05,2024-08-11,ID,300,720,0.2666120599334439,2,Hong Kong International Airport,Transit,Sheung Shui,area
7401686166522711304,2024-08-11 09:22:40,2024-08-11,AU,377,1010,0.9078443745772043,2,Kam's Roast Goose,Dining,Yat Lok Restaurant,Dining
7401693328095448338,2024-08-11 09:50:29,2024-08-11,PH,96,296,0.8233303874731064,3,Causeway Bay,area,Hong Kong Disneyland,Entertainment
7401693328095448338,2024-08-11 09:50:29,2024-08-11,PH,96,300,0.8233303874731064,3,Causeway Bay,area,Hong Kong International Airport,Transit
7401693328095448338,2024-08-11 09:50:29,2024-08-11,PH,296,300,0.8233303874731064,3,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401704172376165638,2024-08-11 10:32:34,2024-08-11,BR,296,1003,0.9008875862946586,2,Hong Kong Disneyland,Entertainment,World of Frozen,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,295,0.7006955175680197,8,Causeway Bay,area,Hong Kong Cultural Centre,Cultural
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,296,0.7006955175680197,8,Causeway Bay,area,Hong Kong Disneyland,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,300,0.7006955175680197,8,Causeway Bay,area,Hong Kong International Airport,Transit
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,323,0.7006955175680197,8,Causeway Bay,area,Hong Kong Zoological and Botanical Gardens,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,540,0.7006955175680197,8,Causeway Bay,area,Mong Kok,area
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,567,0.7006955175680197,8,Causeway Bay,area,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,96,598,0.7006955175680197,8,Causeway Bay,area,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,296,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Hong Kong Disneyland,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,300,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Hong Kong International Airport,Transit
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,323,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Hong Kong Zoological and Botanical Gardens,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,540,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Mong Kok,area
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,567,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,295,598,0.7006955175680197,8,Hong Kong Cultural Centre,Cultural,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,296,300,0.7006955175680197,8,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,296,323,0.7006955175680197,8,Hong Kong Disneyland,Entertainment,Hong Kong Zoological and Botanical Gardens,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,296,540,0.7006955175680197,8,Hong Kong Disneyland,Entertainment,Mong Kok,area
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,296,567,0.7006955175680197,8,Hong Kong Disneyland,Entertainment,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,296,598,0.7006955175680197,8,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,300,323,0.7006955175680197,8,Hong Kong International Airport,Transit,Hong Kong Zoological and Botanical Gardens,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,300,540,0.7006955175680197,8,Hong Kong International Airport,Transit,Mong Kok,area
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,300,567,0.7006955175680197,8,Hong Kong International Airport,Transit,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,300,598,0.7006955175680197,8,Hong Kong International Airport,Transit,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,323,540,0.7006955175680197,8,Hong Kong Zoological and Botanical Gardens,Cityscape,Mong Kok,area
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,323,567,0.7006955175680197,8,Hong Kong Zoological and Botanical Gardens,Cityscape,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,323,598,0.7006955175680197,8,Hong Kong Zoological and Botanical Gardens,Cityscape,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,540,567,0.7006955175680197,8,Mong Kok,area,Nathan Rd,Cityscape
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,540,598,0.7006955175680197,8,Mong Kok,area,Ocean Park,Entertainment
7401704633351048456,2024-08-11 10:34:18,2024-08-11,PH,567,598,0.7006955175680197,8,Nathan Rd,Cityscape,Ocean Park,Entertainment
7401709886259662097,2024-08-11 10:54:47,2024-08-11,TH,93,312,0.7827353291213512,3,Castle Peak,Outdoor,Hong Kong Science Museum,Cultural
7401709886259662097,2024-08-11 10:54:47,2024-08-11,TH,93,946,0.7827353291213512,3,Castle Peak,Outdoor,Victoria Peak,Cityscape
7401709886259662097,2024-08-11 10:54:47,2024-08-11,TH,312,946,0.7827353291213512,3,Hong Kong Science Museum,Cultural,Victoria Peak,Cityscape
7401712656270314760,2024-08-11 11:05:25,2024-08-11,PH,803,944,0.4302748665213585,2,Tai Mo Shan,Outdoor,Victoria Harbour,Cityscape
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,329,459,0.2835394563153386,4,Hopewell Centre,Cityscape,Lee Tung Avenue,Shopping
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,329,850,0.2835394563153386,4,Hopewell Centre,Cityscape,The Grand Buffet,Dining
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,329,968,0.2835394563153386,4,Hopewell Centre,Cityscape,Wan Chai Station,Transit
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,459,850,0.2835394563153386,4,Lee Tung Avenue,Shopping,The Grand Buffet,Dining
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,459,968,0.2835394563153386,4,Lee Tung Avenue,Shopping,Wan Chai Station,Transit
7401715439400766738,2024-08-11 11:18:23,2024-08-11,TH,850,968,0.2835394563153386,4,The Grand Buffet,Dining,Wan Chai Station,Transit
7401758434141408544,2024-08-11 14:03:26,2024-08-11,FR,886,914,0.37957346346229315,2,Times Square,Shopping,Tsing Yi,Natural
7401760441111825665,2024-08-11 14:10:57,2024-08-11,TH,296,300,0.9323027431964874,2,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401764643439562030,2024-08-11 14:27:18,2024-08-11,PH,296,300,0.8884135882059733,3,Hong Kong Disneyland,Entertainment,Hong Kong International Airport,Transit
7401764643439562030,2024-08-11 14:27:18,2024-08-11,PH,296,304,0.8884135882059733,3,Hong Kong Disneyland,Entertainment,Hong Kong Museum of Art,Cultural
7401764643439562030,2024-08-11 14:27:18,2024-08-11,PH,300,304,0.8884135882059733,3,Hong Kong International Airport,Transit,Hong Kong Museum of Art,Cultural
7401767967593172225,2024-08-11 14:40:10,2024-08-11,PH,296,598,0.8521565621097883,2,Hong Kong Disneyland,Entertainment,Ocean Park,Entertainment
7401777953236946181,2024-08-11 15:18:52,2024-08-11,KR,15,125,0.6062676161527634,2,Admiralty,area,Cheung Kong Center,Cityscape
7401784543885266181,2024-08-11 15:44:29,2024-08-11,ID,101,307,0.24288904387503862,5,Central,area,Hong Kong Observation Wheel,Entertainment
7401784543885266181,2024-08-11 15:44:29,2024-08-11,ID,101,397,0.24288904387503862,5,Central,area,King's Rd,Cityscape
7401784543885266181,2024-08-11 15:44:29,2024-08-11,ID,101,938,0.24288904387503862,5,Central,area,Underpass Restaurant & Bar,Dining
