poi_id,poi_name,poi_cate,journey_n_total,stop_n_total,avg_stop_sentiment,frame_n_total,is_focal,top_market,top_inbound_poi_id,top_inbound_poi_name,top_outbound_poi_id,top_outbound_poi_name,top_companion_poi_id,top_companion_poi_name,city_sentiment_rank,category_sentiment_rank
188.0,Dragon Wind,Dining,7,7,0.8699699618986675,17,0,JP,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
919.0,Tsuen Wan West Station,Transit,6,6,0.35429156464007167,17,0,TW,912.0,Tsim Sha Tsui Station,101.0,Central,300.0,Hong Kong International Airport,,
74.0,CHAGEE,Dining,15,15,0.8603665411472321,16,0,TH,300.0,Hong Kong International Airport,1.0,% Arabica,296.0,Hong Kong Disneyland,,
347.0,Ink & Plate,Dining,14,14,0.8822707166629178,16,0,TH,180.0,Disney's Hollywood Hotel,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
419.0,Kwai Fong,area,14,14,0.2967869719889547,16,0,ID,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
535.0,Mira Place,Shopping,14,14,0.5837709773775367,16,0,TH,37.0,Avenue Of Stars,163.0,DON DON DONKI,101.0,Central,,
673.0,SHARI SHARI Kakigori House,Dining,13,13,0.6309801091989263,16,0,TW,104.0,Central Market,96.0,Causeway Bay,101.0,Central,,
777.0,Sun Sing St,Cityscape,12,14,0.4754480628429779,16,0,TW,300.0,Hong Kong International Airport,708.0,Shau Kei Wan,300.0,Hong Kong International Airport,,
410.0,Kowloon Public Pier,Transit,11,11,0.870051875258937,16,0,ID,295.0,Hong Kong Cultural Centre,464.0,Lin Heung Lau,300.0,Hong Kong International Airport,,
1022.0,Yee Wo St,Cityscape,10,10,0.4232513666152954,16,0,PH,98.0,Causeway Bay Station,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
755.0,Stanley Market,Shopping,9,9,0.7063934673215189,16,0,AU,753.0,Stanley,46.0,Bakehouse (Wan Chai),413.0,Kowloon Tin Hau Temple,,
882.0,The University of Hong Kong,School,9,10,0.6922333312531312,16,0,ID,46.0,Bakehouse (Wan Chai),546.0,Monster Building,451.0,Lantau Island,,
671.0,Royal Plaza Hotel,Hotel,8,8,0.5701536348788068,16,0,ID,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
221.0,Fook Yuen,Dining,5,5,0.8392642029126485,16,0,ID,731.0,Sister Wah Beef Brisket,474.0,Lockhart Rd,731.0,Sister Wah Beef Brisket,,
505.0,Man Kee Cart Noodle,Dining,5,5,0.8374182668599215,16,0,US,101.0,Central,372.0,Kam Ming Noodles,101.0,Central,,
285.0,High Junk Peak,Outdoor,3,4,0.6995516488185296,16,0,ID,820.0,Tai Tam Reservoir,174.0,Diamond Hill Station,149.0,Clear Water Bay,,
399.0,Kinsman,Dining,3,3,0.7780147137550207,16,0,DE,504.0,Mammy Pancake,,,286.0,Hing Kee Restaurant,,
357.0,Johnston Rd,Cityscape,15,15,0.41411650031805036,15,0,TH,112.0,Chai Wan,101.0,Central,101.0,Central,,
566.0,Nathan Hotel,Hotel,15,15,0.34431784264743326,15,0,PH,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
206.0,Explorer's Club Restaurant,Dining,14,14,0.8604407927819661,15,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
619.0,Peking Rd,Cityscape,14,15,0.6028959050774574,15,0,TH,96.0,Causeway Bay,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
994.0,Wong Tai Sin Station,Transit,14,15,0.3799204986542463,15,0,TH,992.0,Wong Tai Sin,413.0,Kowloon Tin Hau Temple,413.0,Kowloon Tin Hau Temple,,
430.0,Kwun Yum Temple,Religious,13,15,0.7204077045122782,15,0,TH,413.0,Kowloon Tin Hau Temple,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
825.0,Tai Wong Temple,Religious,13,14,0.6903715878725052,15,0,TH,413.0,Kowloon Tin Hau Temple,834.0,Temple Street Night Market,834.0,Temple Street Night Market,,
517.0,May Rd,Cityscape,12,12,0.3097929597521822,15,0,ID,873.0,The Peak Tram,946.0,Victoria Peak,946.0,Victoria Peak,,
483.0,Lung Dim Sum,Dining,11,11,0.8274067575281318,15,0,TW,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
850.0,The Grand Buffet,Dining,11,11,0.5738136382265524,15,0,PH,329.0,Hopewell Centre,451.0,Lantau Island,329.0,Hopewell Centre,,
53.0,Best Western Plus Hotel,Hotel,10,11,0.5615143105387688,15,0,TH,300.0,Hong Kong International Airport,107.0,Central and Western District Promenade,300.0,Hong Kong International Airport,,
593.0,Novotel,Hotel,10,10,0.6061301787965931,15,0,PH,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,,
639.0,Prison Yard,Cultural,10,10,0.16487325835973024,15,0,PH,800.0,Tai Kwun,800.0,Tai Kwun,101.0,Central,,
45.0,Bakehouse (Central),Dining,9,9,0.7509949476354651,15,0,ID,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
516.0,Maxim's Palace,Dining,8,9,0.8371731092532476,15,0,SG,307.0,Hong Kong Observation Wheel,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
1017.0,Yau Tong,area,8,11,0.5567250591279431,15,0,PH,137.0,Choi Hung Estate,15.0,Admiralty,540.0,Mong Kok,,
776.0,Sun King Yuen Curry Restaurant,Dining,7,7,0.633315035771756,15,0,ID,19.0,Alice Pizza,374.0,Kam Wah Cafe & Cake Shop,377.0,Kam's Roast Goose,,
966.0,Wan Chai Market,Shopping,7,7,0.7434129605487901,15,0,GB,11.0,ARTISTA PERFETTO,964.0,Wan Chai,296.0,Hong Kong Disneyland,,
320.0,Hong Kong Trail,Outdoor,4,5,0.8242574016253152,15,0,US,189.0,Dragon's Back,189.0,Dragon's Back,189.0,Dragon's Back,,
113.0,Chai Wan Park,Cityscape,2,7,0.6206989101178589,15,0,PH,112.0,Chai Wan,112.0,Chai Wan,112.0,Chai Wan,,
251.0,Granville Rd,Cityscape,14,14,0.4957119859755039,14,0,TH,145.0,Chungking Mansions,150.0,Clock Tower,296.0,Hong Kong Disneyland,,
283.0,HeSheEat,Dining,13,13,0.9093740169818585,14,0,SG,96.0,Causeway Bay,46.0,Bakehouse (Wan Chai),540.0,Mong Kok,,
385.0,Kennedy Rd,Cityscape,13,13,0.5079840927456434,14,0,TH,873.0,The Peak Tram,946.0,Victoria Peak,873.0,The Peak Tram,,
918.0,Tsuen Wan Station,Transit,13,14,0.289760209753045,14,0,PH,33.0,AsiaWorld-Expo,101.0,Central,300.0,Hong Kong International Airport,,
299.0,Hong Kong Heritage Museum,Cultural,12,13,0.5404105953728924,14,0,TH,247.0,Graham St,366.0,Kai Kai Dessert,944.0,Victoria Harbour,,
637.0,Prince Tower,Cityscape,12,12,0.6529065590972701,14,0,TH,46.0,Bakehouse (Wan Chai),296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
714.0,Shek O Peak,Outdoor,12,12,0.8375421166419983,14,0,SG,803.0,Tai Mo Shan,803.0,Tai Mo Shan,189.0,Dragon's Back,,
962.0,Walking With Buddha,Shopping,12,12,0.7505104206502438,14,0,PH,580.0,Ngong Ping 360,451.0,Lantau Island,451.0,Lantau Island,,
94.0,Castle of Magical Dreams,Entertainment,11,11,0.8657949982267437,14,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
261.0,Haiphong Road Temporary Market,Shopping,11,11,0.40261293439702556,14,0,TH,907.0,Tsim Sha Tsui,956.0,Wah Heung Yuen,46.0,Bakehouse (Wan Chai),,
442.0,Lai King Station,Transit,11,11,0.3951460378752513,14,0,PH,441.0,Lai King,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
633.0,Portland St,Cityscape,11,12,0.34103422834434444,14,0,TW,137.0,Choi Hung Estate,4.0,2 Café,300.0,Hong Kong International Airport,,
743.0,South Horizons,Cityscape,11,12,0.3724885828172167,14,0,PH,296.0,Hong Kong Disneyland,598.0,Ocean Park,296.0,Hong Kong Disneyland,,
287.0,Ho Hung Kee,Dining,10,10,0.8345666085680327,14,0,JP,27.0,Arena Kitchen,96.0,Causeway Bay,27.0,Arena Kitchen,,
533.0,Mini Central,Hotel,10,10,0.6622087916980187,14,0,JP,296.0,Hong Kong Disneyland,101.0,Central,101.0,Central,,
138.0,Choi Hung Estate Rooftop Basketball Court,Sport,9,9,0.5100758889759028,14,0,SG,46.0,Bakehouse (Wan Chai),173.0,Diamond Hill,137.0,Choi Hung Estate,,
468.0,Little Bao,Dining,9,9,0.8082617168073302,14,0,DE,96.0,Causeway Bay,263.0,Halfway Coffee,46.0,Bakehouse (Wan Chai),,
202.0,Elephant Grounds,Dining,8,8,0.8842674704889456,14,0,TH,101.0,Central,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
209.0,Fa Yuen St,Cityscape,8,9,0.5293118690864907,14,0,ID,236.0,Gage St,436.0,Ladies' Market,436.0,Ladies' Market,,
931.0,Tung Ping Chau,Natural,7,7,0.917302565915244,14,0,TH,451.0,Lantau Island,803.0,Tai Mo Shan,451.0,Lantau Island,,
57.0,Bing Kee Cha Dong,Dining,6,6,0.7083534032106399,14,0,SG,96.0,Causeway Bay,278.0,Hashtag B,36.0,Australia Dairy Company,,
606.0,On The Hill Coffee Bar,Dining,5,5,0.5593521724144618,14,0,ID,800.0,Tai Kwun,800.0,Tai Kwun,800.0,Tai Kwun,,
1025.0,Ying Kee Noodle,Dining,5,5,0.7892994925379753,14,0,US,46.0,Bakehouse (Wan Chai),96.0,Causeway Bay,46.0,Bakehouse (Wan Chai),,
34.0,Attitude on Granville,Hotel,4,4,0.41983933225274084,14,0,TH,119.0,Cheung Chau,907.0,Tsim Sha Tsui,119.0,Cheung Chau,,
866.0,The ONE,Shopping,13,13,0.6215901040973572,13,0,TH,101.0,Central,89.0,Capital Café,296.0,Hong Kong Disneyland,,
302.0,Hong Kong Jockey Club Sichuan Treasures,Entertainment,12,12,0.7928392852966984,13,0,PH,598.0,Ocean Park,296.0,Hong Kong Disneyland,598.0,Ocean Park,,
599.0,Ocean Park Station,Transit,12,12,0.5890178500364224,13,0,PH,598.0,Ocean Park,598.0,Ocean Park,598.0,Ocean Park,,
991.0,Wong Chuk Hang,area,11,11,0.6665168047854395,13,0,TW,301.0,Hong Kong Island,296.0,Hong Kong Disneyland,101.0,Central,,
44.0,Bakehouse (Causeway Bay),Dining,10,10,0.6934877209365368,13,0,PH,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
190.0,Dragonfly,Dining,9,9,0.8948520521322886,13,0,SG,580.0,Ngong Ping 360,101.0,Central,101.0,Central,,
765.0,Starliner Diner,Dining,8,10,0.8460881263017654,13,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
185.0,Dragon Centre,Shopping,7,7,0.579561669911657,13,0,TW,700.0,Sham Shui Po,358.0,Jordan,700.0,Sham Shui Po,,
880.0,The St. Regis,Hotel,7,7,0.7469744703599385,13,0,US,877.0,The Ritz-Carlton,295.0,Hong Kong Cultural Centre,295.0,Hong Kong Cultural Centre,,
623.0,Ping Pong 129,Dining,6,6,0.7809134316113261,13,0,SG,247.0,Graham St,37.0,Avenue Of Stars,610.0,PMQ,,
628.0,Po Kee BBQ Restaurant,Dining,5,5,0.7516108637054761,13,0,TH,425.0,Kwan Yu Roasted Meat,288.0,Ho Lee Fook,96.0,Causeway Bay,,
214.0,Fat Boy Shop,Dining,3,3,0.7653479460212919,13,0,ID,504.0,Mammy Pancake,395.0,King of Coconut,395.0,King of Coconut,,
751.0,St. Paul's Church,Religious,12,12,0.6159577574580908,12,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
207.0,Eyebar,Dining,10,10,0.7338680701330305,12,0,VN,36.0,Australia Dairy Company,768.0,Stone Slab Street,296.0,Hong Kong Disneyland,,
836.0,The Alley,Dining,10,10,0.8014264553785324,12,0,PH,296.0,Hong Kong Disneyland,607.0,One Dim Sum,296.0,Hong Kong Disneyland,,
390.0,Ki'son Roasted Goose,Dining,8,8,0.8581998820106188,12,0,TH,101.0,Central,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
529.0,Milksha,Dining,8,9,0.7633056618549205,12,0,TH,540.0,Mong Kok,46.0,Bakehouse (Wan Chai),278.0,Hashtag B,,
534.0,Mini Hotel,Hotel,8,8,0.5589653081260622,12,0,ID,96.0,Causeway Bay,101.0,Central,96.0,Causeway Bay,,
830.0,Tamar Park,Cityscape,7,7,0.818045763032777,12,0,PH,310.0,Hong Kong Park,101.0,Central,101.0,Central,,
844.0,The Emperor Hotel,Hotel,7,7,0.6576959229783997,12,0,JP,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
166.0,Danish Bakery,Dining,5,5,0.5814898339721064,12,0,SG,278.0,Hashtag B,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
856.0,The Hong Kong Polytechnic University,School,5,5,0.5003119249145189,12,0,TH,331.0,Hotel ICON,198.0,East Tsim Sha Tsui,101.0,Central,,
670.0,Royal Banquet Hall,Dining,4,4,0.7326470432337373,12,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
183.0,Dr Sun Yat-sen Museum,Cultural,2,2,0.7049766472644277,12,0,TW,,,227.0,Fringe Club,101.0,Central,,
29.0,Argyle St,Cityscape,11,11,0.3941965162415396,11,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
500.0,Main Street Market,Shopping,11,11,0.86272118748589,11,0,PH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
583.0,Ngong Ping Piazza,Cultural,11,11,0.7849133339795199,11,0,PH,451.0,Lantau Island,451.0,Lantau Island,451.0,Lantau Island,,
1031.0,Yuen Ching Kok (Wong Tai Sin),Religious,11,11,0.7585146481340582,11,0,TH,629.0,Po Lin Monastery,471.0,Lo Pan Temple,413.0,Kowloon Tin Hau Temple,,
1033.0,Yuen Long Park,Cityscape,11,11,0.8906027295372703,11,0,PH,451.0,Lantau Island,451.0,Lantau Island,451.0,Lantau Island,,
203.0,Enchanted Garden Restaurant,Dining,10,10,0.9140319049358367,11,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
624.0,Ping Shan,area,10,10,0.7043947756290436,11,0,PH,451.0,Lantau Island,451.0,Lantau Island,451.0,Lantau Island,,
860.0,The Kimberley Hotel,Hotel,10,10,0.6822957750409842,11,0,PH,300.0,Hong Kong International Airport,145.0,Chungking Mansions,296.0,Hong Kong Disneyland,,
971.0,Waso Café,Dining,10,10,0.7232875436544418,11,0,TH,135.0,Chiu Fat Porridge Noodle Restaurant,291.0,Hollywood Rd,300.0,Hong Kong International Airport,,
139.0,Choi Hung Station,Transit,9,10,0.7132351361215115,11,0,TH,137.0,Choi Hung Estate,137.0,Choi Hung Estate,137.0,Choi Hung Estate,,
362.0,Jungle River Cruise,Entertainment,9,10,0.8279812335968018,11,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
332.0,Hotel Pravo,Hotel,8,9,0.6271235775202513,11,0,PH,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
492.0,MacLehose Trail,Outdoor,8,8,0.826555656734854,11,0,TH,296.0,Hong Kong Disneyland,459.0,Lee Tung Avenue,295.0,Hong Kong Cultural Centre,,
555.0,Mui Wo,area,8,8,0.6896924577886239,11,0,US,663.0,Repulse Bay,413.0,Kowloon Tin Hau Temple,803.0,Tai Mo Shan,,
416.0,Kung Fu Tea,Dining,7,7,0.5521264954337052,11,0,TH,146.0,Citygate Outlets,101.0,Central,101.0,Central,,
865.0,The Murray,Hotel,7,7,0.45547920891216825,11,0,ID,295.0,Hong Kong Cultural Centre,101.0,Central,873.0,The Peak Tram,,
933.0,Tung Tat,Dining,7,7,0.8718101637704032,11,0,SG,300.0,Hong Kong International Airport,366.0,Kai Kai Dessert,36.0,Australia Dairy Company,,
19.0,Alice Pizza,Dining,6,6,0.6690661451882787,11,0,AU,907.0,Tsim Sha Tsui,101.0,Central,907.0,Tsim Sha Tsui,,
595.0,Oasis Aurum 181 Hotel,Hotel,6,6,0.8634649887681007,11,0,PH,300.0,Hong Kong International Airport,338.0,Hutong,296.0,Hong Kong Disneyland,,
620.0,Peng Chau,Natural,6,6,0.683547992259264,11,0,PH,35.0,Austin Station,119.0,Cheung Chau,451.0,Lantau Island,,
512.0,Maritime Square,Shopping,5,5,0.7918557388863215,11,0,PH,598.0,Ocean Park,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
615.0,Park Hotel,Hotel,5,5,0.6529232829809188,11,0,TH,907.0,Tsim Sha Tsui,907.0,Tsim Sha Tsui,907.0,Tsim Sha Tsui,,
149.0,Clear Water Bay,Natural,4,4,0.6441513693581025,11,0,FR,174.0,Diamond Hill Station,820.0,Tai Tam Reservoir,174.0,Diamond Hill Station,,
158.0,Cruise Restaurant & Bar,Dining,3,3,0.8527356709043185,11,0,GB,944.0,Victoria Harbour,588.0,North Point,588.0,North Point,,
774.0,Sun Kee Noodles,Dining,3,3,0.9073555121819178,11,0,ID,436.0,Ladies' Market,96.0,Causeway Bay,772.0,Sun Heung Yuen,,
729.0,Sim City,Shopping,2,2,0.5855889138248231,11,0,ID,700.0,Sham Shui Po,167.0,David Chan Co,167.0,David Chan Co,,
70.0,Brooklyn Bar and Grill,Dining,10,10,0.9348055183887481,10,0,ID,296.0,Hong Kong Disneyland,101.0,Central,296.0,Hong Kong Disneyland,,
239.0,Giant Panda Adventure,Entertainment,10,10,0.8891714215278625,10,0,PH,598.0,Ocean Park,598.0,Ocean Park,598.0,Ocean Park,,
348.0,International Plaza,Cityscape,10,10,0.45443212538957595,10,0,PH,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
590.0,North Pole Encounter,Entertainment,10,10,0.7435912117362022,10,0,PH,296.0,Hong Kong Disneyland,598.0,Ocean Park,598.0,Ocean Park,,
647.0,Queensway,Cityscape,10,10,0.5316098898649215,10,0,ID,101.0,Central,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
237.0,Garden Rd,Cityscape,9,9,0.3248191424128082,10,0,VN,101.0,Central,101.0,Central,873.0,The Peak Tram,,
298.0,Hong Kong Heritage Discovery Centre,Cultural,9,9,0.6409751284453604,10,0,PH,404.0,Kowloon,101.0,Central,295.0,Hong Kong Cultural Centre,,
118.0,Chek Lap Kok,Natural,8,8,0.5617296725977212,10,0,PH,103.0,Central Ferry Pier,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
131.0,China Hong Kong City,Shopping,8,8,0.6656074387331804,10,0,PH,87.0,Canton Rd,160.0,Cupnoodles Museum,296.0,Hong Kong Disneyland,,
330.0,Hotel Hart,Hotel,8,8,0.43683909927494824,10,0,TH,295.0,Hong Kong Cultural Centre,300.0,Hong Kong International Airport,300.0,Hong Kong International Airport,,
482.0,Lugard Road Lookout,Outdoor,8,9,0.8596818778249953,10,0,TW,946.0,Victoria Peak,946.0,Victoria Peak,946.0,Victoria Peak,,
558.0,My Cup of Tea,Dining,8,8,0.8809859063476324,10,0,ID,221.0,Fook Yuen,46.0,Bakehouse (Wan Chai),436.0,Ladies' Market,,
653.0,Ramada Hong Kong Harbour View,Hotel,8,8,0.627981914653598,10,0,PH,307.0,Hong Kong Observation Wheel,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
1.0,% Arabica,Dining,7,7,0.5117068990532841,10,0,TH,74.0,CHAGEE,101.0,Central,101.0,Central,,
86.0,Canal Rd,Cityscape,7,7,0.5335629928324904,10,0,TW,907.0,Tsim Sha Tsui,1051.0,阿四快餐,300.0,Hong Kong International Airport,,
541.0,Mong Kok East,Transit,7,7,0.525273637313928,10,0,ID,300.0,Hong Kong International Airport,296.0,Hong Kong Disneyland,300.0,Hong Kong International Airport,,
766.0,Staunton St,Cityscape,7,7,0.44143751228139516,10,0,TH,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),291.0,Hollywood Rd,,
797.0,Tai Hing,Dining,7,7,0.7557781281925383,10,0,ID,287.0,Ho Hung Kee,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,,
25.0,Apt. Coffee Wanchai,Dining,6,6,0.6807883481184641,10,0,ID,40.0,BASAO,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
325.0,Honolulu Café,Dining,4,5,0.8225297123193741,10,0,CA,46.0,Bakehouse (Wan Chai),964.0,Wan Chai,964.0,Wan Chai,,
328.0,Hop Yik Tai,Dining,4,4,0.616087730973959,10,0,AU,36.0,Australia Dairy Company,418.0,Kung Wo Beancurd Factory,418.0,Kung Wo Beancurd Factory,,
440.0,Lai Chi Wo,Cultural,4,4,0.8890256397426128,10,0,GB,854.0,The Hideout,700.0,Sham Shui Po,119.0,Cheung Chau,,
690.0,Sang Roastery,Dining,4,4,0.8371256999671459,10,0,DE,37.0,Avenue Of Stars,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
28.0,Argyle Centre,Shopping,3,3,0.6214309090541469,10,0,ID,101.0,Central,436.0,Ladies' Market,96.0,Causeway Bay,,
372.0,Kam Ming Noodles,Dining,1,1,0.8170986711978913,10,0,CA,505.0,Man Kee Cart Noodle,824.0,Tai Wo Tang Café,505.0,Man Kee Cart Noodle,,
474.0,Lockhart Rd,Cityscape,9,9,0.23546729381713602,9,0,ID,221.0,Fook Yuen,675.0,SOGO,675.0,SOGO,,
871.0,The Peak Terminus,Transit,9,9,0.3594933042509688,9,0,ID,873.0,The Peak Tram,494.0,Madame Tussauds,873.0,The Peak Tram,,
55.0,Big Wave Bay,Natural,8,8,0.8909203000366688,9,0,GB,818.0,Tai Tam Gap,56.0,Big Wave Bay Beach,189.0,Dragon's Back,,
154.0,Conrad Hong Kong,Hotel,8,8,0.6970236878842115,9,0,US,877.0,The Ritz-Carlton,944.0,Victoria Harbour,249.0,Grand Hyatt,,
550.0,Mount Davis,Outdoor,8,9,0.9247822827763028,9,0,PH,451.0,Lantau Island,598.0,Ocean Park,451.0,Lantau Island,,
767.0,Stone Nullah Ln,Cityscape,8,8,0.3250130144879222,9,0,TH,101.0,Central,426.0,Kwun Tong,101.0,Central,,
845.0,The FOREST,Shopping,8,8,0.7906626351177692,9,0,ID,300.0,Hong Kong International Airport,101.0,Central,300.0,Hong Kong International Airport,,
208.0,FINEPRINT,Dining,7,7,0.6425902630601611,9,0,ID,46.0,Bakehouse (Wan Chai),506.0,Man Mo Temple,506.0,Man Mo Temple,,
227.0,Fringe Club,Cultural,7,7,0.5399771891534328,9,0,ID,101.0,Central,101.0,Central,300.0,Hong Kong International Airport,,
617.0,Peel St,Cityscape,7,7,0.7620387134097871,9,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
783.0,Sung Wong Toi,area,7,8,0.6150631695054471,9,0,TH,101.0,Central,137.0,Choi Hung Estate,137.0,Choi Hung Estate,,
715.0,Shek Tong Tsui,area,6,6,0.5870686409374078,9,0,TH,101.0,Central,296.0,Hong Kong Disneyland,307.0,Hong Kong Observation Wheel,,
562.0,N1 Coffee & Co.,Dining,5,5,0.7029013395309448,9,0,TH,74.0,CHAGEE,37.0,Avenue Of Stars,37.0,Avenue Of Stars,,
522.0,Metroplaza,Shopping,4,4,0.5470755253918469,9,0,ID,312.0,Hong Kong Science Museum,324.0,Hong Kong-Zhuhai-Macao Bridge,296.0,Hong Kong Disneyland,,
563.0,NOC,Dining,4,4,0.7175092225273451,9,0,CA,504.0,Mammy Pancake,675.0,SOGO,101.0,Central,,
412.0,Kowloon Taproom,Dining,3,3,0.7623788124985165,9,0,PH,364.0,K11 MUSEA,46.0,Bakehouse (Wan Chai),46.0,Bakehouse (Wan Chai),,
191.0,Dragonking Dim Sum,Dining,2,2,0.9027589663863183,9,0,ID,231.0,Fu Wah Café,278.0,Hashtag B,278.0,Hashtag B,,
940.0,Urban Coffee Roaster,Dining,2,2,0.8037945415292467,9,0,ID,395.0,King of Coconut,548.0,More Yogurt,36.0,Australia Dairy Company,,
50.0,Be With Years,Dining,1,1,0.8090557518104712,9,0,KR,,,,,,,,
130.0,China Ferry Terminal,Transit,8,8,0.4237393152434379,8,0,TH,944.0,Victoria Harbour,268.0,Hanoi Rd,296.0,Hong Kong Disneyland,,
422.0,Kwai Tsing District,area,8,8,0.6647194041870534,8,0,TH,296.0,Hong Kong Disneyland,222.0,For Kee Restaurant,913.0,Tsing Ma Bridge,,
478.0,Lucky Star Coffee Shop,Dining,8,8,0.8971340283751488,8,0,ID,46.0,Bakehouse (Wan Chai),296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
489.0,MOKO,Shopping,8,8,0.5656290715560317,8,0,PH,300.0,Hong Kong International Airport,250.0,Grand Plaza,250.0,Grand Plaza,,
526.0,Midtown Delights,Dining,8,8,0.9446138888597488,8,0,TH,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
704.0,Shanghai St,Cityscape,8,8,0.5024168314412236,8,0,PH,446.0,Lan Fong Yuen,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
21.0,Animation Academy,Entertainment,7,8,0.6848917566239834,8,0,JP,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,296.0,Hong Kong Disneyland,,
240.0,Ginza Square,Cityscape,7,7,0.29558277369609903,8,0,PH,101.0,Central,307.0,Hong Kong Observation Wheel,944.0,Victoria Harbour,,
531.0,Ming Court Hotel,Hotel,7,7,0.5334713328629732,8,0,VN,944.0,Victoria Harbour,293.0,Hong Kong Convention and Exhibition Centre,944.0,Victoria Harbour,,
691.0,Sau Wa Fong,Cityscape,7,7,0.6096637600234577,8,0,TH,101.0,Central,101.0,Central,300.0,Hong Kong International Airport,,
51.0,Bee Cheng Hiang,Shopping,6,6,0.6906452565971347,8,0,PH,46.0,Bakehouse (Wan Chai),296.0,Hong Kong Disneyland,944.0,Victoria Harbour,,
710.0,Shau Kei Wan Station,Transit,6,6,0.46561812588738066,8,0,GB,16.0,Admiralty Station,119.0,Cheung Chau,189.0,Dragon's Back,,
808.0,Tai O Market St,Shopping,6,6,0.5320591144263744,8,0,ID,804.0,Tai O,230.0,Fu Shan Viewing Point,804.0,Tai O,,
1007.0,Xiqu Centre,Cultural,6,6,0.8235231091578802,8,0,TH,506.0,Man Mo Temple,207.0,Eyebar,295.0,Hong Kong Cultural Centre,,
115.0,Chai Wan Station,Transit,5,5,0.4044335010151068,8,0,PH,113.0,Chai Wan Park,98.0,Causeway Bay Station,98.0,Causeway Bay Station,,
432.0,LAB ZERÕ,Dining,5,5,0.7723983734846115,8,0,SG,673.0,SHARI SHARI Kakigori House,18.0,After You Dessert Café,18.0,After You Dessert Café,,
