video_date,author_region,journey_n,avg_journey_sentiment
2024-04-07,CA,1,0.7540573104470968
2024-04-07,JP,1,0.31907154712826014
2024-04-07,TH,3,0.9202795763100896
2024-04-07,TW,1,0.9597448175368102
2024-04-07,VN,2,0.7606615893542766
2024-04-08,JP,1,0.94855797290802
2024-04-08,PH,1,0.9559749364852905
2024-04-08,SG,1,0.5705074667930603
2024-04-08,TH,4,0.8785679370785753
2024-04-09,ID,1,0.8686386721829573
2024-04-09,PH,1,0.602768013253808
2024-04-09,TH,1,0.972413033246994
2024-04-10,SG,2,0.9481949508190155
2024-04-10,TH,1,0.6438348069787025
2024-04-11,AU,1,0.9627702633539835
2024-04-11,PH,1,0.863127718369166
2024-04-11,TW,1,0.378820538520813
2024-04-11,US,1,0.8600972294807434
2024-04-12,AT,1,0.922144455569131
2024-04-12,AU,1,0.7767999072869619
2024-04-12,PH,1,0.48547578496592386
2024-04-13,AU,1,0.8476015130678812
2024-04-13,IN,1,0.9700527389844258
2024-04-13,JP,2,0.5571985517868376
2024-04-13,PH,1,0.9498178561528524
2024-04-13,US,1,0.8808584809303284
2024-04-14,ID,1,0.881857842206955
2024-04-14,PH,2,0.7683686042825382
2024-04-15,AU,2,0.5315650987128416
2024-04-15,ID,1,0.8931455214818318
2024-04-16,AU,1,0.9665467739105225
2024-04-16,CA,1,0.892599364121755
2024-04-16,ID,2,0.8912570416927338
2024-04-16,PH,1,0.8219099402427673
2024-04-17,BY,1,0.021143576130270958
2024-04-17,CA,1,0.6500644230594238
2024-04-17,GB,1,0.7313623820830669
2024-04-17,ID,1,0.7132319808006287
2024-04-17,TW,1,0.7886974723250778
2024-04-18,GB,1,0.8842220604419708
2024-04-18,ID,1,0.9622887670993805
2024-04-18,PH,3,0.8084481010834376
2024-04-18,TH,1,0.8614145517349243
2024-04-18,VN,1,0.6333531166116396
2024-04-19,CA,1,0.8217183351516724
2024-04-19,TW,1,0.62160042895832
2024-04-20,AU,1,0.8483753335972628
2024-04-20,CA,1,0.7625108957290649
2024-04-20,FJ,1,0.880423367023468
2024-04-20,PH,1,0.8938428163528442
2024-04-21,ID,1,0.9647592902183533
2024-04-21,PH,2,0.5077856382621186
2024-04-21,TH,2,0.33844285817707287
2024-04-22,AU,1,0.7776307836174965
2024-04-22,PH,1,0.6962493032217025
2024-04-22,TH,1,0.7688892707228661
2024-04-22,US,1,0.9598195552825928
2024-04-23,PH,1,0.8729672133922577
2024-04-24,ES,1,0.8062934378782908
2024-04-24,PH,2,0.7442986432640326
2024-04-24,TH,1,0.8502958044409752
2024-04-24,VN,1,0.7683207988739014
2024-04-25,PH,2,0.7691649018250631
2024-04-25,TH,1,0.7953577876091004
2024-04-26,JP,1,0.6885154148330912
2024-04-26,KR,1,0.91830775141716
2024-04-26,PH,1,0.7814210951328278
2024-04-26,TH,3,0.7521720544144542
2024-04-27,ID,1,0.36721693724393845
2024-04-27,PH,1,0.4947347566485405
2024-04-27,TW,4,0.7579700062290216
2024-04-28,AU,1,0.5532655119895935
2024-04-28,ID,1,0.366715501062572
2024-04-28,NL,1,0.6802560202777386
2024-04-29,AE,1,0.8883994069260855
2024-04-29,KR,1,0.7882184982299805
2024-04-29,TW,2,0.9589833319187164
2024-04-30,CA,1,0.9345147609710693
2024-04-30,TW,1,0.9469528022934409
2024-04-30,US,1,0.023111525923013687
2024-05-01,JP,1,0.8615120569864908
2024-05-01,TH,1,0.8916940778493881
2024-05-02,ID,1,0.8314021229743958
2024-05-02,KR,1,0.11767733842134476
2024-05-02,PH,2,0.5943427428603172
2024-05-02,VN,2,0.6666044929826802
2024-05-03,CA,1,0.375537171959877
2024-05-03,PH,3,0.7275445080983142
2024-05-03,SG,2,0.5636914148926735
2024-05-03,VN,1,0.7963043451309204
2024-05-04,ID,1,0.4480408781673759
2024-05-04,KR,1,0.9299083948135376
2024-05-04,PH,1,0.45312023162841797
2024-05-04,TH,1,0.7426660880446434
2024-05-04,TW,1,0.6328953616321087
2024-05-05,AU,1,0.7399722635746002
2024-05-05,GB,1,0.943619430065155
2024-05-05,VN,1,0.8058717846870422
2024-05-06,ID,1,0.9768259525299072
2024-05-06,PH,1,0.8633071333169937
2024-05-06,SG,1,0.42279502749443054
2024-05-06,TH,1,0.6279417624076207
2024-05-06,TW,1,0.9686370193958282
2024-05-06,US,1,0.9521154165267944
2024-05-07,ID,2,0.3461595522239804
2024-05-07,KG,1,0.7680425569415092
2024-05-07,PH,2,0.7976895070945222
2024-05-07,US,1,0.5137641942128539
2024-05-08,PH,1,0.9528913378715516
2024-05-09,PH,2,0.7991822063922882
2024-05-09,SG,1,0.024699028581380844
2024-05-10,ID,1,0.9236549139022827
2024-05-10,SG,1,0.39660051465034485
2024-05-10,US,1,0.6278065145015717
2024-05-11,ID,1,0.5966570824384689
2024-05-11,PH,1,0.8142755031585693
2024-05-11,SG,1,0.7543017864227295
2024-05-11,TH,1,0.7108728090922037
2024-05-12,AU,1,0.7839494049549103
2024-05-12,PH,1,0.8597742915153503
2024-05-12,VN,1,0.29038500785827637
2024-05-13,AE,1,0.7691169338566917
2024-05-13,EC,1,0.7217584426204363
2024-05-13,GB,1,0.5776032209396362
2024-05-13,ID,1,0.7474786681788308
2024-05-13,SG,1,0.7832196652889252
2024-05-13,TH,1,0.8517512604594231
2024-05-14,AU,1,0.7150696791984417
2024-05-14,ID,1,0.6267127990722656
2024-05-14,US,1,0.5019275148709615
2024-05-15,AE,1,0.7803463436042269
2024-05-15,AU,1,0.917692715471441
2024-05-15,PH,1,0.355631560087204
2024-05-15,US,1,0.6048417538404465
2024-05-16,AU,2,0.36707040046652156
2024-05-16,MY,1,0.884437158703804
2024-05-16,SG,2,0.7754085530905286
2024-05-16,US,2,0.8522654780573755
2024-05-17,ID,1,0.5168213620781898
2024-05-17,PH,1,0.9667105078697205
2024-05-18,ID,1,0.9205203574328196
2024-05-18,PH,2,0.8673119768500328
2024-05-18,VN,1,0.9356831709543864
2024-05-19,PH,2,0.919557405133096
2024-05-20,FJ,1,0.9231594204902649
2024-05-20,ID,1,0.7983147303263346
2024-05-20,PH,1,0.24442238360643387
2024-05-21,PH,1,0.903168261051178
2024-05-21,TW,1,0.5024171956770477
2024-05-22,ID,2,0.7757735280394535
2024-05-22,PH,2,0.8109618268914125
2024-05-23,ID,1,0.6511677677432696
2024-05-23,TW,2,0.5997488883013526
2024-05-23,US,1,0.9244515101114908
2024-05-23,VN,1,0.8551826874415079
2024-05-24,ES,1,0.9745374917984009
2024-05-24,ID,1,0.26738543866667897
2024-05-24,PH,2,0.8458299934864044
2024-05-24,TW,1,0.834636926651001
2024-05-25,ID,1,0.929706335067749
2024-05-25,LV,1,0.9235376715660095
2024-05-25,TH,2,0.516124004232032
2024-05-25,TW,1,0.8340626607338587
2024-05-25,US,1,0.5236366985986629
2024-05-26,ID,1,0.7590186707675457
2024-05-26,SG,1,0.8798624873161316
2024-05-26,TH,1,0.9016588032245636
2024-05-26,TW,1,0.7661807123157713
2024-05-27,LV,1,0.9280916849772135
2024-05-27,PH,1,0.4173491920034091
2024-05-27,SG,1,0.9346525410811106
2024-05-27,TH,1,0.9378539323806763
2024-05-27,US,1,0.7179146494716406
2024-05-28,GB,1,0.8704012036323547
2024-05-28,KR,1,0.7096906259655953
2024-05-28,PH,1,0.8613883405923843
2024-05-28,TH,1,0.7137703696886698
2024-05-28,US,1,0.8631090720494589
2024-05-29,GB,2,0.5589789630113435
2024-05-29,ID,3,0.23308046034847696
2024-05-29,US,1,0.4737858176231384
2024-05-30,MY,1,0.46333757042884827
2024-05-30,PH,3,0.9371598060168917
2024-05-30,TH,1,0.5236005187034607
2024-05-30,VN,1,0.3897363543510437
2024-05-31,KR,1,0.9375165343284607
2024-05-31,PH,1,0.8895159363746643
2024-06-01,AU,1,0.2720817029476166
2024-06-01,PH,1,0.3380945026874542
2024-06-01,TH,1,0.8802428841590881
2024-06-02,ID,2,0.8640043831119935
2024-06-02,PH,2,0.7662489600479603
2024-06-02,TH,1,0.6806677526661328
2024-06-02,TW,1,0.9128601934228625
2024-06-02,US,1,0.6105814054608345
2024-06-03,CA,1,0.951707661151886
2024-06-03,ID,2,0.6692090296107375
2024-06-03,LV,1,0.4161304831504822
2024-06-03,PH,1,0.7570553719997406
2024-06-03,VN,1,0.4591459979613622
2024-06-04,CA,1,0.45019898729709285
2024-06-04,ID,1,0.5810825973749161
2024-06-04,PH,3,0.6599486304654015
2024-06-04,TH,1,0.7018259249881509
2024-06-04,US,1,0.9560728669166565
2024-06-04,VN,1,0.7216393128037453
2024-06-05,CA,1,0.4648078704873721
2024-06-05,ID,1,0.6806297020779716
2024-06-05,PH,2,0.9462712894786488
2024-06-06,CA,1,0.9335643649101257
2024-06-06,ID,2,0.5034123534957567
2024-06-06,KR,1,0.9340958893299103
2024-06-06,PH,3,0.8456026986241341
2024-06-06,US,1,0.9022872447967529
2024-06-07,CA,1,0.817823072274526
2024-06-07,ID,3,0.7318673778643721
2024-06-07,PH,1,0.7272173364957174
2024-06-07,PL,1,0.6787732362747192
2024-06-08,AE,1,0.7095383107662201
2024-06-08,CY,1,0.8905145227909088
2024-06-08,US,1,0.5006048604846001
2024-06-09,GB,1,0.25105690211057663
2024-06-09,TH,1,0.6651632149632161
2024-06-10,TW,1,0.8908869028091431
2024-06-10,US,2,0.48114824015647173
2024-06-11,AE,2,0.4305176343768835
2024-06-11,GB,1,0.6873194575309753
2024-06-11,PH,1,0.9383414149284363
2024-06-11,SG,2,0.5143313953032096
2024-06-12,AE,1,0.5608813414971033
2024-06-12,AU,1,0.8847553133964539
2024-06-12,ID,1,0.9465382297833761
2024-06-12,PH,1,0.8621960282325745
2024-06-12,TW,3,0.7093978519861897
2024-06-13,BN,1,0.697931319475174
2024-06-13,CA,1,0.6243900395929813
2024-06-13,GB,1,0.9300427436828613
2024-06-13,PH,2,0.722875180343787
2024-06-13,TW,1,0.41771989564100903
2024-06-13,US,1,0.27007395029067993
2024-06-14,CA,1,0.6627595573663712
2024-06-14,ID,1,0.958877682685852
2024-06-14,PH,1,0.8413375880983142
2024-06-14,US,1,0.4926336246232192
2024-06-14,VN,1,0.6223279803991317
2024-06-15,AU,1,0.5887999087572098
2024-06-15,CA,1,0.2837932427413762
2024-06-16,GB,1,0.8204957246780396
2024-06-16,ID,1,0.8473732769489288
2024-06-16,JP,1,0.7244350612163544
2024-06-17,JP,1,0.6422347764428141
2024-06-17,KR,1,0.4979580631479621
2024-06-17,PH,1,0.9168642532257806
2024-06-17,TW,1,0.8835526257753372
2024-06-18,AU,1,0.8925226330757141
2024-06-18,GB,1,0.06276477873325348
2024-06-18,ID,1,0.46498391777276993
2024-06-18,PH,4,0.9207029901068386
2024-06-18,TH,1,0.43102554231882095
2024-06-18,TW,1,0.517750171944499
2024-06-19,ID,1,0.4464198636511962
2024-06-19,KR,1,0.9196805953979492
2024-06-19,QA,1,0.2071665624777476
2024-06-19,SG,2,0.8199880837434621
2024-06-19,US,4,0.7878972406033427
2024-06-20,CA,1,0.7111838683485985
2024-06-20,PH,2,0.8604617957025766
2024-06-20,RO,1,0.7228534817695618
2024-06-21,ID,1,0.41204300010576844
2024-06-22,AU,1,0.8645431697368622
2024-06-22,CA,1,0.9105921387672424
2024-06-22,ID,1,0.6657118201255798
2024-06-22,MY,1,0.8938137888908386
2024-06-22,PH,2,0.8903329372406006
2024-06-22,US,1,0.055022045969963074
2024-06-23,PH,2,0.8085707478225231
2024-06-24,MV,1,0.9206488132476807
2024-06-24,PH,1,0.7054503043492635
2024-06-24,PT,1,0.28081763722002506
2024-06-25,AU,1,0.7265560626983643
2024-06-25,PH,1,0.529392022639513
2024-06-26,PH,1,0.7867554003993671
2024-06-26,TW,1,0.8211894869804383
2024-06-27,ID,1,0.12144024670124054
2024-06-27,PH,1,0.490895077586174
2024-06-27,QA,1,0.8158931285142899
2024-06-27,TH,3,0.664236738177992
2024-06-28,ID,1,0.929448813199997
2024-06-28,MY,1,0.4979380965232849
2024-06-28,QA,1,0.7014106950826116
2024-06-28,VN,1,0.9394048452377319
2024-06-29,US,1,0.7249151766300201
2024-06-30,AU,1,0.9271619617938995
2024-06-30,CA,1,0.7183629278093576
2024-06-30,KR,1,0.13787159509956837
2024-06-30,PH,1,0.6440214912096659
2024-06-30,SG,1,0.772665411233902
2024-06-30,US,1,0.310880322009325
2024-07-01,AE,2,0.9595175087451935
2024-07-01,AU,1,0.34301917751630145
2024-07-01,BY,1,0.8848758339881897
2024-07-01,CA,1,0.8578171730041504
2024-07-01,FR,1,0.7196387350559235
2024-07-01,GB,2,0.8870693445205688
2024-07-01,ID,11,0.8249363595016543
2024-07-01,JP,11,0.9327522140510838
2024-07-01,MO,1,0.8795977830886841
2024-07-01,MY,1,0.8282487988471985
2024-07-01,NL,1,0.571580708026886
2024-07-01,NZ,1,0.9340409537156423
2024-07-01,PH,21,0.7868027435388937
2024-07-01,SG,3,0.7333635355311411
2024-07-01,TH,13,0.9106084494107034
2024-07-01,TW,6,0.8395421683110974
2024-07-01,US,9,0.8109305931462182
2024-07-01,VN,1,0.320902943611145
2024-07-02,AE,1,0.8400872747103373
2024-07-02,BN,1,0.7049004435539246
2024-07-02,CA,1,0.7974294143773261
2024-07-02,CL,1,0.9122131764888763
2024-07-02,ID,9,0.8272626139686141
2024-07-02,JP,6,0.9219581734484587
2024-07-02,KR,2,0.7247704951358693
2024-07-02,MY,1,0.9502781629562378
2024-07-02,NZ,2,0.49126726602359366
2024-07-02,PH,21,0.7756051576755668
2024-07-02,SG,4,0.853966354082028
2024-07-02,SK,1,0.714043378829956
2024-07-02,TH,15,0.7826367123220017
2024-07-02,TW,10,0.7904878177925243
2024-07-02,US,2,0.9293426970640819
2024-07-02,VN,4,0.7545149177312851
2024-07-03,AE,1,0.9419406652450562
2024-07-03,AU,1,0.9149626716971397
2024-07-03,CA,1,0.11186480522155762
2024-07-03,CH,1,0.9146014004945755
2024-07-03,GB,1,0.8678940534591675
2024-07-03,ID,7,0.8631499750273568
2024-07-03,IT,1,0.8023281693458557
2024-07-03,JP,1,0.9145082400904762
2024-07-03,KR,2,0.5698056658729911
2024-07-03,MO,1,0.40587227791547775
2024-07-03,NZ,1,0.9667795499165853
2024-07-03,PH,25,0.8847393664449402
2024-07-03,SG,4,0.8600535703202089
2024-07-03,TH,21,0.7479148398548399
2024-07-03,TR,1,0.93354731798172
2024-07-03,TW,7,0.8326312396542301
2024-07-03,US,10,0.7149119101764232
2024-07-03,VN,3,0.7825321709175431
2024-07-04,AU,1,0.8526884913444519
2024-07-04,CO,1,0.9079048931598663
2024-07-04,GB,2,0.8744320479532083
2024-07-04,ID,12,0.8598353316645242
2024-07-04,JP,3,0.9226819787706647
2024-07-04,KR,1,0.9706455667813619
2024-07-04,MY,2,0.8224329259246588
2024-07-04,NL,1,0.9494855403900146
2024-07-04,NZ,1,0.8724410136540731
2024-07-04,PH,16,0.7701082190080677
2024-07-04,SG,2,0.8588203837474186
2024-07-04,TH,16,0.7514233836487013
2024-07-04,TW,9,0.8878356065017747
2024-07-04,US,6,0.7722080225745837
2024-07-04,VN,2,0.7055545302480459
2024-07-05,AE,1,0.9503574967384338
2024-07-05,AU,1,0.9266567230224609
2024-07-05,CA,1,0.945845078676939
2024-07-05,ES,2,0.9599267393350601
2024-07-05,FR,1,0.918203204870224
2024-07-05,GB,2,0.7168698833521568
2024-07-05,ID,9,0.7901065679849517
2024-07-05,JP,6,0.8592634610944625
2024-07-05,KH,1,0.9129776060581207
2024-07-05,MO,1,0.595948338508606
2024-07-05,NZ,1,0.945859432220459
2024-07-05,PH,26,0.8393847163012695
2024-07-05,SA,1,0.7868661185105642
2024-07-05,SE,1,0.9222216606140137
2024-07-05,SG,7,0.8588201000549637
2024-07-05,TH,16,0.6773998691988665
2024-07-05,TW,5,0.7910355781515439
2024-07-05,US,7,0.9032010997246275
2024-07-05,VN,2,0.8973543445269268
2024-07-06,GB,2,0.8764724085728328
2024-07-06,ID,3,0.7514262000719706
2024-07-06,JP,2,0.9459537789225578
2024-07-06,KR,1,0.9268432209889095
2024-07-06,PH,12,0.8294536046596038
2024-07-06,TH,5,0.8066705405712128
2024-07-06,TW,3,0.9651783837212456
2024-07-06,US,2,0.8956054250399271
2024-07-07,HU,1,0.9000209867954254
2024-07-07,PH,2,0.8219083721439044
2024-07-07,US,1,0.588928684592247
2024-07-08,PH,2,0.7907759596904118
2024-07-08,TH,1,0.9718461632728577
2024-07-08,TW,1,0.9761518955230712
2024-07-09,AU,1,0.8401261288672686
2024-07-09,PH,2,0.7557736865244806
2024-07-09,TH,1,0.3951105711360772
2024-07-09,TW,1,0.879474401473999
2024-07-10,ID,1,0.8166216918650795
2024-07-10,KR,1,0.9364018042882283
2024-07-10,PH,1,0.7285654544830322
2024-07-10,VN,1,0.32146864756941795
2024-07-11,AU,1,0.8473029720286528
2024-07-11,CA,1,0.7055841684341431
2024-07-11,ID,1,0.8012540340423584
2024-07-11,TH,1,0.776545687019825
2024-07-12,AU,2,0.674448948353529
2024-07-12,JP,1,0.5670146559675535
2024-07-13,AU,1,0.7630971272786459
2024-07-13,PH,2,0.36710628285072744
2024-07-13,TH,1,0.7587699095408121
2024-07-13,TW,2,0.9254646178334951
2024-07-14,PH,1,0.7380074980203063
2024-07-14,US,1,0.9368820786476135
2024-07-15,PH,2,0.7231821641325951
2024-07-16,AU,1,0.36251572457452613
2024-07-16,MY,1,0.833913117647171
2024-07-16,PH,1,0.878480056921641
2024-07-17,AU,1,0.5537313014268875
2024-07-17,GB,1,0.46385878743603826
2024-07-17,KR,1,0.47270891846468055
2024-07-17,PH,2,0.880956634555174
2024-07-17,TW,1,0.0791114866733551
2024-07-18,AU,1,0.34361471943557265
2024-07-18,JP,1,0.9078876972198486
2024-07-18,PH,1,0.9605273821137168
2024-07-18,QA,1,0.5222309343516827
2024-07-19,GB,1,0.7320969594376427
2024-07-19,PH,1,0.8328411956628163
2024-07-19,TH,1,0.4546483052362289
2024-07-20,CN,1,0.9483404556910197
2024-07-20,US,1,0.9291552007198334
2024-07-21,ID,2,0.839963150024414
2024-07-21,PH,2,0.9471711814403534
2024-07-22,MD,1,0.8753321766853333
2024-07-22,PH,1,0.927634725968043
2024-07-23,PH,2,0.5873421182235082
2024-07-23,VN,1,0.6839537732303143
2024-07-24,AE,1,0.9004647970199585
2024-07-24,NL,1,0.9047132531801859
2024-07-26,FR,1,0.44377103447914124
2024-07-26,PH,2,0.6233176489671071
2024-07-27,PH,6,0.9450764097533065
2024-07-27,RE,1,0.8097131039415087
2024-07-27,US,1,0.8026255965232849
2024-07-28,PH,1,0.8997948884963989
2024-07-29,ID,1,0.9468528628349304
2024-07-29,PH,1,0.8169912099838257
2024-07-29,TW,1,0.7243367852095295
2024-07-29,US,1,0.10853531025350094
2024-07-29,VN,1,0.11363822221755981
2024-07-30,GB,1,0.5281963149706522
2024-07-30,PH,2,0.8017862371745563
2024-07-30,SG,1,0.7227816134691238
2024-07-30,US,1,0.821956992149353
2024-07-31,JP,1,0.7658431231975555
2024-07-31,US,1,0.9217869639396667
2024-08-01,BY,2,0.6909133493900299
2024-08-01,GB,1,0.9315172433853149
2024-08-01,ID,5,0.8082150053026039
2024-08-01,JP,9,0.8753937112188283
2024-08-01,NL,2,0.9635528028011322
2024-08-01,PH,20,0.746110536759168
2024-08-01,SG,2,0.6399806936581929
2024-08-01,TH,16,0.8209109642098743
2024-08-01,TW,9,0.7927968914998215
2024-08-01,US,4,0.887390653292338
2024-08-01,VN,1,0.6482327580451965
2024-08-02,AE,1,0.7366932613982095
2024-08-02,AU,1,0.7380737273488194
2024-08-02,DE,1,0.929269552230835
2024-08-02,ES,1,0.9357616305351257
2024-08-02,ID,4,0.8595391455067632
2024-08-02,JP,5,0.8643838890488185
2024-08-02,KR,1,0.08104324340820312
2024-08-02,MO,1,0.941421627998352
2024-08-02,MY,2,0.8943669613864687
2024-08-02,NZ,1,0.3852277919650078
2024-08-02,PH,12,0.8664521864940604
2024-08-02,PL,1,0.8369743674993515
2024-08-02,SG,4,0.8187464875597802
2024-08-02,TH,6,0.8764909670821258
2024-08-02,TW,3,0.9520552158355713
2024-08-02,US,3,0.884619782368342
2024-08-02,VN,5,0.8988120004038016
2024-08-03,CA,1,0.837070773045222
2024-08-03,CN,1,0.5812855362892151
2024-08-03,ID,5,0.7298318794866403
2024-08-03,IT,1,0.8747249245643616
2024-08-03,JP,8,0.8859550649196737
2024-08-03,MY,1,0.7793621718883514
2024-08-03,PH,21,0.756671252968331
2024-08-03,SG,1,0.8179267287254334
2024-08-03,TH,13,0.8033199754631162
2024-08-03,TW,6,0.8675634172546048
2024-08-03,US,11,0.7464142766115921
2024-08-03,VN,3,0.9482925848828422
2024-08-03,ZA,1,0.8909204602241516
2024-08-04,AE,1,0.8798188964525858
2024-08-04,GB,1,0.903921589255333
2024-08-04,HK,3,0.8378872126340866
2024-08-04,ID,5,0.677137624224027
2024-08-04,JP,2,0.6088053919374943
2024-08-04,KR,1,0.8412821430850912
2024-08-04,MO,1,0.4088638696819544
2024-08-04,MY,2,0.847283124923706
2024-08-04,NL,1,0.9546562731266022
2024-08-04,NZ,3,0.6778577577339692
2024-08-04,PH,15,0.8459314456999468
2024-08-04,SG,2,0.9353751584887504
2024-08-04,TH,11,0.7708994345331729
2024-08-04,TW,3,0.750134755684329
2024-08-04,US,6,0.8740400842544607
2024-08-04,VN,1,0.6943937420845032
2024-08-05,AU,1,0.9521974325180054
2024-08-05,HK,1,0.6805244088172913
2024-08-05,ID,8,0.6599217889370352
2024-08-05,JP,4,0.45985546335577965
2024-08-05,KR,1,0.6334535926580429
2024-08-05,MY,1,0.9759770035743713
2024-08-05,NL,1,0.7155137866735458
2024-08-05,PH,13,0.783573805393426
2024-08-05,TH,15,0.7613198337207238
2024-08-05,TW,3,0.872285450498263
2024-08-05,US,2,0.6935329648355643
2024-08-05,VN,2,0.6376530192792416
2024-08-06,AE,1,0.6216682626141442
2024-08-06,AU,2,0.5298507910753999
2024-08-06,CA,1,0.8580430411455925
2024-08-06,GB,3,0.7567027590104511
2024-08-06,HK,1,0.044909413903951645
2024-08-06,ID,4,0.7497199196368456
2024-08-06,IE,1,0.9179487228393555
2024-08-06,IL,1,0.9390731453895569
2024-08-06,JP,3,0.6886417746543884
2024-08-06,KR,1,0.6305555142462254
2024-08-06,MY,3,0.6244327794605246
2024-08-06,NL,1,0.9612298011779785
2024-08-06,NZ,1,0.7849414125084877
2024-08-06,PH,23,0.7852367056790359
2024-08-06,SG,5,0.7728583666682243
2024-08-06,TH,17,0.6851192147792154
2024-08-06,TW,3,0.9119542042414347
2024-08-06,US,2,0.42752051291366416
2024-08-07,BR,2,0.8743607925872008
2024-08-07,CA,1,0.892372727394104
2024-08-07,GB,1,0.8667986770470937
2024-08-07,ID,8,0.8599090577804612
2024-08-07,JP,1,0.6954827656348547
2024-08-07,MX,1,0.9066201862361697
2024-08-07,NL,1,0.9227022528648376
2024-08-07,PH,25,0.8417003082817223
2024-08-07,SG,1,0.9358796626329422
2024-08-07,TH,16,0.849305705865311
2024-08-07,TW,3,0.8340924746460385
2024-08-07,US,1,0.060944341123104095
2024-08-08,AE,1,0.7922386008181742
2024-08-08,BR,1,0.7452283402283987
2024-08-08,CN,1,0.08020029962062836
2024-08-08,GB,2,0.9425879836082458
2024-08-08,ID,4,0.9446992725133896
2024-08-08,JP,5,0.9344757932140715
2024-08-08,MY,1,0.9735676050186157
2024-08-08,NZ,1,0.16343215107917786
2024-08-08,PH,11,0.7159453866042433
2024-08-08,PL,1,0.9486843943595886
2024-08-08,QA,1,0.8690204247832298
2024-08-08,RO,1,0.6866491701867846
2024-08-08,SG,2,0.7323590976496537
2024-08-08,TH,15,0.7040124587080743
2024-08-08,TW,2,0.6625940728932619
2024-08-08,US,3,0.8688770786479667
2024-08-08,VN,1,0.6222190409898758
2024-08-09,AU,1,0.966795556006893
2024-08-09,BH,1,0.9787576794624329
2024-08-09,BR,1,0.8742145210504532
2024-08-09,FR,1,0.9469953775405884
2024-08-09,HK,1,0.5937638878822327
2024-08-09,ID,5,0.9024708924690883
2024-08-09,JP,5,0.7234683144423697
2024-08-09,MY,1,0.5057075396180153
2024-08-09,NL,1,0.5025069713592529
2024-08-09,NZ,1,0.8817932705084482
2024-08-09,PH,18,0.8533953771759986
2024-08-09,SG,2,0.6784941777586937
2024-08-09,TH,10,0.7677819766435359
2024-08-09,TW,2,0.7648786391530717
2024-08-09,US,2,0.7770162168890238
2024-08-09,VN,3,0.9061171660820643
2024-08-10,AE,1,0.7738853724052509
2024-08-10,BH,1,0.4566376805305481
2024-08-10,BR,1,0.17301760613918304
2024-08-10,CH,1,0.1378389298915863
2024-08-10,ES,1,0.8692644354369905
2024-08-10,FR,1,0.9494680166244507
2024-08-10,GB,1,0.9162653088569641
2024-08-10,HK,1,0.8655423521995544
2024-08-10,ID,12,0.5917110280839332
2024-08-10,JP,2,0.9238442003726959
2024-08-10,KR,2,0.7369062375454676
2024-08-10,MO,1,0.9548019170761108
2024-08-10,MY,1,0.9193439483642578
2024-08-10,PH,31,0.7859110459553743
2024-08-10,SG,1,0.7705812454223633
2024-08-10,TH,13,0.7592591666568596
2024-08-10,TW,9,0.8408409060032522
2024-08-10,US,3,0.7667876183986664
2024-08-10,ZA,1,0.1848912313580513
2024-08-11,AU,3,0.7501938137743208
2024-08-11,BR,2,0.8859323424332508
2024-08-11,BY,1,0.9245291749636332
2024-08-11,FR,1,0.37957346346229315
2024-08-11,GB,1,0.9118179157376289
2024-08-11,HK,1,0.49889406288663546
2024-08-11,ID,6,0.7069485141075829
2024-08-11,KR,1,0.6062676161527634
2024-08-11,KW,1,0.8355676634582104
2024-08-11,MY,4,0.9080700948834419
2024-08-11,PH,26,0.8174182641128044
2024-08-11,SG,1,0.917765349149704
2024-08-11,TH,14,0.6806134791778666
2024-08-11,TW,5,0.5495075633749366
2024-08-11,US,3,0.8597833533135671
2024-08-11,VN,1,0.9558776021003723
2024-08-12,BR,1,0.9262365947167078
2024-08-12,BY,1,0.8378134369850159
2024-08-12,CH,1,0.9382584691047668
2024-08-12,FR,1,0.9359269618988038
2024-08-12,ID,4,0.8260148664315541
2024-08-12,JP,7,0.7893571857284144
2024-08-12,MM,1,0.9353139281272889
2024-08-12,MO,1,0.30202488601207733
2024-08-12,MX,2,0.8986832300821941
2024-08-12,MY,1,0.5504078138619661
2024-08-12,PH,11,0.7825202228599939
2024-08-12,SG,3,0.7327069889547096
2024-08-12,TH,13,0.7827424892120891
2024-08-12,TW,7,0.9055411177022117
2024-08-12,US,7,0.8904411211567929
2024-08-13,AE,1,0.7938771632810434
2024-08-13,AU,2,0.9469201266765594
2024-08-13,DE,1,0.840142946690321
2024-08-13,ID,4,0.6827862291605075
2024-08-13,JP,8,0.7636758458421944
2024-08-13,KH,1,0.9815948009490967
2024-08-13,MX,1,0.9574416875839233
2024-08-13,MY,2,0.9609695754267953
2024-08-13,NZ,1,0.8966584716524396
2024-08-13,PH,20,0.832728059974246
2024-08-13,SG,2,0.627168070524931
2024-08-13,TH,16,0.7843801513703762
2024-08-13,TW,8,0.7949921606563121
2024-08-13,US,4,0.9276077819988131
2024-08-13,VN,3,0.6715484145614835
2024-08-14,ES,1,0.8942566414674123
2024-08-14,ID,4,0.8301164226775819
2024-08-14,JP,12,0.8969379850559763
2024-08-14,KR,1,0.9616462707519531
2024-08-14,MO,1,0.9450970813632011
2024-08-14,MY,1,0.9714168310165405
2024-08-14,PH,26,0.8337498435790351
2024-08-14,TH,19,0.789038664393544
2024-08-14,TW,5,0.8428024397956001
2024-08-14,US,3,0.36246953532099724
2024-08-14,VN,4,0.9010660772522291
2024-08-15,AE,1,0.6032894104719162
