video_date,video_n,journey_n,avg_journey_sentiment,avg_journey_sentiment_frame,avg_stops_per_journey,total_stop_n,unique_poi_n,avg_stop_sentiment,total_edge_n
2023-12-02,5,5,0.6265815487027997,0.6282435068674386,2.0,10,9,0.6957880098217477,5
2023-12-03,4,4,0.7105350289493799,0.7340502658238014,2.0,8,6,0.7026329900448521,4
2023-12-04,10,10,0.73585351281726,0.7619623480067989,2.7,27,16,0.7526138824863332,17
2023-12-05,9,9,0.7307458068761561,0.7307458068761561,1.3333333333333333,12,11,0.7024588172013561,3
2023-12-06,4,4,0.8685356415808201,0.8659164277570588,1.75,7,6,0.8602017824138913,3
2023-12-07,7,7,0.8779352532883012,0.8655786603173757,2.7142857142857144,19,12,0.8806721253091828,12
2023-12-08,4,4,0.5645401417573411,0.5619458733717837,2.0,8,7,0.4818175725993656,4
2023-12-09,1,1,0.3785052311917146,0.40814252384006977,3.0,3,3,0.3785052311917146,2
2023-12-10,4,4,0.618801421311403,0.6331590588344762,5.75,23,23,0.7382238543212537,19
2023-12-11,7,7,0.6920355465203997,0.6985912160149643,2.4285714285714284,17,15,0.6659529133462438,10
2023-12-12,7,7,0.6890738890145778,0.678647541596647,4.142857142857143,29,22,0.6522492321571111,22
2023-12-13,4,4,0.7940070629119873,0.7940070629119873,1.5,6,6,0.8268892168998718,2
2023-12-14,11,11,0.8667634573584947,0.8695276534789568,2.272727272727273,25,17,0.881893159419821,14
2023-12-15,6,6,0.8086272499426848,0.8005554816036513,3.1666666666666665,19,11,0.8013831081382775,13
2023-12-16,8,8,0.61463972230957,0.6381844075707098,1.75,14,10,0.7052889755497673,6
2023-12-17,8,8,0.7134929041253469,0.7235710236827366,3.25,26,21,0.7525515862776396,18
2023-12-18,3,3,0.6024442373050584,0.6024442373050584,1.3333333333333333,4,4,0.5628616704295079,1
2023-12-19,7,7,0.7647418541374144,0.7494440065866698,3.857142857142857,27,21,0.6994884427682854,20
2023-12-20,4,4,0.6943969533468286,0.6862029707426149,2.5,10,9,0.74878138191998,6
2023-12-21,4,4,0.8081113236645857,0.8081113236645857,1.5,6,6,0.782109501461188,2
2023-12-22,8,8,0.8263327130781752,0.840266639366746,2.625,21,12,0.7801591394439575,13
2023-12-23,3,3,0.915768865081999,0.915768865081999,3.3333333333333335,10,9,0.9151841461658478,7
2023-12-24,6,6,0.7729229570444053,0.7417665227212841,1.8333333333333333,11,10,0.8185447553088042,5
2023-12-25,3,3,0.8285144358244058,0.9250297953246855,2.0,6,2,0.6970253694201306,3
2023-12-26,4,4,0.7992378538004076,0.8026940138954104,1.25,5,4,0.822072185952254,1
2023-12-27,5,5,0.7095562375733874,0.6986901709825422,2.6,13,12,0.6004492097657981,8
2023-12-28,7,7,0.678385759127282,0.6816962337919643,1.4285714285714286,10,10,0.6299972356607516,3
2023-12-29,5,5,0.7793475804726283,0.7793475804726283,2.6,13,11,0.7229536106189093,8
2023-12-30,4,4,0.7267641201942113,0.7267641201942113,1.25,5,3,0.637262719895756,1
2023-12-31,3,3,0.715094045153987,0.7216219682444001,7.333333333333333,22,15,0.6143021307143814,19
2024-01-01,109,109,0.8753166482706684,0.8762502608071349,1.6972477064220184,185,41,0.8568546991101019,76
2024-01-02,124,124,0.8449611533436586,0.8462635791174408,1.967741935483871,244,75,0.8364427551598226,120
2024-01-03,133,133,0.8243327512960784,0.8308890969296001,2.045112781954887,272,83,0.7931028792368993,139
2024-01-04,117,117,0.8092519180498656,0.8128665078624387,2.034188034188034,238,91,0.8073207021771444,121
2024-01-05,88,88,0.8350930128289827,0.8314299672452875,1.8636363636363635,164,56,0.8311531181956563,76
2024-01-06,118,118,0.8024279659045707,0.8021732016759983,1.9067796610169492,225,92,0.7441373180368507,107
2024-01-07,104,104,0.8315213346492547,0.8323491087111042,1.75,182,57,0.808242758408423,78
2024-01-08,114,114,0.8279657082883974,0.8336274669362432,2.2017543859649122,251,85,0.8070885235535632,137
2024-01-09,118,118,0.8018516662086553,0.8082226664249615,2.3983050847457625,283,90,0.7862554077491825,165
2024-01-10,108,108,0.7927665126777294,0.7899974993008532,1.7962962962962963,194,64,0.79448263971359,86
2024-01-11,108,108,0.8056880290167754,0.8101258809607054,1.8981481481481481,205,69,0.8003821240620449,97
2024-01-12,97,97,0.8158481954677302,0.8165922407754712,1.9793814432989691,192,62,0.7660892872877905,95
2024-01-13,97,97,0.8456558581574752,0.8464985572552298,2.0721649484536084,201,61,0.8104357135080574,104
2024-01-14,120,120,0.8107211442457818,0.8168394238684946,1.875,225,66,0.7947343468469409,105
2024-01-15,125,125,0.7839548255558394,0.7891191421926279,1.912,239,76,0.7557686371435648,114
2024-01-16,102,102,0.8476952011953802,0.8500765421044301,1.7843137254901962,182,71,0.8386086615220306,80
2024-01-17,91,91,0.8023740222577712,0.8072041381881494,1.6923076923076923,154,49,0.7858650689666291,63
2024-01-18,121,121,0.8316503182477861,0.8333055560718045,1.8264462809917354,221,59,0.7995996649803438,100
2024-01-19,107,107,0.8115581074174044,0.8117437184265858,1.9065420560747663,204,73,0.8022531707345465,97
2024-01-20,85,85,0.8207089139894717,0.8260735302665575,2.223529411764706,189,65,0.7500055988082843,104
2024-01-21,100,100,0.7938039022285628,0.7954491372979728,1.81,181,62,0.7799623293077742,81
2024-01-22,84,84,0.8231405511719794,0.8210484096543185,1.9047619047619047,160,67,0.8063787337822363,76
2024-01-23,80,80,0.8408424231550491,0.8485299710760253,1.7625,141,50,0.82993392158631,61
2024-01-24,85,85,0.7944180340668738,0.7947202396100902,2.0588235294117645,175,67,0.7812502418478486,90
2024-01-25,94,94,0.8289921059851386,0.8305532700848942,1.6808510638297873,158,55,0.8123461631255822,64
2024-01-26,108,108,0.806165544632153,0.8073483045921295,2.240740740740741,242,82,0.785368484620713,134
2024-01-27,123,123,0.8017344312321222,0.8068285191446569,2.4227642276422765,298,85,0.8046384255555039,175
2024-01-28,104,104,0.8227273126865662,0.8267027379861553,2.451923076923077,255,78,0.8130054821411994,151
2024-01-29,106,106,0.815072343366074,0.814255871210627,1.9622641509433962,208,67,0.8045880378186706,102
2024-01-30,113,113,0.8148023938410643,0.8247024921770079,1.991150442477876,225,71,0.807205856172589,112
2024-01-31,96,96,0.852350919393913,0.856546689643774,2.0520833333333335,197,63,0.8403143179897872,101
2024-02-01,97,97,0.7832127912135549,0.7848672057812546,1.7835051546391754,173,57,0.7795392645033024,76
2024-02-02,87,87,0.8404025479816082,0.8395531007088833,1.896551724137931,165,61,0.76405370517597,78
2024-02-03,116,116,0.8494280214278568,0.8533826999756072,2.0775862068965516,241,71,0.8267258580398483,125
2024-02-04,97,97,0.7911058815873044,0.7961172595051549,2.134020618556701,207,73,0.7498919354546343,110
2024-02-05,118,118,0.8086130049453649,0.8145026457096276,2.1440677966101696,253,77,0.77674581350737,135
2024-02-06,92,92,0.8067317955134455,0.8124547561360191,2.3260869565217392,214,81,0.7741310573651512,122
2024-02-07,64,64,0.8415393637970947,0.8384844385068678,1.84375,118,46,0.811156220901042,54
2024-02-08,57,57,0.7725987960218033,0.7922959372150149,2.0701754385964914,118,54,0.7110091674087409,61
2024-02-09,72,72,0.769319540769803,0.772952828796787,2.4305555555555554,175,70,0.7648199291014912,103
2024-02-10,73,73,0.7804253681051883,0.7805210291664524,1.9863013698630136,145,56,0.7809098837671036,72
2024-02-11,105,105,0.8148117508712585,0.8133470205589258,1.6666666666666667,175,62,0.8119066871719888,70
2024-02-12,96,96,0.8016819129940015,0.8033146822730673,1.875,180,59,0.8017613672469379,84
2024-02-13,80,80,0.7961642807514618,0.8013432433513967,1.8625,149,50,0.7951521808568391,69
2024-02-14,63,63,0.7933116190469873,0.8021783852161496,2.873015873015873,181,62,0.757822631121682,118
2024-02-15,79,79,0.8219101541150424,0.8264203442795954,2.0126582278481013,159,59,0.7675565645332981,80
2024-02-16,73,73,0.8100306438983834,0.815235017956363,1.821917808219178,133,61,0.7851900775012631,60
2024-02-17,81,81,0.8212112653228701,0.8191383193544208,2.246913580246914,182,69,0.7900120313133984,101
2024-02-18,82,82,0.7804000840076233,0.7833276497949522,2.1463414634146343,176,62,0.7699797653092371,94
2024-02-19,73,73,0.8405517345823232,0.8435439996651416,1.7397260273972603,127,43,0.8145258279750492,54
2024-02-20,81,81,0.7387790559711274,0.7470683187787582,2.0123456790123457,163,63,0.761486932114913,82
2024-02-21,59,59,0.8087448149042805,0.8083012896453127,1.5084745762711864,89,38,0.8063600747608873,30
2024-02-22,85,85,0.8058093612444126,0.8086045578855147,2.2,187,76,0.7807189274921483,102
2024-02-23,72,72,0.7440048412507552,0.7549588725708032,2.0972222222222223,151,58,0.7061290395876507,79
2024-02-24,82,82,0.8004481161330743,0.8015167771281475,2.0609756097560976,169,58,0.775233119553187,87
2024-02-25,98,98,0.8011225068664273,0.8060509021237068,1.9795918367346939,194,60,0.8031140251079608,96
2024-02-26,65,65,0.7988893082289154,0.8029187509095502,1.8923076923076922,123,44,0.7651398984594882,58
2024-02-27,113,113,0.7741225451078133,0.7743433878837197,2.433628318584071,275,102,0.741841927128614,162
2024-02-28,95,95,0.7634184797134583,0.7679824984478638,1.894736842105263,180,62,0.7515962076192407,85
2024-02-29,86,86,0.8133379954705715,0.8073817078747508,2.2325581395348837,192,83,0.7844145514743506,106
2024-03-01,95,95,0.7778474482831469,0.7801985395718747,1.736842105263158,165,68,0.7506177882137716,70
2024-03-02,79,79,0.7705359583668356,0.7759867901362544,2.2531645569620253,178,62,0.7411740449182616,99
2024-03-03,112,112,0.7953332987803023,0.7960055091344351,2.4464285714285716,274,77,0.7913943166021726,162
2024-03-04,89,89,0.7741871105152099,0.7798131178937113,2.134831460674157,190,72,0.765578415474364,101
2024-03-05,107,107,0.7766741048793182,0.7864827553282768,2.0186915887850465,216,77,0.7585418668743733,109
2024-03-06,107,107,0.8377727519355735,0.8430558075979657,2.0093457943925235,215,63,0.79197288686514,108
2024-03-07,93,93,0.8136973463274407,0.8133778801884883,1.5591397849462365,145,49,0.7935385531862429,52
2024-03-08,99,99,0.8035594855277389,0.8094313756245249,1.97979797979798,196,65,0.7677741643106675,97
2024-03-09,107,107,0.8070989091176624,0.8102954337907282,1.6355140186915889,175,58,0.7854208290117889,68
2024-03-10,114,114,0.7712790854495064,0.7730971359306392,1.9912280701754386,227,71,0.7337832917293817,113
2024-03-11,106,106,0.778971145963871,0.7847669688528027,2.349056603773585,249,76,0.711045069646586,143
2024-03-12,122,122,0.7914347357114717,0.7984937319388825,1.9262295081967213,235,80,0.7766022664346558,113
2024-03-13,119,119,0.7854769563424674,0.7886265499112056,2.361344537815126,281,92,0.7690662037781925,162
2024-03-14,116,116,0.8023136025084345,0.80868933231521,2.2155172413793105,257,81,0.7797867970977709,141
2024-03-15,127,127,0.8095631249193519,0.8119845632933282,1.858267716535433,236,74,0.7671239202375933,109
2024-03-16,116,116,0.7921180869523752,0.7951497308408845,1.9913793103448276,231,78,0.7620207266100867,115
2024-03-17,131,131,0.7964930688455961,0.8016358126564417,1.9389312977099236,254,87,0.763297665751202,123
2024-03-18,100,100,0.7556036745369797,0.7660578588892146,2.16,216,79,0.746393635862387,116
2024-03-19,131,131,0.8297300019597865,0.8348436585578481,1.9083969465648856,250,74,0.804217968152654,119
2024-03-20,105,105,0.786291476019339,0.7912933030509192,2.466666666666667,259,79,0.7770434381425658,154
2024-03-21,111,111,0.7794623142666214,0.7838872314164123,1.927927927927928,214,72,0.7533378091419514,103
2024-03-22,109,109,0.8173314010064883,0.8196044062681097,2.055045871559633,224,67,0.8017889080428527,115
2024-03-23,111,111,0.8285143591347444,0.8320988198693562,2.3423423423423424,260,93,0.7903940453842976,149
2024-03-24,125,125,0.8015411778055235,0.8037348785179648,2.04,255,86,0.7804384286532916,130
2024-03-25,98,98,0.8337209711654172,0.8376704525165731,1.9285714285714286,189,63,0.81442173526618,91
2024-03-26,123,123,0.8240975649649998,0.8282589480700838,2.0569105691056913,253,74,0.7854038411418248,130
2024-03-27,105,105,0.833956031558086,0.8411575971013993,2.2,231,67,0.8021394684536185,126
2024-03-28,97,97,0.8445672164038931,0.8477110150882983,2.443298969072165,237,79,0.7971438448430416,140
2024-03-29,108,108,0.8065134132002565,0.8105187412656775,2.4074074074074074,260,69,0.8125792577408868,152
2024-03-30,95,95,0.8200043882640993,0.827050282480952,1.936842105263158,184,67,0.7794174039623146,89
2024-03-31,89,89,0.7832361575870976,0.7828601970377164,2.49438202247191,222,80,0.7572440916008911,133
2024-04-01,87,87,0.8127864424039324,0.8174612020137696,2.367816091954023,206,67,0.8015018063336692,119
2024-04-02,76,76,0.7929546528858429,0.7963886977584022,2.263157894736842,172,60,0.8012334596390259,96
2024-04-03,71,71,0.7850067472717155,0.7886499771364964,2.507042253521127,178,72,0.7323597320169389,107
2024-04-04,8,8,0.5643962141303025,0.5487948063147895,2.125,17,14,0.662277295872336,9
2024-04-05,3,3,0.7900680331956772,0.7826363472711472,3.3333333333333335,10,10,0.7608610063791275,7
2024-04-06,4,4,0.7181788870634941,0.7143545708308617,4.5,18,13,0.794220584548182,14
2024-04-07,8,8,0.7893794478438737,0.7859508486219979,3.625,29,17,0.7275556226774593,21
2024-04-08,7,7,0.8556160177858103,0.8439376607587954,1.2857142857142858,9,4,0.8510082483567574,2
2024-04-09,3,3,0.8146065728945864,0.7781354976121825,5.0,15,12,0.8046581205394533,12
2024-04-10,3,3,0.8467415695389112,0.8487826625506084,2.0,6,5,0.7452881882588068,3
2024-04-11,4,4,0.7662039374311764,0.7732572002957264,1.5,6,4,0.7985118644105064,2
2024-04-12,3,3,0.7281400492740057,0.7281400492740057,1.0,3,3,0.7281400492740057,0
2024-04-13,6,6,0.7937879487848605,0.8058705573412355,2.0,12,9,0.6692315309891722,6
2024-04-14,3,3,0.8061983502573438,0.8360973385473093,3.3333333333333335,10,9,0.8137642994523049,7
2024-04-15,3,3,0.652091906302505,0.6523990225460794,1.3333333333333333,4,4,0.7123553100973368,1
2024-04-16,5,5,0.8927140323321024,0.8994887725512187,2.6,13,11,0.8590431136962695,8
2024-04-17,5,5,0.5808999668796936,0.5520529821832829,4.2,21,18,0.7096372738864923,16
2024-04-18,7,7,0.8238032570197469,0.8334989365899846,1.8571428571428572,13,11,0.796920178601375,6
2024-04-19,2,2,0.7216593820549961,0.7610977826536529,3.5,7,6,0.650188701271656,5
2024-04-20,4,4,0.84628810317566,0.8533059851852832,3.5,14,8,0.8510266593879178,10
2024-04-21,5,5,0.5314432566193472,0.5148083098786218,4.4,22,18,0.6094987129139435,17
2024-04-22,4,4,0.8006472282111645,0.806280895535435,3.5,14,12,0.7603306653244155,10
2024-04-23,1,1,0.8729672133922577,0.8729672133922577,2.0,2,2,0.8729672133922577,1
2024-04-24,5,5,0.7827014655442465,0.7943234743632914,5.4,27,19,0.7673041690962235,22
2024-04-25,3,3,0.7778958637530756,0.7558636478724935,7.0,21,17,0.7634290049355181,18
2024-04-26,6,6,0.7741267374377404,0.7968773118637177,3.8333333333333335,23,18,0.7016762217322214,17
2024-04-27,6,6,0.6489719531347609,0.6489719531347609,1.8333333333333333,11,8,0.5672716075133333,5
2024-04-28,3,3,0.5334123444433013,0.5711892183982964,4.666666666666667,14,14,0.5816022641956806,11
2024-04-29,4,4,0.8986461422483747,0.9008938247639248,1.5,6,5,0.8952305638076116,2
2024-04-30,3,3,0.6348596963958414,0.6348596963958414,1.0,3,3,0.6348596963958414,0
2024-05-01,2,2,0.8766030674179395,0.8791767254471778,3.0,6,5,0.8665423937969737,4
2024-05-02,6,6,0.5784956555136226,0.5870558899460417,2.3333333333333335,14,12,0.5831255963580174,8
2024-05-03,7,7,0.6402654101672981,0.629147017906819,2.4285714285714284,17,13,0.6584384146639529,10
2024-05-04,5,5,0.6413261908572168,0.6326367088000883,5.4,27,18,0.508439424102781,22
2024-05-05,3,3,0.8298211594422659,0.8298211594422659,2.0,6,6,0.8068632185459137,3
2024-05-06,6,6,0.8019370519452624,0.8320997002578917,1.6666666666666667,10,7,0.8029485474030176,4
2024-05-07,6,6,0.5949174782985615,0.574727988715663,2.5,15,7,0.6674896865462263,9
2024-05-08,1,1,0.9528913378715516,0.9528913378715516,1.0,1,1,0.9528913378715516,0
2024-05-09,3,3,0.5410211471219858,0.5410211471219858,1.0,3,3,0.5410211471219858,0
2024-05-10,3,3,0.6493539810180664,0.6493539810180664,1.6666666666666667,5,4,0.6407349944114685,2
2024-05-11,4,4,0.7190267952779928,0.7162767695883909,3.5,14,10,0.7034995343003955,10
2024-05-12,3,3,0.6447029014428457,0.6447029014428457,1.3333333333333333,4,4,0.6795145273208618,1
2024-05-13,6,6,0.7418213652239906,0.7391713277569839,3.0,18,15,0.7290108685810415,12
2024-05-14,3,3,0.6145699977138896,0.6091335212118959,4.333333333333333,13,10,0.6590863428054712,10
2024-05-15,4,4,0.6646280932508296,0.6646280932508296,1.0,4,3,0.6646280932508296,0
2024-05-16,7,7,0.6962751459903794,0.6826638505239536,4.428571428571429,31,24,0.80004004749117,24
2024-05-17,2,2,0.7417659349739552,0.7417659349739552,1.0,2,2,0.7417659349739552,0
2024-05-18,4,4,0.8977068705218179,0.8962089127388553,2.25,9,7,0.918763308219178,5
2024-05-19,2,2,0.919557405133096,0.9279896524045375,2.0,4,4,0.9177726354627382,2
2024-05-20,3,3,0.6552988448076777,0.6471960536307759,3.0,9,9,0.6414272125672411,6
2024-05-21,2,2,0.7027927283641129,0.7507172567614664,2.0,4,3,0.6026049620205802,2
2024-05-22,4,4,0.793367677465433,0.7881433848968479,9.75,39,18,0.7164527226223991,35
2024-05-23,5,5,0.7260599483797947,0.7313006510585547,2.8,14,11,0.6486620925544273,9
2024-05-24,5,5,0.753643968817778,0.7634108334271745,2.6,13,12,0.49804268010820335,8
2024-05-25,6,6,0.7071985624050573,0.7037541682859952,2.0,12,10,0.6671552908577262,6
2024-05-26,4,4,0.826680168406003,0.8366362281482328,3.75,15,12,0.7808814922968547,11
2024-05-27,5,5,0.7871723999828101,0.8423059479892254,4.0,20,16,0.7485201196745038,15
2024-05-28,5,5,0.8036719223856925,0.832705084780852,2.8,14,13,0.7763448483532384,9
2024-05-29,6,6,0.3818308541152094,0.37935116972094257,2.1666666666666665,13,9,0.3245505011886113,7
2024-05-30,6,6,0.6980256435890047,0.6971092498964734,1.6666666666666667,10,9,0.7957762336447125,4
2024-05-31,2,2,0.9135162353515625,0.9040625393390656,2.5,5,4,0.8991160559654237,3
2024-06-01,3,3,0.49680636326471966,0.49680636326471966,1.0,3,3,0.49680636326471966,0
2024-06-02,7,7,0.780659433981391,0.7976328707179752,3.0,21,15,0.7345430328174919,14
2024-06-03,6,6,0.6537429289141576,0.683500413611239,3.6666666666666665,22,17,0.6719150882705701,16
2024-06-04,8,8,0.6738331975970958,0.6871367911319352,4.375,35,24,0.6264614307036136,27
2024-06-05,4,4,0.7594950378806603,0.777663981504362,4.0,16,15,0.6463905781309939,12
2024-06-06,8,8,0.789197537737588,0.801277378529665,3.0,24,19,0.8104238955097066,16
2024-06-07,6,6,0.7365692964396797,0.7456837123518603,4.5,27,19,0.7260080490721229,21
2024-06-08,3,3,0.700219231347243,0.700219231347243,1.3333333333333333,4,4,0.6503156386315823,1
2024-06-09,2,2,0.45811005853689635,0.4598457728953738,7.0,14,10,0.6355841926165989,12
2024-06-10,3,3,0.6177277943740288,0.6177277943740288,2.0,6,6,0.754307348591586,3
2024-06-11,6,6,0.5858931553032664,0.5932517264526159,2.0,12,10,0.6029650087571806,6
2024-06-12,7,7,0.7689377812668682,0.787047805573766,2.5714285714285716,18,13,0.7610002546053793,11
2024-06-13,7,7,0.6265583299100399,0.6270740104040929,2.0,14,12,0.6046571892109656,7
2024-06-14,5,5,0.7155872866345777,0.7151466044783592,1.8,9,8,0.6939865398462172,4
2024-06-15,2,2,0.436296575749293,0.4767839998073344,5.5,11,10,0.3115211214700883,9
2024-06-16,3,3,0.7974346876144409,0.7974346876144409,1.0,3,3,0.7974346876144409,0
2024-06-17,4,4,0.7351524296479734,0.7164465906032276,6.0,24,14,0.7505316226186954,20
2024-06-18,9,9,0.6724287782524903,0.6881032927612765,4.0,36,22,0.7282812508827002,27
2024-06-19,9,9,0.7072035723807987,0.7092268976608238,3.0,27,22,0.5770842423108559,18
2024-06-20,4,4,0.7887402353808284,0.7887402353808284,1.25,5,4,0.775562884658575,1
2024-06-21,1,1,0.41204300010576844,0.41327925655059516,6.0,6,6,0.41204300010576844,5
2024-06-22,7,7,0.7386212625673839,0.7386212625673839,1.2857142857142858,9,8,0.7717204607195325,2
2024-06-23,2,2,0.8085707478225231,0.8399678207933903,3.0,6,6,0.7250848499437174,4
2024-06-24,3,3,0.6356389182723231,0.6603479757018033,2.6666666666666665,8,6,0.706170848182713,5
2024-06-25,2,2,0.6279740426689386,0.6279740426689386,2.5,5,3,0.6476904466748238,3
2024-06-26,2,2,0.8039724436899027,0.8161304847760634,4.5,9,8,0.8058854484999621,7
2024-06-27,6,6,0.5701564445559467,0.5687670183264547,4.5,27,17,0.6855207128381288,21
2024-06-28,4,4,0.7670506125109063,0.7908396041641632,4.25,17,14,0.7442690443758871,13
2024-06-29,1,1,0.7249151766300201,0.7249151766300201,2.0,2,2,0.7249151766300201,1
2024-06-30,6,6,0.5851606181926198,0.5694346907906808,3.5,21,19,0.599899386685519,15
2024-07-01,87,87,0.8306201900448005,0.8344863960856541,1.8620689655172413,162,48,0.7744872726690775,75
2024-07-02,81,81,0.7969492295674995,0.7978429989263679,2.493827160493827,202,77,0.7387447088549662,121
2024-07-03,89,89,0.8038876930309836,0.8078580418927835,1.9662921348314606,175,59,0.7783705421214453,86
2024-07-04,75,75,0.8150665257844599,0.814079222923613,2.453333333333333,184,62,0.7900721204303941,109
2024-07-05,91,91,0.8161703768385623,0.8207203889787998,2.1538461538461537,196,73,0.8091178077906452,105
2024-07-06,30,30,0.8499838718736835,0.8527385372747726,1.6,48,21,0.8580694161609506,18
2024-07-07,4,4,0.7831916039188703,0.7737095374614,2.0,8,7,0.785141484811902,4
2024-07-08,4,4,0.8823874945441882,0.8823874945441882,1.0,4,2,0.8823874945441882,0
2024-07-09,5,5,0.7252516949052612,0.7196383254105846,2.0,10,8,0.7128829138105115,5
2024-07-10,4,4,0.7007643995514394,0.7021078460247201,1.25,5,5,0.7478918804987973,1
2024-07-11,4,4,0.7826717153812448,0.7826717153812448,1.25,5,5,0.7672542059918245,1
2024-07-12,3,3,0.6386375175582039,0.6364458140098687,2.6666666666666665,8,8,0.5796950872366627,5
2024-07-13,6,6,0.6845014730313173,0.7041545156454151,3.3333333333333335,20,14,0.7016398037814846,14
2024-07-14,2,2,0.83744478833396,0.8622109086643304,6.5,13,12,0.7533055426839452,11
2024-07-15,2,2,0.7231821641325951,0.6956536488400565,4.0,8,6,0.82135827280581,6
2024-07-16,3,3,0.6916362997144461,0.6916362997144461,2.0,6,6,0.6056422443232602,3
2024-07-17,6,6,0.5552206271852183,0.53933527650793,1.8333333333333333,11,10,0.5471779897530491,5
2024-07-18,4,4,0.6835651832802052,0.6951829064939801,2.25,9,7,0.5145500605794215,5
2024-07-19,3,3,0.6731954867788961,0.6715148813140215,5.666666666666667,17,16,0.6356317905709147,14
2024-07-20,2,2,0.9387478282054265,0.9387478282054265,1.0,2,2,0.9387478282054265,0
2024-07-21,4,4,0.8935671657323837,0.9026386458958898,2.0,8,5,0.8055051431059838,4
2024-07-22,2,2,0.9014834513266881,0.8962221890687943,2.5,5,5,0.9067137062549591,3
2024-07-23,3,3,0.6195460032257769,0.6383676334387726,3.0,9,8,0.6757029645420887,6
2024-07-24,2,2,0.9025890251000722,0.9025890251000722,2.0,4,4,0.9036511391401291,2
2024-07-26,3,3,0.5634687774711185,0.5634687774711185,1.0,3,3,0.5634687774711185,0
2024-07-27,8,8,0.9103496448730791,0.9103496448730791,1.75,14,8,0.867219698759549,6
2024-07-28,1,1,0.8997948884963989,0.8997948884963989,1.0,1,1,0.8997948884963989,0
2024-07-29,5,5,0.5420708780998693,0.5420708780998693,4.6,23,18,0.6984168272465467,18
2024-07-30,5,5,0.7353014789876483,0.744813750968093,3.0,15,14,0.742693311070639,10
2024-07-31,2,2,0.8438150435686111,0.8438150435686111,2.0,4,4,0.8048290833830833,2
2024-08-01,71,71,0.8004194777439548,0.799483667453978,2.591549295774648,184,76,0.7679707223577104,113
2024-08-02,52,52,0.8474753488407565,0.8359697047580479,2.0384615384615383,106,39,0.8176011249179388,54
2024-08-03,73,73,0.7960570110381706,0.8016293051508219,2.0273972602739727,148,53,0.7749163438375531,75
2024-08-04,58,58,0.7941775368026573,0.7958462597354736,2.4310344827586206,141,62,0.7752020245836687,83
2024-08-05,52,52,0.7300374554771241,0.7346180770752448,2.4038461538461537,125,49,0.7224054572571247,73
2024-08-06,73,73,0.728615737913107,0.7336482025039648,1.9315068493150684,141,59,0.7219257629279691,68
2024-08-07,61,61,0.8367618210684811,0.8391119782362569,2.19672131147541,134,49,0.7872171030063673,73
2024-08-08,53,53,0.7556550143532528,0.76268947234234,2.018867924528302,107,48,0.736000689539805,54
2024-08-09,55,55,0.8105144901715766,0.8075217596552434,2.090909090909091,115,50,0.8178981670653788,60
2024-08-10,84,84,0.7439894506848796,0.747671241235161,2.25,189,65,0.7350993054870669,105
2024-08-11,71,71,0.7610572097256113,0.7615605933559924,2.295774647887324,163,61,0.7393308569430042,92
2024-08-12,61,61,0.8132177010949244,0.8136734923718574,1.8032786885245902,110,49,0.7967256186531512,49
2024-08-13,74,74,0.8063518861774881,0.8087335525237671,1.7567567567567568,130,46,0.7875690522596877,56
2024-08-14,77,77,0.8237799221618612,0.8250627492658075,1.8831168831168832,145,51,0.801973690480364,68
2024-08-15,59,59,0.812972724248642,0.8134466744527268,1.8983050847457628,112,42,0.7860007609920558,53
2024-08-16,81,81,0.7897287038678118,0.8002460438715001,1.654320987654321,134,49,0.7276324361733227,53
2024-08-17,70,70,0.743799940677866,0.7532443474924596,1.957142857142857,137,49,0.709949952945065,67
2024-08-18,78,78,0.7918710376093296,0.7904074834998042,2.2948717948717947,179,59,0.7609297671262684,101
2024-08-19,62,62,0.7271096052660522,0.7314842094352191,2.435483870967742,151,50,0.7021402009738872,89
2024-08-20,65,65,0.7209284325661701,0.7201334964496349,1.9230769230769231,125,56,0.728035025926438,60
2024-08-21,66,66,0.7665165234966841,0.7615950786772554,1.9545454545454546,129,46,0.7535147407835717,63
2024-08-22,68,68,0.7430113109667955,0.7490382728343874,2.264705882352941,154,69,0.7056384850899087,86
2024-08-23,67,67,0.7795300555087734,0.7744951773444445,2.8805970149253732,193,65,0.7638216071606218,126
2024-08-24,70,70,0.7851988293253553,0.7913340396385187,2.3142857142857145,162,52,0.7630948484943836,92
2024-08-25,77,77,0.763388568557478,0.7685418515661014,1.9610389610389611,151,46,0.7668900688986399,74
2024-08-26,71,71,0.7882098640132916,0.7904189837861895,2.0140845070422535,143,53,0.7585051850356901,72
2024-08-27,75,75,0.7795015939206215,0.777186260677409,1.64,123,42,0.7662752247529255,48
2024-08-28,69,69,0.7576865794582285,0.758757922651747,2.9565217391304346,204,76,0.7127693085023412,135
2024-08-29,53,53,0.7787918632481928,0.7856901139458468,2.7547169811320753,146,64,0.7300138658592983,93
2024-08-30,62,62,0.755813157419132,0.7637624096519735,2.4193548387096775,150,61,0.7489579813570403,88
2024-08-31,83,83,0.7636678152023652,0.765223545367758,2.2409638554216866,186,63,0.768641078626613,103
2024-09-01,89,89,0.8109649393943299,0.8208830386592267,2.056179775280899,183,61,0.7677832172982579,94
2024-09-02,76,76,0.756943677933512,0.7577521420774417,2.3026315789473686,175,68,0.7288449875761633,99
2024-09-03,65,65,0.7617448565304298,0.7644684866886413,1.8307692307692307,119,45,0.7660601121579567,54
