video_date,poi_a_id,poi_a_name,poi_a_cate,poi_b_id,poi_b_name,poi_b_cate,cooccur_n,avg_journey_sentiment
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,317,Hong Kong Station,Transit,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,364,K11 MUSEA,Shopping,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,413,Kowloon Tin Hau Temple,Religious,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,451,Lantau Island,Natural,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,646,Queen's Road,Cityscape,1,0.6987491071534654
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,663,Repulse Bay,Natural,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,815,Tai Po,area,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,873,The Peak Tram,Entertainment,1,0.6987491071534654
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,944,Victoria Harbour,Cityscape,1,0.6987491071534654
2025-04-12,307,Hong Kong Observation Wheel,Entertainment,946,Victoria Peak,Cityscape,2,0.6491156643411766
2025-04-12,309,Hong Kong Palace Museum,Cultural,485,M+,Cultural,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,579,Ngong Ping,area,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,580,Ngong Ping 360,Entertainment,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,598,Ocean Park,Entertainment,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,629,Po Lin Monastery,Religious,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,309,Hong Kong Palace Museum,Cultural,944,Victoria Harbour,Cityscape,1,0.7300294427550398
2025-04-12,310,Hong Kong Park,Cityscape,733,Sky 100,Cityscape,1,0.8750990986824035
2025-04-12,310,Hong Kong Park,Cityscape,826,Tai Wong Yeh Temple,Religious,1,0.8750990986824035
2025-04-12,312,Hong Kong Science Museum,Cultural,567,Nathan Rd,Cityscape,1,0.6951341278074931
2025-04-12,312,Hong Kong Science Museum,Cultural,598,Ocean Park,Entertainment,1,0.6951341278074931
2025-04-12,312,Hong Kong Science Museum,Cultural,873,The Peak Tram,Entertainment,1,0.6951341278074931
2025-04-12,317,Hong Kong Station,Transit,364,K11 MUSEA,Shopping,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,413,Kowloon Tin Hau Temple,Religious,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,451,Lantau Island,Natural,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,663,Repulse Bay,Natural,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,815,Tai Po,area,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,317,Hong Kong Station,Transit,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,451,Lantau Island,Natural,1,0.5828661909326911
2025-04-12,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,579,Ngong Ping,area,1,0.5828661909326911
2025-04-12,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,580,Ngong Ping 360,Entertainment,1,0.5828661909326911
2025-04-12,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,629,Po Lin Monastery,Religious,1,0.5828661909326911
2025-04-12,324,Hong Kong-Zhuhai-Macao Bridge,Cityscape,944,Victoria Harbour,Cityscape,1,0.5828661909326911
2025-04-12,332,Hotel Pravo,Hotel,761,Star Ferry Pier,Transit,1,0.2674460504204035
2025-04-12,363,K11 ARTMALL,Shopping,364,K11 MUSEA,Shopping,1,0.7900517489761114
2025-04-12,363,K11 ARTMALL,Shopping,416,Kung Fu Tea,Dining,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,433,LEGOLAND Discovery Centre,Entertainment,1,0.7900517489761114
2025-04-12,363,K11 ARTMALL,Shopping,451,Lantau Island,Natural,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,506,Man Mo Temple,Religious,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,540,Mong Kok,area,1,0.7900517489761114
2025-04-12,363,K11 ARTMALL,Shopping,629,Po Lin Monastery,Religious,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,733,Sky 100,Cityscape,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,815,Tai Po,area,1,0.6183450050426251
2025-04-12,363,K11 ARTMALL,Shopping,944,Victoria Harbour,Cityscape,1,0.9385468065738678
2025-04-12,363,K11 ARTMALL,Shopping,946,Victoria Peak,Cityscape,2,0.7041983770093683
2025-04-12,364,K11 MUSEA,Shopping,413,Kowloon Tin Hau Temple,Religious,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,433,LEGOLAND Discovery Centre,Entertainment,1,0.7900517489761114
2025-04-12,364,K11 MUSEA,Shopping,451,Lantau Island,Natural,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,540,Mong Kok,area,1,0.7900517489761114
2025-04-12,364,K11 MUSEA,Shopping,607,One Dim Sum,Dining,1,0.6583213210105896
2025-04-12,364,K11 MUSEA,Shopping,663,Repulse Bay,Natural,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,718,Sheraton Hong Kong Hotel & Towers,Hotel,1,0.6647060960531235
2025-04-12,364,K11 MUSEA,Shopping,815,Tai Po,area,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,364,K11 MUSEA,Shopping,946,Victoria Peak,Cityscape,1,0.7900517489761114
2025-04-12,386,Kennedy Town,area,448,Lan Kwai Fong,Cultural,1,0.562236072619756
2025-04-12,386,Kennedy Town,area,733,Sky 100,Cityscape,1,0.562236072619756
2025-04-12,386,Kennedy Town,area,886,Times Square,Shopping,1,0.562236072619756
2025-04-12,404,Kowloon,area,753,Stanley,area,1,0.8690047292482285
2025-04-12,404,Kowloon,area,873,The Peak Tram,Entertainment,1,0.8690047292482285
2025-04-12,404,Kowloon,area,944,Victoria Harbour,Cityscape,1,0.47462739888578653
2025-04-12,404,Kowloon,area,964,Wan Chai,area,1,0.8690047292482285
2025-04-12,413,Kowloon Tin Hau Temple,Religious,444,Lamma Island,Natural,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,451,Lantau Island,Natural,2,0.6684687199597859
2025-04-12,413,Kowloon Tin Hau Temple,Religious,506,Man Mo Temple,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,629,Po Lin Monastery,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,663,Repulse Bay,Natural,1,0.665428257011103
2025-04-12,413,Kowloon Tin Hau Temple,Religious,696,Sha Tin Che Kung Temple,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,815,Tai Po,area,1,0.665428257011103
2025-04-12,413,Kowloon Tin Hau Temple,Religious,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,413,Kowloon Tin Hau Temple,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,413,Kowloon Tin Hau Temple,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,413,Kowloon Tin Hau Temple,Religious,1013,Yau Ma Tei,area,1,0.5949246076246103
2025-04-12,413,Kowloon Tin Hau Temple,Religious,1016,Yau Ma Tei Station,Transit,1,0.5949246076246103
2025-04-12,416,Kung Fu Tea,Dining,451,Lantau Island,Natural,1,0.6183450050426251
2025-04-12,416,Kung Fu Tea,Dining,506,Man Mo Temple,Religious,1,0.6183450050426251
2025-04-12,416,Kung Fu Tea,Dining,629,Po Lin Monastery,Religious,1,0.6183450050426251
2025-04-12,416,Kung Fu Tea,Dining,733,Sky 100,Cityscape,1,0.6183450050426251
2025-04-12,416,Kung Fu Tea,Dining,815,Tai Po,area,1,0.6183450050426251
2025-04-12,416,Kung Fu Tea,Dining,946,Victoria Peak,Cityscape,1,0.6183450050426251
2025-04-12,433,LEGOLAND Discovery Centre,Entertainment,540,Mong Kok,area,1,0.7900517489761114
2025-04-12,433,LEGOLAND Discovery Centre,Entertainment,946,Victoria Peak,Cityscape,1,0.7900517489761114
2025-04-12,438,Lai Chi Kok,area,540,Mong Kok,area,1,0.21610596030950546
2025-04-12,444,Lamma Island,Natural,451,Lantau Island,Natural,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,506,Man Mo Temple,Religious,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,629,Po Lin Monastery,Religious,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,696,Sha Tin Che Kung Temple,Religious,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,444,Lamma Island,Natural,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,448,Lan Kwai Fong,Cultural,733,Sky 100,Cityscape,1,0.562236072619756
2025-04-12,448,Lan Kwai Fong,Cultural,886,Times Square,Shopping,1,0.562236072619756
2025-04-12,451,Lantau Island,Natural,506,Man Mo Temple,Religious,2,0.6449270939755469
2025-04-12,451,Lantau Island,Natural,565,Nan Lian Garden,Cultural,1,0.8036854309695107
2025-04-12,451,Lantau Island,Natural,579,Ngong Ping,area,2,0.747716426383704
2025-04-12,451,Lantau Island,Natural,580,Ngong Ping 360,Entertainment,5,0.7422241762910216
2025-04-12,451,Lantau Island,Natural,584,Ngong Ping Village,Cultural,1,0.7363283281214535
2025-04-12,451,Lantau Island,Natural,629,Po Lin Monastery,Religious,6,0.7262282315401979
2025-04-12,451,Lantau Island,Natural,663,Repulse Bay,Natural,1,0.665428257011103
2025-04-12,451,Lantau Island,Natural,696,Sha Tin Che Kung Temple,Religious,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,733,Sky 100,Cityscape,1,0.6183450050426251
2025-04-12,451,Lantau Island,Natural,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,803,Tai Mo Shan,Outdoor,2,0.7969107766236578
2025-04-12,451,Lantau Island,Natural,815,Tai Po,area,4,0.7206104370721039
2025-04-12,451,Lantau Island,Natural,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,451,Lantau Island,Natural,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,451,Lantau Island,Natural,915,Tsing Yi Station,Transit,1,0.7363283281214535
2025-04-12,451,Lantau Island,Natural,921,Tsz Shan Monastery,Religious,2,0.828547230877337
2025-04-12,451,Lantau Island,Natural,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,451,Lantau Island,Natural,944,Victoria Harbour,Cityscape,1,0.5828661909326911
2025-04-12,451,Lantau Island,Natural,946,Victoria Peak,Cityscape,2,0.7670695397889975
2025-04-12,451,Lantau Island,Natural,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,485,M+,Cultural,579,Ngong Ping,area,1,0.7300294427550398
2025-04-12,485,M+,Cultural,580,Ngong Ping 360,Entertainment,1,0.7300294427550398
2025-04-12,485,M+,Cultural,598,Ocean Park,Entertainment,1,0.7300294427550398
2025-04-12,485,M+,Cultural,629,Po Lin Monastery,Religious,1,0.7300294427550398
2025-04-12,485,M+,Cultural,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,485,M+,Cultural,944,Victoria Harbour,Cityscape,1,0.7300294427550398
2025-04-12,506,Man Mo Temple,Religious,629,Po Lin Monastery,Religious,2,0.6449270939755469
2025-04-12,506,Man Mo Temple,Religious,696,Sha Tin Che Kung Temple,Religious,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,733,Sky 100,Cityscape,1,0.6183450050426251
2025-04-12,506,Man Mo Temple,Religious,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,815,Tai Po,area,1,0.6183450050426251
2025-04-12,506,Man Mo Temple,Religious,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,506,Man Mo Temple,Religious,946,Victoria Peak,Cityscape,1,0.6183450050426251
2025-04-12,506,Man Mo Temple,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,540,Mong Kok,area,944,Victoria Harbour,Cityscape,1,0.7617866978049278
2025-04-12,540,Mong Kok,area,946,Victoria Peak,Cityscape,1,0.7900517489761114
2025-04-12,565,Nan Lian Garden,Cultural,580,Ngong Ping 360,Entertainment,1,0.8036854309695107
2025-04-12,565,Nan Lian Garden,Cultural,921,Tsz Shan Monastery,Religious,1,0.8036854309695107
2025-04-12,567,Nathan Rd,Cityscape,598,Ocean Park,Entertainment,1,0.6951341278074931
2025-04-12,567,Nathan Rd,Cityscape,873,The Peak Tram,Entertainment,1,0.6951341278074931
2025-04-12,579,Ngong Ping,area,580,Ngong Ping 360,Entertainment,3,0.7418207651741492
2025-04-12,579,Ngong Ping,area,598,Ocean Park,Entertainment,1,0.7300294427550398
2025-04-12,579,Ngong Ping,area,629,Po Lin Monastery,Religious,2,0.6564478168438654
2025-04-12,579,Ngong Ping,area,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,579,Ngong Ping,area,944,Victoria Harbour,Cityscape,2,0.6564478168438654
2025-04-12,580,Ngong Ping 360,Entertainment,584,Ngong Ping Village,Cultural,1,0.7363283281214535
2025-04-12,580,Ngong Ping 360,Entertainment,598,Ocean Park,Entertainment,1,0.7300294427550398
2025-04-12,580,Ngong Ping 360,Entertainment,629,Po Lin Monastery,Religious,2,0.6564478168438654
2025-04-12,580,Ngong Ping 360,Entertainment,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,580,Ngong Ping 360,Entertainment,915,Tsing Yi Station,Transit,1,0.7363283281214535
2025-04-12,580,Ngong Ping 360,Entertainment,921,Tsz Shan Monastery,Religious,1,0.8036854309695107
2025-04-12,580,Ngong Ping 360,Entertainment,944,Victoria Harbour,Cityscape,2,0.6564478168438654
2025-04-12,584,Ngong Ping Village,Cultural,629,Po Lin Monastery,Religious,1,0.8265920758247376
2025-04-12,584,Ngong Ping Village,Cultural,915,Tsing Yi Station,Transit,1,0.7363283281214535
2025-04-12,598,Ocean Park,Entertainment,629,Po Lin Monastery,Religious,1,0.7300294427550398
2025-04-12,598,Ocean Park,Entertainment,733,Sky 100,Cityscape,1,0.4520216193050146
2025-04-12,598,Ocean Park,Entertainment,873,The Peak Tram,Entertainment,1,0.6951341278074931
2025-04-12,598,Ocean Park,Entertainment,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,598,Ocean Park,Entertainment,944,Victoria Harbour,Cityscape,1,0.7300294427550398
2025-04-12,629,Po Lin Monastery,Religious,696,Sha Tin Che Kung Temple,Religious,2,0.6836958079495363
2025-04-12,629,Po Lin Monastery,Religious,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,629,Po Lin Monastery,Religious,733,Sky 100,Cityscape,1,0.6183450050426251
2025-04-12,629,Po Lin Monastery,Religious,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,629,Po Lin Monastery,Religious,803,Tai Mo Shan,Outdoor,2,0.7969107766236578
2025-04-12,629,Po Lin Monastery,Religious,815,Tai Po,area,3,0.7390044970924375
2025-04-12,629,Po Lin Monastery,Religious,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,629,Po Lin Monastery,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,629,Po Lin Monastery,Religious,886,Times Square,Shopping,1,0.7300294427550398
2025-04-12,629,Po Lin Monastery,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,629,Po Lin Monastery,Religious,944,Victoria Harbour,Cityscape,2,0.6564478168438654
2025-04-12,629,Po Lin Monastery,Religious,946,Victoria Peak,Cityscape,1,0.6183450050426251
2025-04-12,629,Po Lin Monastery,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,646,Queen's Road,Cityscape,873,The Peak Tram,Entertainment,1,0.6987491071534654
2025-04-12,646,Queen's Road,Cityscape,944,Victoria Harbour,Cityscape,1,0.6987491071534654
2025-04-12,646,Queen's Road,Cityscape,946,Victoria Peak,Cityscape,1,0.6987491071534654
2025-04-12,663,Repulse Bay,Natural,815,Tai Po,area,1,0.665428257011103
2025-04-12,663,Repulse Bay,Natural,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,663,Repulse Bay,Natural,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,696,Sha Tin Che Kung Temple,Religious,703,Shang Sin Chun Tong,Religious,1,0.6715091829084687
2025-04-12,696,Sha Tin Che Kung Temple,Religious,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,696,Sha Tin Che Kung Temple,Religious,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,696,Sha Tin Che Kung Temple,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,696,Sha Tin Che Kung Temple,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,696,Sha Tin Che Kung Temple,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,703,Shang Sin Chun Tong,Religious,798,Tai Kok Tsui,area,1,0.6715091829084687
2025-04-12,703,Shang Sin Chun Tong,Religious,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,703,Shang Sin Chun Tong,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,703,Shang Sin Chun Tong,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,703,Shang Sin Chun Tong,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,733,Sky 100,Cityscape,815,Tai Po,area,1,0.6183450050426251
2025-04-12,733,Sky 100,Cityscape,826,Tai Wong Yeh Temple,Religious,1,0.8750990986824035
2025-04-12,733,Sky 100,Cityscape,872,The Peak Tower,Cityscape,1,0.48843510495498776
2025-04-12,733,Sky 100,Cityscape,886,Times Square,Shopping,1,0.562236072619756
2025-04-12,733,Sky 100,Cityscape,946,Victoria Peak,Cityscape,2,0.5533900549988064
2025-04-12,753,Stanley,area,873,The Peak Tram,Entertainment,1,0.8690047292482285
2025-04-12,753,Stanley,area,964,Wan Chai,area,1,0.8690047292482285
2025-04-12,784,Sunny Bay Station,Transit,898,Toy Story Land,Entertainment,1,0.8914492794445583
2025-04-12,798,Tai Kok Tsui,area,825,Tai Wong Temple,Religious,1,0.6715091829084687
2025-04-12,798,Tai Kok Tsui,area,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,798,Tai Kok Tsui,area,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,798,Tai Kok Tsui,area,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,803,Tai Mo Shan,Outdoor,815,Tai Po,area,1,0.7078410291246006
2025-04-12,815,Tai Po,area,826,Tai Wong Yeh Temple,Religious,1,0.665428257011103
2025-04-12,815,Tai Po,area,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,815,Tai Po,area,946,Victoria Peak,Cityscape,1,0.6183450050426251
2025-04-12,825,Tai Wong Temple,Religious,834,Temple Street Night Market,Shopping,1,0.6715091829084687
2025-04-12,825,Tai Wong Temple,Religious,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,825,Tai Wong Temple,Religious,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,826,Tai Wong Yeh Temple,Religious,907,Tsim Sha Tsui,area,1,0.665428257011103
2025-04-12,834,Temple Street Night Market,Shopping,922,Tsz Wan Shan,area,1,0.6715091829084687
2025-04-12,834,Temple Street Night Market,Shopping,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,872,The Peak Tower,Cityscape,946,Victoria Peak,Cityscape,1,0.48843510495498776
2025-04-12,873,The Peak Tram,Entertainment,944,Victoria Harbour,Cityscape,1,0.6987491071534654
2025-04-12,873,The Peak Tram,Entertainment,946,Victoria Peak,Cityscape,1,0.6987491071534654
2025-04-12,873,The Peak Tram,Entertainment,964,Wan Chai,area,1,0.8690047292482285
2025-04-12,886,Times Square,Shopping,944,Victoria Harbour,Cityscape,1,0.7300294427550398
2025-04-12,907,Tsim Sha Tsui,area,945,Victoria Park,Cityscape,1,0.8932192921638489
2025-04-12,922,Tsz Wan Shan,area,995,Wong Tai Sin Temple,Religious,1,0.6715091829084687
2025-04-12,944,Victoria Harbour,Cityscape,946,Victoria Peak,Cityscape,2,0.7882686764157067
2025-04-12,1013,Yau Ma Tei,area,1016,Yau Ma Tei Station,Transit,1,0.5949246076246103
2025-04-13,15,Admiralty,area,101,Central,area,1,0.7937408557959965
2025-04-13,15,Admiralty,area,198,East Tsim Sha Tsui,Transit,1,0.7937408557959965
2025-04-13,15,Admiralty,area,386,Kennedy Town,area,1,0.7937408557959965
2025-04-13,15,Admiralty,area,540,Mong Kok,area,1,0.7937408557959965
2025-04-13,15,Admiralty,area,829,Taikoo Shing,area,1,0.7937408557959965
2025-04-13,15,Admiralty,area,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,36,Australia Dairy Company,Dining,873,The Peak Tram,Entertainment,1,0.5138110322877765
2025-04-13,36,Australia Dairy Company,Dining,886,Times Square,Shopping,1,0.5138110322877765
2025-04-13,36,Australia Dairy Company,Dining,946,Victoria Peak,Cityscape,1,0.5138110322877765
2025-04-13,55,Big Wave Bay,Natural,101,Central,area,1,0.6386822064717611
2025-04-13,55,Big Wave Bay,Natural,946,Victoria Peak,Cityscape,1,0.6386822064717611
2025-04-13,96,Causeway Bay,area,137,Choi Hung Estate,Cityscape,1,0.4302016533911228
2025-04-13,101,Central,area,198,East Tsim Sha Tsui,Transit,1,0.7937408557959965
2025-04-13,101,Central,area,296,Hong Kong Disneyland,Entertainment,1,0.5172326263040304
2025-04-13,101,Central,area,300,Hong Kong International Airport,Transit,3,0.36537262657312336
2025-04-13,101,Central,area,386,Kennedy Town,area,1,0.7937408557959965
2025-04-13,101,Central,area,540,Mong Kok,area,1,0.7937408557959965
2025-04-13,101,Central,area,567,Nathan Rd,Cityscape,1,0.20008392249130544
2025-04-13,101,Central,area,829,Taikoo Shing,area,1,0.7937408557959965
2025-04-13,101,Central,area,873,The Peak Tram,Entertainment,1,0.5172326263040304
2025-04-13,101,Central,area,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,101,Central,area,946,Victoria Peak,Cityscape,2,0.5779574163878958
2025-04-13,180,Disney's Hollywood Hotel,Hotel,296,Hong Kong Disneyland,Entertainment,1,0.8910400551815446
2025-04-13,180,Disney's Hollywood Hotel,Hotel,300,Hong Kong International Airport,Transit,1,0.8910400551815446
2025-04-13,198,East Tsim Sha Tsui,Transit,386,Kennedy Town,area,1,0.7937408557959965
2025-04-13,198,East Tsim Sha Tsui,Transit,540,Mong Kok,area,1,0.7937408557959965
2025-04-13,198,East Tsim Sha Tsui,Transit,829,Taikoo Shing,area,1,0.7937408557959965
2025-04-13,198,East Tsim Sha Tsui,Transit,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,250,Grand Plaza,Shopping,913,Tsing Ma Bridge,Cityscape,1,0.4087862968444824
2025-04-13,293,Hong Kong Convention and Exhibition Centre,Cityscape,296,Hong Kong Disneyland,Entertainment,1,0.9131966626892488
2025-04-13,293,Hong Kong Convention and Exhibition Centre,Cityscape,300,Hong Kong International Airport,Transit,1,0.9131966626892488
2025-04-13,293,Hong Kong Convention and Exhibition Centre,Cityscape,307,Hong Kong Observation Wheel,Entertainment,1,0.7278184592723846
2025-04-13,293,Hong Kong Convention and Exhibition Centre,Cityscape,598,Ocean Park,Entertainment,1,0.9131966626892488
2025-04-13,293,Hong Kong Convention and Exhibition Centre,Cityscape,733,Sky 100,Cityscape,2,0.853133787525197
2025-04-13,295,Hong Kong Cultural Centre,Cultural,296,Hong Kong Disneyland,Entertainment,1,0.8798733539879322
2025-04-13,295,Hong Kong Cultural Centre,Cultural,873,The Peak Tram,Entertainment,1,0.8798733539879322
2025-04-13,295,Hong Kong Cultural Centre,Cultural,944,Victoria Harbour,Cityscape,1,0.7217156421393156
2025-04-13,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,6,0.7793981583069178
2025-04-13,296,Hong Kong Disneyland,Entertainment,386,Kennedy Town,area,1,0.8835469037294388
2025-04-13,296,Hong Kong Disneyland,Entertainment,451,Lantau Island,Natural,2,0.867037972169263
2025-04-13,296,Hong Kong Disneyland,Entertainment,467,Lippo Centre,Cityscape,1,0.9222870543599129
2025-04-13,296,Hong Kong Disneyland,Entertainment,560,Mystic Manor,Entertainment,1,0.7293806705209943
2025-04-13,296,Hong Kong Disneyland,Entertainment,565,Nan Lian Garden,Cultural,1,0.8835469037294388
2025-04-13,296,Hong Kong Disneyland,Entertainment,580,Ngong Ping 360,Entertainment,1,0.8760974109172821
2025-04-13,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,5,0.8218066819568002
2025-04-13,296,Hong Kong Disneyland,Entertainment,629,Po Lin Monastery,Religious,1,0.8835469037294388
2025-04-13,296,Hong Kong Disneyland,Entertainment,733,Sky 100,Cityscape,1,0.9131966626892488
2025-04-13,296,Hong Kong Disneyland,Entertainment,803,Tai Mo Shan,Outdoor,2,0.867037972169263
2025-04-13,296,Hong Kong Disneyland,Entertainment,815,Tai Po,area,1,0.8760974109172821
