video_date,poi_id,poi_name,poi_cate,author_region,journey_n,stop_n,avg_stop_sentiment
2024-03-22,180.0,Disney's Hollywood Hotel,Hotel,JP,1,1,0.9390500585238138
2024-03-22,189.0,Dragon's Back,Outdoor,SG,1,1,0.522605299949646
2024-03-22,190.0,Dragonfly,Dining,TH,1,1,0.9187949299812317
2024-03-22,192.0,Duddell's,Dining,TH,1,1,0.9187275171279907
2024-03-22,198.0,East Tsim Sha Tsui,Transit,MY,1,1,0.15145047008991241
2024-03-22,207.0,Eyebar,Dining,TW,1,1,0.6548822522163391
2024-03-22,211.0,Fantasyland,Entertainment,PH,1,1,0.9535872936248779
2024-03-22,228.0,Frozen Ever After,Entertainment,TH,1,3,0.9284623563289642
2024-03-22,243.0,Golden Bauhinia Square,Cityscape,TH,1,1,0.8972423374652863
2024-03-22,253.0,Grizzly Gulch,Entertainment,PH,2,2,0.8732531070709229
2024-03-22,278.0,Hashtag B,Dining,TH,1,1,0.6131453663110733
2024-03-22,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,MY,1,1,0.23222312331199646
2024-03-22,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,PH,1,1,0.6268782615661621
2024-03-22,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,VN,1,1,0.9717229008674622
2024-03-22,295.0,Hong Kong Cultural Centre,Cultural,PH,1,1,0.5817230939865112
2024-03-22,295.0,Hong Kong Cultural Centre,Cultural,TH,1,1,0.9008138179779053
2024-03-22,295.0,Hong Kong Cultural Centre,Cultural,US,1,1,0.06992154568433762
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,AE,1,1,0.8945435053772397
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,CA,1,1,0.9466058373451233
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,CL,1,1,0.957125186920166
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,FR,1,1,0.8860986232757568
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,GB,1,1,0.9798228144645691
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,ID,3,3,0.9359828755259514
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,JP,2,2,0.9102520421147346
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,KR,1,1,0.8673548196545906
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,MO,1,1,0.9023233652114868
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,MY,1,1,0.9534395535786947
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,PH,21,28,0.9250517655157323
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,SG,5,5,0.9309474582124873
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,TH,13,22,0.8859980566520357
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,TW,3,3,0.7193604578574498
2024-03-22,296.0,Hong Kong Disneyland,Entertainment,US,1,1,0.945909341176351
2024-03-22,300.0,Hong Kong International Airport,Transit,PH,4,4,0.5529831675812602
2024-03-22,300.0,Hong Kong International Airport,Transit,SG,1,1,0.9608392864465714
2024-03-22,300.0,Hong Kong International Airport,Transit,TH,7,9,0.48008841677278125
2024-03-22,300.0,Hong Kong International Airport,Transit,TW,1,1,0.43796986527740955
2024-03-22,364.0,K11 MUSEA,Shopping,VN,1,1,0.8267568349838257
2024-03-22,413.0,Kowloon Tin Hau Temple,Religious,TH,1,1,0.8789346218109131
2024-03-22,423.0,Kwan Kee Claypot Rice,Dining,TH,1,1,0.7794923186302185
2024-03-22,444.0,Lamma Island,Natural,SG,1,2,0.8675395250320435
2024-03-22,449.0,Langham Place,Shopping,GB,1,1,0.41578763723373413
2024-03-22,451.0,Lantau Island,Natural,ID,1,1,0.9063011407852173
2024-03-22,451.0,Lantau Island,Natural,KR,1,1,0.891579270362854
2024-03-22,451.0,Lantau Island,Natural,NL,1,1,0.8645236492156982
2024-03-22,451.0,Lantau Island,Natural,PH,1,2,0.9511893093585968
2024-03-22,451.0,Lantau Island,Natural,TH,3,5,0.8986937403678894
2024-03-22,506.0,Man Mo Temple,Religious,TH,3,3,0.8080861965815226
2024-03-22,535.0,Mira Place,Shopping,VN,1,1,0.9706444144248962
2024-03-22,560.0,Mystic Manor,Entertainment,PH,1,1,0.45568129420280457
2024-03-22,565.0,Nan Lian Garden,Cultural,TH,1,1,0.9052121043205261
2024-03-22,567.0,Nathan Rd,Cityscape,TH,1,1,0.9349772930145264
2024-03-22,580.0,Ngong Ping 360,Entertainment,KR,1,1,0.46328588849347496
2024-03-22,580.0,Ngong Ping 360,Entertainment,TH,1,1,0.9142438769340515
2024-03-22,584.0,Ngong Ping Village,Cultural,TH,2,2,0.9035722414652507
2024-03-22,598.0,Ocean Park,Entertainment,BY,1,1,0.9295923709869385
2024-03-22,598.0,Ocean Park,Entertainment,ID,1,1,0.9035815596580505
2024-03-22,598.0,Ocean Park,Entertainment,MO,1,1,0.9646512567996979
2024-03-22,598.0,Ocean Park,Entertainment,PH,4,4,0.908153660595417
2024-03-22,626.0,Playhouse in the Woods,Entertainment,TH,1,1,0.9408386647701263
2024-03-22,629.0,Po Lin Monastery,Religious,PH,1,1,0.9246142506599426
2024-03-22,629.0,Po Lin Monastery,Religious,TH,3,3,0.6732181708017985
2024-03-22,678.0,Sai Kung District,area,TH,1,1,0.9287822246551514
2024-03-22,696.0,Sha Tin Che Kung Temple,Religious,TH,1,1,0.9068236947059631
2024-03-22,733.0,Sky 100,Cityscape,TH,1,1,0.9482434093952179
2024-03-22,803.0,Tai Mo Shan,Outdoor,PH,1,1,0.5820562019944191
2024-03-22,804.0,Tai O,area,SG,1,1,0.7484134435653687
2024-03-22,804.0,Tai O,area,TH,3,3,0.6362221638361613
2024-03-22,814.0,Tai Ping Shan,Outdoor,TW,1,1,0.8943721652030945
2024-03-22,815.0,Tai Po,area,PH,2,2,0.8671495914459229
2024-03-22,815.0,Tai Po,area,TH,4,6,0.7614438037077585
2024-03-22,815.0,Tai Po,area,TW,1,1,0.9145998060703278
2024-03-22,817.0,Tai Tam,area,SG,1,1,0.927829921245575
2024-03-22,826.0,Tai Wong Yeh Temple,Religious,TH,1,1,0.5253792405128479
2024-03-22,831.0,Tarzan's Treehouse,Entertainment,PH,1,1,0.5465764403343201
2024-03-22,834.0,Temple Street Night Market,Shopping,TH,1,2,0.9270769208669662
2024-03-22,873.0,The Peak Tram,Entertainment,PH,1,1,0.9262369275093079
2024-03-22,874.0,The Peninsula,Hotel,TH,1,1,0.9639920890331268
2024-03-22,874.0,The Peninsula,Hotel,TW,1,1,0.22903525829315186
2024-03-22,886.0,Times Square,Shopping,PH,1,1,0.5597834587097168
2024-03-22,898.0,Toy Story Land,Entertainment,PH,1,1,0.9681925177574158
2024-03-22,899.0,Tram View Café,Dining,NZ,1,1,0.8845611214637756
2024-03-22,901.0,Travelodge Kowloon,Hotel,TH,1,1,0.07890404760837555
2024-03-22,907.0,Tsim Sha Tsui,area,CN,1,1,0.9327110946178436
2024-03-22,907.0,Tsim Sha Tsui,area,GB,1,1,0.02525174990296364
2024-03-22,907.0,Tsim Sha Tsui,area,SG,1,1,0.9531379342079163
2024-03-22,907.0,Tsim Sha Tsui,area,TH,2,2,0.3226280864328146
2024-03-22,907.0,Tsim Sha Tsui,area,VN,1,2,0.9633395671844482
2024-03-22,921.0,Tsz Shan Monastery,Religious,TH,1,2,0.4945058077573776
2024-03-22,944.0,Victoria Harbour,Cityscape,MY,1,2,0.7159343808889389
2024-03-22,944.0,Victoria Harbour,Cityscape,PH,2,2,0.6132744699716568
2024-03-22,944.0,Victoria Harbour,Cityscape,SG,1,1,0.6059746146202087
2024-03-22,944.0,Victoria Harbour,Cityscape,TH,3,3,0.8536052107810974
2024-03-22,944.0,Victoria Harbour,Cityscape,TW,1,1,0.8310303092002869
2024-03-22,944.0,Victoria Harbour,Cityscape,US,2,2,0.6820670962333679
2024-03-22,946.0,Victoria Peak,Cityscape,SG,1,1,0.9697975516319275
2024-03-22,946.0,Victoria Peak,Cityscape,TW,2,2,0.9199956655502319
2024-03-22,1003.0,World of Frozen,Entertainment,PH,1,1,0.9259785413742065
2024-03-22,1003.0,World of Frozen,Entertainment,TH,2,3,0.956241101026535
2024-03-22,1011.0,Yat Tung Heen,Dining,TH,1,1,0.9339544773101807
2024-03-23,17.0,Adventureland,Entertainment,ID,1,1,0.8965741991996765
2024-03-23,36.0,Australia Dairy Company,Dining,VN,1,1,0.5120831727981567
2024-03-23,37.0,Avenue Of Stars,Cityscape,PH,1,1,0.974023163318634
2024-03-23,37.0,Avenue Of Stars,Cityscape,SG,2,2,0.9093084335327148
2024-03-23,37.0,Avenue Of Stars,Cityscape,VN,1,1,0.9571581482887268
2024-03-23,46.0,Bakehouse (Wan Chai),Dining,PH,1,1,0.9262756109237671
2024-03-23,46.0,Bakehouse (Wan Chai),Dining,TW,1,1,0.7081295251846313
2024-03-23,65.0,Braemar Hill,Outdoor,GB,1,1,0.9091387987136841
2024-03-23,65.0,Braemar Hill,Outdoor,VN,1,1,0.7724880874156952
2024-03-23,87.0,Canton Rd,Cityscape,TW,1,2,0.38024826161563396
2024-03-23,90.0,Carbone,Dining,AU,1,1,0.9723812937736511
2024-03-23,96.0,Causeway Bay,area,US,1,1,0.9432166351212395
2024-03-23,101.0,Central,area,MY,1,1,0.7062408328056335
2024-03-23,101.0,Central,area,PH,1,1,0.5029351711273193
2024-03-23,101.0,Central,area,SG,2,2,0.3165859319269657
2024-03-23,101.0,Central,area,TH,1,1,0.9118643999099731
2024-03-23,104.0,Central Market,Shopping,SG,1,1,0.13946262001991272
2024-03-23,106.0,Central Station,Transit,PH,1,1,0.09977298229932785
2024-03-23,123.0,Cheung Hing Kee Shanghai Pan Fried Buns,Dining,SG,1,1,0.9497663378715515
2024-03-23,145.0,Chungking Mansions,Cityscape,TW,1,1,0.912197470664978
2024-03-23,179.0,Disney Explorers Lodge,Hotel,JP,1,1,0.9340978860855103
2024-03-23,180.0,Disney's Hollywood Hotel,Hotel,PH,1,1,0.9686146974563599
2024-03-23,180.0,Disney's Hollywood Hotel,Hotel,SG,1,1,0.8222111761569977
2024-03-23,207.0,Eyebar,Dining,SG,1,1,0.9523415565490723
2024-03-23,207.0,Eyebar,Dining,VN,1,1,0.7604880928993225
2024-03-23,228.0,Frozen Ever After,Entertainment,ID,1,1,0.9752776622772217
2024-03-23,228.0,Frozen Ever After,Entertainment,TH,1,1,0.8715383410453796
2024-03-23,245.0,Golden Crocus Inn,Dining,PH,1,1,0.91642298301061
2024-03-23,271.0,Harbour City,Shopping,ID,1,1,0.971993625164032
2024-03-23,278.0,Hashtag B,Dining,TH,1,1,0.8549518585205078
2024-03-23,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,SG,1,1,0.9603186249732971
2024-03-23,295.0,Hong Kong Cultural Centre,Cultural,SC,1,1,0.6856099367141724
2024-03-23,295.0,Hong Kong Cultural Centre,Cultural,TH,1,1,0.7790822386741638
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,CN,1,1,0.9604647755622864
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,FR,1,1,0.7733627534829653
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,GB,1,1,0.9602035164833069
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,ID,5,10,0.8802747978086343
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,JP,5,8,0.8897630489165229
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,KW,1,1,0.9591202735900879
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,PH,26,34,0.9358455322573691
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,TH,14,16,0.8860845615046778
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,TW,2,3,0.9483873844146729
2024-03-23,296.0,Hong Kong Disneyland,Entertainment,US,2,2,0.9434118866920471
2024-03-23,300.0,Hong Kong International Airport,Transit,ID,1,1,0.6392664462327957
2024-03-23,300.0,Hong Kong International Airport,Transit,PH,4,4,0.7377721464261413
2024-03-23,300.0,Hong Kong International Airport,Transit,SG,2,2,0.7838316857814789
2024-03-23,300.0,Hong Kong International Airport,Transit,TH,5,6,0.8385644604762396
2024-03-23,300.0,Hong Kong International Airport,Transit,TW,1,1,0.03678138926625252
2024-03-23,301.0,Hong Kong Island,Natural,SG,1,1,0.9102253913879395
2024-03-23,302.0,Hong Kong Jockey Club Sichuan Treasures,Entertainment,PH,1,1,0.9063043594360352
2024-03-23,303.0,Hong Kong Macau Ferry Terminal,Transit,SG,1,1,0.018493572250008583
2024-03-23,304.0,Hong Kong Museum of Art,Cultural,PH,1,1,0.45000508427619934
2024-03-23,307.0,Hong Kong Observation Wheel,Entertainment,SG,1,1,0.9741582274436951
2024-03-23,307.0,Hong Kong Observation Wheel,Entertainment,TW,1,1,0.9306718707084656
2024-03-23,307.0,Hong Kong Observation Wheel,Entertainment,VN,1,1,0.9675908982753754
2024-03-23,310.0,Hong Kong Park,Cityscape,PH,1,1,0.8951112031936646
2024-03-23,324.0,Hong Kong-Zhuhai-Macao Bridge,Cityscape,KW,1,1,0.8379625678062439
2024-03-23,324.0,Hong Kong-Zhuhai-Macao Bridge,Cityscape,TH,1,1,0.8638500571250916
2024-03-23,329.0,Hopewell Centre,Cityscape,AU,1,1,0.921226292848587
2024-03-23,331.0,Hotel ICON,Hotel,TH,1,1,0.771877646446228
2024-03-23,334.0,Hung Hom Kwun Yum Temple,Religious,TH,1,1,0.9202422499656677
2024-03-23,353.0,Jardine's Lookout,Outdoor,TW,1,1,0.5392991304397583
2024-03-23,364.0,K11 MUSEA,Shopping,SG,2,2,0.9545420706272125
2024-03-23,364.0,K11 MUSEA,Shopping,TW,1,1,0.869838535785675
2024-03-23,364.0,K11 MUSEA,Shopping,VN,1,1,0.7700185179710388
2024-03-23,413.0,Kowloon Tin Hau Temple,Religious,TH,1,1,0.7724222540855408
2024-03-23,417.0,Kung Lee Sugar Cane Drink,Dining,SG,1,1,0.7796569466590881
2024-03-23,436.0,Ladies' Market,Shopping,PH,1,1,0.7646489143371582
2024-03-23,448.0,Lan Kwai Fong,Cultural,MY,1,1,0.07358571700751781
2024-03-23,451.0,Lantau Island,Natural,PH,2,2,0.9436256289482117
2024-03-23,466.0,Lion Rock Head,Outdoor,VN,1,1,0.9656653702259064
2024-03-23,477.0,Lord Stow's Bakery,Dining,SG,1,1,0.8484328389167786
2024-03-23,485.0,M+,Cultural,SC,1,1,0.047711990773677826
2024-03-23,494.0,Madame Tussauds,Cultural,PH,1,2,0.8941534161567688
2024-03-23,494.0,Madame Tussauds,Cultural,SG,1,1,0.7978107333183289
2024-03-23,494.0,Madame Tussauds,Cultural,TH,1,1,0.9465985894203186
2024-03-23,494.0,Madame Tussauds,Cultural,TW,1,1,0.8642627000808716
2024-03-23,498.0,Main Street Bakery,Dining,PH,1,1,0.7175376216570536
2024-03-23,501.0,Main Street USA,Entertainment,JP,1,1,0.012782086618244648
2024-03-23,501.0,Main Street USA,Entertainment,PH,1,1,0.9219089150428772
2024-03-23,504.0,Mammy Pancake,Dining,PH,1,1,0.9152520000934601
2024-03-23,506.0,Man Mo Temple,Religious,SG,1,1,0.4986657500267029
2024-03-23,506.0,Man Mo Temple,Religious,TH,2,2,0.7840923964977264
2024-03-23,540.0,Mong Kok,area,MY,1,1,0.05941854231059551
2024-03-23,540.0,Mong Kok,area,PH,1,1,0.6599493026733398
2024-03-23,540.0,Mong Kok,area,TW,1,1,0.8036941289901733
2024-03-23,544.0,Mong Kok Station,Transit,TW,1,1,0.02770911529660225
2024-03-23,546.0,Monster Building,Cityscape,GB,1,1,0.9418306946754456
2024-03-23,546.0,Monster Building,Cityscape,VN,1,1,0.19137327373027802
2024-03-23,560.0,Mystic Manor,Entertainment,ID,1,1,0.5619663596153259
2024-03-23,560.0,Mystic Manor,Entertainment,JP,1,1,0.9074295163154602
2024-03-23,579.0,Ngong Ping,area,GB,1,1,0.9251934885978699
2024-03-23,580.0,Ngong Ping 360,Entertainment,PH,1,1,0.895854651927948
2024-03-23,584.0,Ngong Ping Village,Cultural,VN,1,1,0.8116230666637421
2024-03-23,598.0,Ocean Park,Entertainment,PH,2,4,0.9400351569056511
2024-03-23,598.0,Ocean Park,Entertainment,TW,1,2,0.9578911364078522
2024-03-23,629.0,Po Lin Monastery,Religious,TH,1,1,0.7415220737457275
2024-03-23,663.0,Repulse Bay,Natural,PH,1,1,0.4769999086856842
2024-03-23,672.0,Royal View Hotel,Hotel,KW,1,1,0.9029702544212341
2024-03-23,696.0,Sha Tin Che Kung Temple,Religious,TH,2,2,0.5314296036958694
2024-03-23,700.0,Sham Shui Po,area,VN,1,1,0.8874613642692566
2024-03-23,724.0,Shiu Shing Hong,Shopping,TW,1,1,0.8840065002441406
2024-03-23,733.0,Sky 100,Cityscape,AU,1,1,0.9699991345405579
2024-03-23,733.0,Sky 100,Cityscape,SG,1,2,0.9285906553268433
2024-03-23,740.0,Snoopy's World,Entertainment,TW,1,1,0.9473036527633667
2024-03-23,761.0,Star Ferry Pier,Transit,MY,1,1,0.6972379982471466
2024-03-23,761.0,Star Ferry Pier,Transit,SG,1,1,0.7570531368255615
2024-03-23,761.0,Star Ferry Pier,Transit,VN,1,1,0.04883322864770889
2024-03-23,768.0,Stone Slab Street,Cityscape,VN,1,1,0.49505697190761566
2024-03-23,773.0,Sun Hing Restaurant,Dining,SG,1,1,0.3659789264202118
2024-03-23,793.0,Tai Cheong Bakery,Dining,TH,1,1,0.8434914946556091
2024-03-23,800.0,Tai Kwun,Cultural,TH,1,1,0.47252118587493896
2024-03-23,804.0,Tai O,area,VN,1,1,0.8957381546497345
2024-03-23,815.0,Tai Po,area,LA,1,1,0.19429901242256165
2024-03-23,815.0,Tai Po,area,PH,1,1,0.9453441500663757
2024-03-23,815.0,Tai Po,area,TH,2,2,0.5662278980016708
2024-03-23,826.0,Tai Wong Yeh Temple,Religious,TH,1,1,0.814340353012085
2024-03-23,833.0,Temple St,Cityscape,TW,1,1,0.8633639216423035
2024-03-23,834.0,Temple Street Night Market,Shopping,TH,1,1,0.7586126327514648
2024-03-23,834.0,Temple Street Night Market,Shopping,TW,1,1,0.6371170431375504
2024-03-23,850.0,The Grand Buffet,Dining,AU,1,1,0.8767334222793579
2024-03-23,863.0,The Mira,Hotel,TH,1,1,0.7885717749595642
2024-03-23,872.0,The Peak Tower,Cityscape,SG,1,1,0.8397517204284668
2024-03-23,873.0,The Peak Tram,Entertainment,PH,1,2,0.5588510101661086
2024-03-23,873.0,The Peak Tram,Entertainment,SG,1,2,0.1644908059388399
2024-03-23,873.0,The Peak Tram,Entertainment,TH,1,1,0.6070261597633362
2024-03-23,874.0,The Peninsula,Hotel,TH,1,1,0.9221615195274353
2024-03-23,874.0,The Peninsula,Hotel,TW,2,2,0.9324484467506409
2024-03-23,898.0,Toy Story Land,Entertainment,ID,1,1,0.9655531644821167
2024-03-23,898.0,Toy Story Land,Entertainment,JP,1,1,0.9799924492835999
2024-03-23,907.0,Tsim Sha Tsui,area,PH,1,1,0.9746331572532654
2024-03-23,907.0,Tsim Sha Tsui,area,TH,2,2,0.5935043282806873
2024-03-23,912.0,Tsim Sha Tsui Station,Transit,PH,1,1,0.10871356725692749
2024-03-23,914.0,Tsing Yi,Natural,ID,1,1,0.08892402797937393
2024-03-23,921.0,Tsz Shan Monastery,Religious,TH,1,1,0.7259599566459656
2024-03-23,944.0,Victoria Harbour,Cityscape,AU,1,1,0.3792842924594879
2024-03-23,944.0,Victoria Harbour,Cityscape,ID,1,1,0.869996170202891
2024-03-23,944.0,Victoria Harbour,Cityscape,MY,1,1,0.1749137849546969
2024-03-23,944.0,Victoria Harbour,Cityscape,SG,2,2,0.5005957894027233
2024-03-23,944.0,Victoria Harbour,Cityscape,TH,5,6,0.8159118195374807
2024-03-23,944.0,Victoria Harbour,Cityscape,TW,1,1,0.9618985056877136
2024-03-23,945.0,Victoria Park,Cityscape,PH,1,1,0.9750455856323242
2024-03-23,946.0,Victoria Peak,Cityscape,GB,1,1,0.9348289370536804
2024-03-23,946.0,Victoria Peak,Cityscape,KH,1,1,0.890675961971283
2024-03-23,946.0,Victoria Peak,Cityscape,PH,3,5,0.9328668355941773
2024-03-23,946.0,Victoria Peak,Cityscape,SG,1,1,0.8402614444494247
2024-03-23,946.0,Victoria Peak,Cityscape,TH,1,1,0.9008340686559677
2024-03-23,946.0,Victoria Peak,Cityscape,TW,1,1,0.7438340783119202
2024-03-23,964.0,Wan Chai,area,AU,1,1,0.16566048562526703
2024-03-23,995.0,Wong Tai Sin Temple,Religious,TH,1,1,0.6857953816652298
2024-03-23,1003.0,World of Frozen,Entertainment,PH,2,3,0.9152577837308248
2024-03-23,1003.0,World of Frozen,Entertainment,TH,1,1,0.9595189690589905
2024-03-23,1010.0,Yat Lok Restaurant,Dining,SG,1,1,0.8636278112729391
2024-03-23,1042.0,iSQUARE,Shopping,PH,1,1,0.7453190485636393
2024-03-24,3.0,1881 Heritage,Shopping,ID,1,1,0.9729569554328918
2024-03-24,37.0,Avenue Of Stars,Cityscape,US,1,1,0.8741467595100403
2024-03-24,46.0,Bakehouse (Wan Chai),Dining,SG,2,2,0.7012006375007331
2024-03-24,46.0,Bakehouse (Wan Chai),Dining,TH,1,1,0.9791281819343567
2024-03-24,46.0,Bakehouse (Wan Chai),Dining,TW,1,1,0.8481983244419098
2024-03-24,54.0,Big Grizzly Mountain Runaway Mine Cars,Entertainment,MY,1,1,0.925639013449351
2024-03-24,77.0,Cable Car Discovery Centre,Cultural,TH,1,1,0.700141191482544
2024-03-24,96.0,Causeway Bay,area,FR,1,1,0.49659959971904755
2024-03-24,96.0,Causeway Bay,area,TH,2,2,0.486744636669755
2024-03-24,96.0,Causeway Bay,area,US,1,1,0.8589158803224564
2024-03-24,101.0,Central,area,JP,2,2,0.9101990163326263
2024-03-24,101.0,Central,area,PH,1,1,0.914612352848053
2024-03-24,101.0,Central,area,TH,1,1,0.9379209876060486
2024-03-24,101.0,Central,area,US,1,1,0.30498364567756653
2024-03-24,103.0,Central Ferry Pier,Transit,PH,1,1,0.8527125120162964
2024-03-24,128.0,Chi Lin Nunnery,Religious,SG,1,1,0.8003474473953247
2024-03-24,138.0,Choi Hung Estate Rooftop Basketball Court,Sport,SG,1,1,0.3355359733104706
2024-03-24,150.0,Clock Tower,Cultural,TH,1,1,0.591819167137146
2024-03-24,170.0,Demon Grove,Entertainment,TW,1,1,0.28898242115974426
2024-03-24,180.0,Disney's Hollywood Hotel,Hotel,ID,1,1,0.8150942921638489
2024-03-24,228.0,Frozen Ever After,Entertainment,JP,1,1,0.9554063081741333
2024-03-24,245.0,Golden Crocus Inn,Dining,ID,1,1,0.9332643151283264
2024-03-24,258.0,HSBC Building,Cityscape,FR,1,1,0.024771125987172127
2024-03-24,263.0,Halfway Coffee,Dining,SG,1,1,0.734265148639679
2024-03-24,267.0,Hankow Rd,Cityscape,PH,1,1,0.31533780694007874
2024-03-24,278.0,Hashtag B,Dining,TW,1,1,0.8476979434490204
2024-03-24,286.0,Hing Kee Restaurant,Dining,SG,1,1,0.8087031245231628
2024-03-24,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,KR,1,1,0.9277852177619934
2024-03-24,293.0,Hong Kong Convention and Exhibition Centre,Cityscape,MY,1,1,0.7085067629814148
2024-03-24,295.0,Hong Kong Cultural Centre,Cultural,FR,1,1,0.8751642107963562
2024-03-24,295.0,Hong Kong Cultural Centre,Cultural,PH,1,1,0.2416478842496872
2024-03-24,295.0,Hong Kong Cultural Centre,Cultural,TH,2,2,0.41827505826950073
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,CA,2,2,0.9336310029029846
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,EG,2,2,0.9360357969999313
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,ID,4,7,0.9210326941772585
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,JP,3,4,0.8679742862780889
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,KH,2,2,0.9671728312969208
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,MY,1,5,0.9008380651474
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,NL,1,1,0.8519974648952484
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,PH,18,20,0.8937416117455497
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,SG,3,5,0.7623777095736738
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,TH,21,23,0.9243282670647173
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,TW,1,2,0.9082163274288177
2024-03-24,296.0,Hong Kong Disneyland,Entertainment,US,1,1,0.8325009942054749
2024-03-24,300.0,Hong Kong International Airport,Transit,AT,1,1,0.9588174819946289
2024-03-24,300.0,Hong Kong International Airport,Transit,FR,1,2,0.4152570804581046
2024-03-24,300.0,Hong Kong International Airport,Transit,ID,1,1,0.8764644265174866
2024-03-24,300.0,Hong Kong International Airport,Transit,JP,1,2,0.03755326755344868
2024-03-24,300.0,Hong Kong International Airport,Transit,MO,1,1,0.25022744573652744
2024-03-24,300.0,Hong Kong International Airport,Transit,PH,2,2,0.3987620125214259
2024-03-24,300.0,Hong Kong International Airport,Transit,TH,6,6,0.5981104668333298
2024-03-24,304.0,Hong Kong Museum of Art,Cultural,TW,1,1,0.22946257889270782
2024-03-24,304.0,Hong Kong Museum of Art,Cultural,VN,1,1,0.34504414598147076
2024-03-24,307.0,Hong Kong Observation Wheel,Entertainment,TH,1,1,0.9689008593559265
2024-03-24,310.0,Hong Kong Park,Cityscape,US,1,1,0.9278456568717957
2024-03-24,312.0,Hong Kong Science Museum,Cultural,MY,1,1,0.2270616739988327
2024-03-24,317.0,Hong Kong Station,Transit,FR,1,1,0.33883437514305115
2024-03-24,323.0,Hong Kong Zoological and Botanical Gardens,Cityscape,PH,1,1,0.9556893110275269
2024-03-24,334.0,Hung Hom Kwun Yum Temple,Religious,TH,1,1,0.6349204182624817
2024-03-24,342.0,Hyperspace Mountain,Entertainment,MY,1,1,0.9557432532310486
2024-03-24,358.0,Jordan,area,FR,1,1,0.5741621851921082
2024-03-24,363.0,K11 ARTMALL,Shopping,MY,1,1,0.49823296070098877
2024-03-24,364.0,K11 MUSEA,Shopping,KH,1,1,0.5061315298080444
2024-03-24,364.0,K11 MUSEA,Shopping,KR,1,1,0.8239291310310364
2024-03-24,364.0,K11 MUSEA,Shopping,MY,1,1,0.6536298990249634
2024-03-24,364.0,K11 MUSEA,Shopping,SG,1,1,0.7721199989318848
2024-03-24,366.0,Kai Kai Dessert,Dining,SG,1,1,0.9185757040977478
2024-03-24,382.0,Kau Kee,Dining,SG,1,1,0.7037937641143799
2024-03-24,404.0,Kowloon,area,SG,1,1,0.7138091921806335
2024-03-24,406.0,Kowloon City,area,SG,1,1,0.2842576503753662
2024-03-24,413.0,Kowloon Tin Hau Temple,Religious,TH,2,2,0.8694831430912018
2024-03-24,414.0,Kowloon Walled City Park,Cityscape,SG,1,1,0.9236214756965637
2024-03-24,433.0,LEGOLAND Discovery Centre,Entertainment,ID,1,1,0.9431640207767487
2024-03-24,433.0,LEGOLAND Discovery Centre,Entertainment,MY,1,1,0.9645682573318481
2024-03-24,446.0,Lan Fong Yuen,Dining,MY,1,1,0.9181332588195801
2024-03-24,451.0,Lantau Island,Natural,PH,1,1,0.07220373302698135
2024-03-24,451.0,Lantau Island,Natural,SG,1,2,0.835253968834877
2024-03-24,451.0,Lantau Island,Natural,TH,6,7,0.878284432348751
2024-03-24,451.0,Lantau Island,Natural,TW,1,1,0.9362084865570068
2024-03-24,471.0,Lo Pan Temple,Religious,TH,1,1,0.6244353652000427
2024-03-24,490.0,MOMA,Dining,PH,1,1,0.9365738034248352
