video_date,poi_cate,journey_n,stop_n,avg_stop_sentiment
2024-08-02,area,7,7,0.6032270246318409
2024-08-03,Cityscape,16,28,0.844403507986239
2024-08-03,Cultural,12,13,0.8727861126755183
2024-08-03,Dining,2,3,0.6350846644490957
2024-08-03,Entertainment,38,57,0.8597674816775825
2024-08-03,Hotel,3,4,0.693511076271534
2024-08-03,Natural,4,4,0.8917487859725952
2024-08-03,Outdoor,1,1,0.9374815225601196
2024-08-03,Religious,4,4,0.8364724325282233
2024-08-03,Shopping,2,2,0.1158161535859108
2024-08-03,Transit,12,16,0.4611593087945409
2024-08-03,area,9,16,0.6594693000661209
2024-08-04,Cityscape,23,29,0.7711046199813532
2024-08-04,Cultural,5,7,0.6461545276189489
2024-08-04,Dining,4,9,0.8263931539323595
2024-08-04,Entertainment,34,49,0.8265592027452716
2024-08-04,Hotel,3,5,0.8914361417293548
2024-08-04,Natural,6,7,0.9141931406089238
2024-08-04,Outdoor,2,2,0.894711846113205
2024-08-04,Religious,5,8,0.7459613345563412
2024-08-04,Shopping,3,4,0.6115828123874962
2024-08-04,Transit,6,7,0.5181730491597027
2024-08-04,area,11,14,0.6994457727386838
2024-08-05,Cityscape,25,30,0.726178724770508
2024-08-05,Cultural,6,6,0.8473377202947935
2024-08-05,Dining,2,2,0.6281310170888901
2024-08-05,Entertainment,25,36,0.8451194023678976
2024-08-05,Hotel,3,3,0.45289149052566957
2024-08-05,Natural,6,7,0.9145683816501072
2024-08-05,Outdoor,1,2,0.8921887278556824
2024-08-05,Religious,4,6,0.7364774247010549
2024-08-05,Shopping,3,5,0.6485928407737187
2024-08-05,Transit,16,19,0.5282699490785319
2024-08-05,area,8,9,0.5007494654920366
2024-08-06,Cityscape,23,34,0.7385928548538551
2024-08-06,Cultural,7,8,0.7222686037421227
2024-08-06,Dining,7,12,0.725897188981374
2024-08-06,Entertainment,36,42,0.869992326314081
2024-08-06,Hotel,2,3,0.5207344790299734
2024-08-06,Natural,7,7,0.7573883299316678
2024-08-06,Religious,4,5,0.7294484396775563
2024-08-06,Transit,11,11,0.5846702388257949
2024-08-06,area,15,19,0.4583287438328721
2024-08-07,Cityscape,13,19,0.6724898899744328
2024-08-07,Cultural,4,8,0.794837941105167
2024-08-07,Dining,1,1,0.02325037494301796
2024-08-07,Entertainment,40,52,0.861194607942263
2024-08-07,Hotel,5,6,0.8362490609288216
2024-08-07,Natural,7,10,0.8614680419365565
2024-08-07,Outdoor,1,1,0.792081892490387
2024-08-07,Religious,8,11,0.7819078152829951
2024-08-07,Shopping,3,5,0.6416027525129417
2024-08-07,Transit,6,11,0.6582905946468766
2024-08-07,area,7,10,0.8071257427334786
2024-08-08,Cityscape,8,11,0.555442446447683
2024-08-08,Cultural,6,8,0.830197274684906
2024-08-08,Dining,3,10,0.9078610420227051
2024-08-08,Entertainment,28,33,0.8468510516243458
2024-08-08,Hotel,2,4,0.4713199003599584
2024-08-08,Natural,6,7,0.828954394507621
2024-08-08,Outdoor,1,1,0.916979968547821
2024-08-08,Religious,8,12,0.7398000607887903
2024-08-08,Shopping,2,2,0.6515226364135742
2024-08-08,Transit,8,9,0.45833092300152334
2024-08-08,area,6,10,0.6065368907677569
2024-08-09,Cityscape,15,21,0.7893425946552602
2024-08-09,Cultural,4,5,0.8104408144950866
2024-08-09,Dining,3,4,0.8246902264654636
2024-08-09,Entertainment,33,48,0.8834212694220581
2024-08-09,Hotel,2,3,0.8867736260096232
2024-08-09,Natural,5,7,0.8618562072515488
2024-08-09,Outdoor,1,1,0.8025047779083252
2024-08-09,Religious,4,6,0.7982906897862753
2024-08-09,Shopping,4,4,0.8523693159222603
2024-08-09,Transit,6,7,0.47500127979687284
2024-08-09,area,5,9,0.745206594053242
2024-08-10,Cityscape,20,22,0.7721779156814922
2024-08-10,Cultural,4,5,0.7796836137771607
2024-08-10,Dining,5,6,0.6886136192414495
2024-08-10,Entertainment,52,84,0.8508610915982511
2024-08-10,Hotel,2,2,0.8787994086742401
2024-08-10,Natural,3,6,0.9167716751495997
2024-08-10,Outdoor,4,5,0.8755430459976197
2024-08-10,Religious,5,9,0.5264256392364149
2024-08-10,Shopping,7,8,0.58963602858906
2024-08-10,Transit,12,14,0.46150190516241957
2024-08-10,area,15,28,0.5318404771831065
2024-08-11,Cityscape,17,30,0.6462879605135984
2024-08-11,Cultural,7,8,0.7105570081621408
2024-08-11,Dining,7,9,0.8261282973819308
2024-08-11,Entertainment,37,64,0.8787159003675044
2024-08-11,Hotel,2,3,0.8055160244305929
2024-08-11,Natural,5,5,0.7100592877715826
2024-08-11,Outdoor,7,7,0.7573187686502934
2024-08-11,Religious,2,3,0.9101346135139465
2024-08-11,Shopping,5,7,0.6689603701233864
2024-08-11,Transit,14,15,0.47574267213025856
2024-08-11,area,9,12,0.49562667458214693
2024-08-12,Cityscape,11,13,0.878456867658175
2024-08-12,Cultural,4,5,0.8268842756748199
2024-08-12,Dining,5,9,0.8090111713649498
2024-08-12,Entertainment,34,49,0.8691576454107617
2024-08-12,Hotel,1,1,0.8405053615570068
2024-08-12,Natural,2,2,0.4808574840426445
2024-08-12,Outdoor,3,4,0.8346859663724899
2024-08-12,Religious,3,4,0.506489311158657
2024-08-12,Shopping,5,5,0.7181579172611237
2024-08-12,Transit,7,8,0.6211229157246029
2024-08-12,area,7,10,0.648893787463506
2024-08-13,Cityscape,11,14,0.770555905731661
2024-08-13,Cultural,2,2,0.4667329229414463
2024-08-13,Dining,4,7,0.7070029372615474
2024-08-13,Entertainment,50,58,0.8522413451391275
2024-08-13,Hotel,3,4,0.7911256179213524
2024-08-13,Natural,5,6,0.8822874443398582
2024-08-13,Outdoor,1,1,0.8906949758529663
2024-08-13,Religious,5,9,0.791364386677742
2024-08-13,Shopping,5,6,0.7224058757225672
2024-08-13,Transit,12,14,0.698677325089063
2024-08-13,area,9,9,0.6329544766081704
2024-08-14,Cityscape,19,29,0.7965163748443727
2024-08-14,Cultural,4,4,0.8747483715415001
2024-08-14,Dining,2,3,0.9132469826274447
2024-08-14,Entertainment,45,55,0.8908219421553585
2024-08-14,Hotel,2,2,0.8412871956825256
2024-08-14,Natural,7,10,0.8983784973621368
2024-08-14,Outdoor,1,1,0.8624847531318665
2024-08-14,Religious,5,9,0.7012094713688369
2024-08-14,Shopping,4,4,0.9083433598279953
2024-08-14,Transit,11,12,0.7364773585771521
2024-08-14,area,11,16,0.47765236836858094
2024-08-15,Cityscape,15,19,0.7854258449454057
2024-08-15,Cultural,2,2,0.6805344745516777
2024-08-15,Dining,5,5,0.7336897492408753
2024-08-15,Entertainment,36,46,0.8806527896558324
2024-08-15,Hotel,1,1,0.838350236415863
2024-08-15,Natural,7,10,0.8478103194634119
2024-08-15,Outdoor,1,1,0.8452475070953369
2024-08-15,Religious,6,10,0.7494884375482798
2024-08-15,Shopping,4,4,0.7144496627151966
2024-08-15,Transit,6,7,0.3595871687999793
2024-08-15,area,7,7,0.6482791445118242
2024-08-16,Cityscape,19,21,0.7781918267974571
2024-08-16,Cultural,3,4,0.5103367464616895
2024-08-16,Dining,3,4,0.6583109572529793
2024-08-16,Entertainment,47,55,0.8239670678162502
2024-08-16,Hotel,1,2,0.9440799057483673
2024-08-16,Natural,5,5,0.7868897199630738
2024-08-16,Outdoor,1,1,0.9252980550130209
2024-08-16,Religious,5,13,0.7252208357174559
2024-08-16,Shopping,2,2,0.5724425613880157
2024-08-16,Transit,11,13,0.5034473464131737
2024-08-16,area,11,14,0.5216043273519192
2024-08-17,Cityscape,12,14,0.775264398008585
2024-08-17,Cultural,7,7,0.757084322827203
2024-08-17,Dining,3,5,0.6946451351046562
2024-08-17,Entertainment,38,56,0.8784988206941122
2024-08-17,Hotel,1,1,0.9023782014846802
2024-08-17,Natural,8,8,0.7098051259526983
2024-08-17,Outdoor,5,5,0.8736894190311432
2024-08-17,Religious,1,1,0.6202220916748047
2024-08-17,Shopping,4,7,0.637947550575648
2024-08-17,Transit,15,18,0.38416124417239594
2024-08-17,area,9,15,0.3660445628066858
2024-08-18,Cityscape,21,27,0.7519226893332459
2024-08-18,Cultural,8,12,0.7180011874685684
2024-08-18,Dining,3,4,0.8176516983658075
2024-08-18,Entertainment,47,75,0.8545930785945491
2024-08-18,Hotel,3,3,0.8770673076311747
2024-08-18,Natural,11,16,0.8328411256273588
2024-08-18,Outdoor,2,2,0.5023957304656506
2024-08-18,Religious,6,11,0.6805049578913234
2024-08-18,Shopping,6,7,0.5632138906845024
2024-08-18,Transit,5,6,0.3184572868049145
2024-08-18,area,11,16,0.6014479299774393
2024-08-19,Cityscape,13,26,0.6426761151212966
2024-08-19,Cultural,4,8,0.6810645777732134
2024-08-19,Dining,2,2,0.8359947502613068
2024-08-19,Entertainment,38,58,0.8702874340555042
2024-08-19,Hotel,5,5,0.4939522311091423
2024-08-19,Natural,4,7,0.8238576615140552
2024-08-19,Outdoor,3,3,0.6688376665115356
2024-08-19,Religious,4,6,0.8753565456877407
2024-08-19,Shopping,4,5,0.4061397115389506
2024-08-19,Transit,13,17,0.5209482365251318
2024-08-19,area,10,14,0.3810127441106098
2024-08-20,Cityscape,13,16,0.7973254875812147
2024-08-20,Cultural,4,4,0.9221622347831726
2024-08-20,Dining,3,6,0.8625103582938513
2024-08-20,Entertainment,27,43,0.8447697847594987
2024-08-20,Hotel,2,2,0.2989417389035225
2024-08-20,Natural,5,9,0.7673292131059699
2024-08-20,Outdoor,1,1,0.20694312453269958
2024-08-20,Religious,5,6,0.6622591552635034
2024-08-20,Shopping,3,5,0.9068748593330384
2024-08-20,Transit,14,16,0.43149750935845077
2024-08-20,area,14,17,0.5844517475103631
2024-08-21,Cityscape,17,21,0.6657909641840628
2024-08-21,Cultural,1,1,0.9299957156181335
2024-08-21,Dining,2,3,0.6411818178991476
2024-08-21,Entertainment,38,48,0.8958481243251507
2024-08-21,Hotel,2,3,0.8938634792963663
2024-08-21,Natural,5,6,0.9107756366332372
2024-08-21,Outdoor,1,1,0.8771283030509949
2024-08-21,Religious,5,8,0.8111998031714133
2024-08-21,Shopping,7,8,0.7221476226113737
2024-08-21,Transit,12,14,0.4582315676712564
2024-08-21,area,12,16,0.6038841413683258
2024-08-22,Cityscape,18,26,0.8239646000620456
2024-08-22,Cultural,7,7,0.7155948121632848
2024-08-22,Dining,5,8,0.49257300289658207
2024-08-22,Entertainment,35,44,0.8706358547655403
2024-08-22,Hotel,1,2,0.21375779574736953
2024-08-22,Natural,7,8,0.7708537059370428
2024-08-22,Outdoor,1,1,0.7752736806869507
2024-08-22,Religious,7,7,0.6112637518385015
2024-08-22,Shopping,11,15,0.7248387937910027
2024-08-22,Transit,13,14,0.3596021062251003
2024-08-22,area,17,22,0.5650929639849699
2024-08-23,Cityscape,14,25,0.8266708026826382
2024-08-23,Cultural,8,10,0.649557015299797
2024-08-23,Dining,3,3,0.5763533173335923
2024-08-23,Entertainment,37,55,0.9068821120299873
2024-08-23,Hotel,3,3,0.9556243618329366
2024-08-23,Natural,8,12,0.9097720757126808
2024-08-23,Outdoor,4,4,0.905536487698555
2024-08-23,Religious,4,8,0.8087415974587202
2024-08-23,Shopping,9,14,0.6429933958819934
2024-08-23,Transit,20,26,0.5051849950240789
2024-08-23,area,12,33,0.6859005972968809
2024-08-24,Cityscape,21,29,0.7967676063389356
2024-08-24,Cultural,8,10,0.7954643547534943
2024-08-24,Dining,5,8,0.8705849722027779
2024-08-24,Entertainment,36,65,0.8285455266752992
2024-08-24,Hotel,1,1,0.8825998902320862
2024-08-24,Natural,6,6,0.9249419271945953
2024-08-24,Outdoor,1,1,0.8632057785987854
2024-08-24,Religious,9,13,0.6097871963030252
2024-08-24,Shopping,2,2,0.7992036938667297
2024-08-24,Transit,12,16,0.5774433857528493
2024-08-24,area,9,11,0.5163754517720505
2024-08-25,Cityscape,16,19,0.6693506180530503
2024-08-25,Cultural,8,8,0.5045069623738527
2024-08-25,Dining,7,10,0.8254407909512519
2024-08-25,Entertainment,49,61,0.8685437288380746
2024-08-25,Hotel,4,6,0.833928386370341
2024-08-25,Natural,7,10,0.847875058054924
2024-08-25,Outdoor,2,3,0.937449038028717
2024-08-25,Religious,3,7,0.7758328978504453
2024-08-25,Shopping,1,1,0.30174610018730164
2024-08-25,Transit,10,12,0.5102127092993921
2024-08-25,area,11,14,0.6900936202478728
2024-08-26,Cityscape,17,20,0.7569829651465019
2024-08-26,Cultural,5,6,0.7640067860484123
2024-08-26,Dining,3,4,0.6708833053708076
2024-08-26,Entertainment,38,60,0.8778405118823963
2024-08-26,Hotel,2,2,0.8860304206609726
2024-08-26,Natural,6,9,0.8235820482568766
2024-08-26,Outdoor,2,2,0.9114405810832977
2024-08-26,Religious,3,7,0.8159645412649427
2024-08-26,Shopping,3,4,0.6850149538367987
2024-08-26,Transit,11,13,0.4384588952510594
2024-08-26,area,13,16,0.5143512391368859
2024-08-27,Cityscape,17,21,0.7806178986996648
2024-08-27,Cultural,1,1,0.9505345225334167
2024-08-27,Dining,4,6,0.7251056051916547
2024-08-27,Entertainment,43,57,0.8593196817864788
2024-08-27,Hotel,5,5,0.7408044204115868
2024-08-27,Natural,5,5,0.7244411930441856
2024-08-27,Outdoor,4,4,0.7497071027755737
2024-08-27,Religious,3,3,0.6990258892377218
2024-08-27,Shopping,2,3,0.7263638377189636
2024-08-27,Transit,11,14,0.49777933298831895
2024-08-27,area,4,4,0.5015876088291407
2024-08-28,Cityscape,17,27,0.6999067183997896
2024-08-28,Cultural,11,22,0.7121217976691144
2024-08-28,Dining,1,2,0.8324683010578156
2024-08-28,Entertainment,40,64,0.8708822204009165
2024-08-28,Hotel,5,7,0.7226108355181557
2024-08-28,Natural,11,15,0.7897428912834988
2024-08-28,Outdoor,2,2,0.8682111501693726
2024-08-28,Religious,6,12,0.6623266531775395
2024-08-28,Shopping,8,12,0.5212654139225682
2024-08-28,Transit,13,17,0.3662487460525548
2024-08-28,area,14,24,0.5987168447864759
2024-08-29,Cityscape,17,29,0.673743277282893
2024-08-29,Cultural,7,8,0.7620189326504866
2024-08-29,Dining,4,5,0.8695799171924591
2024-08-29,Entertainment,28,42,0.8719493269609744
2024-08-29,Hotel,2,3,0.936897079149882
2024-08-29,Natural,5,6,0.7192674803858002
2024-08-29,Outdoor,3,4,0.9189766645431519
2024-08-29,Religious,6,15,0.6050932291895151
2024-08-29,Shopping,3,4,0.5783970877528191
2024-08-29,Transit,10,13,0.5622095113190321
2024-08-29,area,13,17,0.6162725518110628
2024-08-30,Cityscape,18,28,0.7089459259744363
2024-08-30,Cultural,7,9,0.6635239307803136
2024-08-30,Dining,5,12,0.6206550419770388
2024-08-30,Entertainment,33,44,0.8443814868207536
2024-08-30,Hotel,2,2,0.7220888584852219
2024-08-30,Natural,9,13,0.9140771086399371
2024-08-30,Outdoor,4,4,0.7132055424153805
2024-08-30,Religious,6,12,0.7788595377157131
2024-08-30,Shopping,3,3,0.6798635870218277
2024-08-30,Transit,8,11,0.5993712764088209
2024-08-30,area,10,12,0.64682153519243
2024-08-31,Cityscape,24,33,0.7096752261745637
2024-08-31,Cultural,9,11,0.7959334099608841
2024-08-31,Dining,9,15,0.5919139766030842
2024-08-31,Entertainment,46,73,0.837324297987457
2024-08-31,Hotel,7,12,0.8598232012656001
2024-08-31,Natural,6,6,0.7887153451641401
2024-08-31,Outdoor,2,2,0.9372706413269043
2024-08-31,Religious,4,4,0.8159674927592278
2024-08-31,Shopping,7,7,0.7239771442753928
2024-08-31,Transit,8,8,0.59528280608356
2024-08-31,area,13,15,0.7180415367086729
2024-09-01,Cityscape,24,30,0.7738026967272162
2024-09-01,Cultural,7,9,0.57253255115615
2024-09-01,Dining,5,5,0.7976396560668946
2024-09-01,Entertainment,51,65,0.8932051234222016
2024-09-01,Hotel,4,4,0.7731084103385607
2024-09-01,Natural,13,15,0.8588511526584626
2024-09-01,Outdoor,4,4,0.8641306087374687
2024-09-01,Religious,9,10,0.8688735574483871
2024-09-01,Shopping,6,10,0.5288136031478643
2024-09-01,Transit,12,13,0.40195077481464697
2024-09-01,area,13,18,0.6364982531026557
2024-09-02,Cityscape,20,31,0.7479675501198575
2024-09-02,Cultural,3,4,0.6784915663301945
2024-09-02,Dining,5,8,0.6419005909701809
2024-09-02,Entertainment,41,52,0.8238702142633476
2024-09-02,Hotel,6,7,0.7025814439569201
2024-09-02,Natural,11,16,0.807705501181772
2024-09-02,Outdoor,5,5,0.8804181456565857
2024-09-02,Religious,7,17,0.7861768726040336
2024-09-02,Shopping,4,4,0.553222315851599
2024-09-02,Transit,11,17,0.40980194501443956
2024-09-02,area,10,14,0.6344627585376099
2024-09-03,Cityscape,12,14,0.8422432928567841
2024-09-03,Cultural,10,11,0.6380258811468428
2024-09-03,Dining,5,7,0.8201385246855872
2024-09-03,Entertainment,34,39,0.8379846743602528
2024-09-03,Hotel,3,4,0.894001305103302
2024-09-03,Natural,6,9,0.8976801663637161
2024-09-03,Outdoor,2,2,0.8615638911724091
2024-09-03,Religious,3,4,0.8480543692906698
2024-09-03,Shopping,6,6,0.6600360804133946
2024-09-03,Transit,7,7,0.3325135239533016
2024-09-03,area,12,16,0.6794254658743739
2024-09-04,Cityscape,16,22,0.7325336113894657
2024-09-04,Cultural,5,5,0.874949598312378
2024-09-04,Dining,9,13,0.7442418217945558
2024-09-04,Entertainment,27,40,0.8731685004100458
2024-09-04,Natural,7,8,0.8881683796644211
2024-09-04,Outdoor,3,3,0.6461770832538605
2024-09-04,Religious,6,11,0.7190964289686896
2024-09-04,Shopping,4,4,0.6442149467766285
2024-09-04,Transit,9,10,0.5245350082641325
2024-09-04,area,9,9,0.6340955255760087
2024-09-05,Cityscape,14,16,0.6450936322410902
2024-09-05,Cultural,5,7,0.7530261647133599
2024-09-05,Entertainment,34,48,0.8828222812253012
2024-09-05,Hotel,2,3,0.8420405586560568
2024-09-05,Natural,13,19,0.8817778861836383
2024-09-05,Outdoor,1,1,0.602030336856842
2024-09-05,Religious,4,4,0.4659276567399502
2024-09-05,Shopping,6,6,0.5975292436778545
2024-09-05,Transit,11,12,0.5706153080488244
2024-09-05,area,15,25,0.3226084978878498
2024-09-06,Cityscape,15,20,0.8339270195355276
2024-09-06,Cultural,3,4,0.5428365642825762
2024-09-06,Dining,2,3,0.705201139052709
2024-09-06,Entertainment,29,37,0.9060743717861989
2024-09-06,Hotel,3,3,0.845111072063446
2024-09-06,Natural,4,5,0.9160162826379141
2024-09-06,Outdoor,2,2,0.9522131681442261
2024-09-06,Religious,4,4,0.8105788230895996
2024-09-06,Shopping,3,5,0.6784521579742432
2024-09-06,Transit,5,6,0.3231232819457849
2024-09-06,area,15,20,0.5515142142284839
2024-09-07,Cityscape,22,29,0.776514872081788
2024-09-07,Cultural,1,1,0.8550223708152771
2024-09-07,Dining,5,6,0.9129972917338213
2024-09-07,Entertainment,50,59,0.8851709896623075
2024-09-07,Hotel,2,4,0.8733792069057624
2024-09-07,Natural,7,9,0.8559108409616683
2024-09-07,Outdoor,2,6,0.7801492537061373
2024-09-07,Religious,3,4,0.7601832449436188
2024-09-07,Shopping,5,7,0.6870933175086975
2024-09-07,Transit,11,13,0.4692131630097253
2024-09-07,area,10,16,0.6101400494808331
2024-09-08,Cityscape,21,29,0.6993300204711228
2024-09-08,Cultural,4,6,0.853505422671636
2024-09-08,Dining,7,12,0.7497731682327059
2024-09-08,Entertainment,49,73,0.8779791409078549
2024-09-08,Hotel,3,3,0.6242197168370088
2024-09-08,Natural,7,8,0.6882368644389013
2024-09-08,Outdoor,3,3,0.7841866314411163
2024-09-08,Religious,9,13,0.6387842303762833
2024-09-08,Shopping,5,7,0.6912085328783307
2024-09-08,Transit,11,15,0.4885079590923558
2024-09-08,area,13,18,0.4397658626548946
2024-09-09,Cityscape,18,28,0.7552514500839979
2024-09-09,Cultural,7,20,0.5545570558557908
2024-09-09,Dining,8,9,0.6515078606015002
2024-09-09,Entertainment,28,35,0.8498712660424048
2024-09-09,Hotel,3,3,0.9235072433948517
2024-09-09,Natural,4,5,0.906334421634674
2024-09-09,Outdoor,2,2,0.8850933313369751
2024-09-09,Religious,4,5,0.8342545390129089
2024-09-09,Shopping,5,7,0.5856982512133462
2024-09-09,Transit,8,11,0.3897921118998166
2024-09-09,area,14,18,0.6106482594515438
2024-09-10,Cityscape,19,23,0.7453595105410161
2024-09-10,Cultural,6,8,0.7175674512982368
2024-09-10,Dining,5,6,0.6837057769298553
2024-09-10,Entertainment,39,47,0.8945327031678669
2024-09-10,Hotel,4,5,0.7985762218634288
2024-09-10,Natural,9,10,0.9069070756435395
2024-09-10,Outdoor,2,2,0.9270315170288086
2024-09-10,Religious,2,3,0.7877205775843726
2024-09-10,Shopping,2,2,0.5592067763209343
2024-09-10,Sport,1,1,0.9419215321540833
2024-09-10,Transit,13,14,0.4818481773226743
2024-09-10,area,9,12,0.5660056450869888
2024-09-11,Cityscape,15,20,0.7809380360947991
2024-09-11,Cultural,4,8,0.5650597736239433
2024-09-11,Dining,4,6,0.8187323361635208
2024-09-11,Entertainment,51,71,0.8588897200775091
2024-09-11,Hotel,3,3,0.6367781294716729
2024-09-11,Natural,4,4,0.9223071038722992
2024-09-11,Outdoor,2,2,0.6541323612133662
2024-09-11,Religious,5,6,0.8337980608145396
2024-09-11,Shopping,7,8,0.6993089774623513
2024-09-11,Transit,17,20,0.36145565662946966
2024-09-11,area,13,15,0.43039088196431596
2024-09-12,Cityscape,16,22,0.7141029168146127
2024-09-12,Cultural,7,10,0.5052210684865713
2024-09-12,Dining,3,6,0.8058344307872983
2024-09-12,Entertainment,52,71,0.8611108443071115
2024-09-12,Hotel,6,9,0.9367188908435681
2024-09-12,Natural,7,10,0.8514456758896509
2024-09-12,Outdoor,1,2,0.7800126671791077
2024-09-12,Religious,6,7,0.8210844894250233
2024-09-12,Shopping,4,4,0.8369223177433014
2024-09-12,Sport,1,1,0.03335226699709892
2024-09-12,Transit,8,10,0.4896558349765837
2024-09-12,area,8,12,0.517576671929823
2024-09-13,Cityscape,17,20,0.6715882743988186
2024-09-13,Cultural,4,4,0.7003371603786945
2024-09-13,Dining,8,9,0.7659799497988489
2024-09-13,Entertainment,50,70,0.8782828994493489
2024-09-13,Hotel,4,4,0.5285138259641826
2024-09-13,Natural,4,6,0.8642436762650808
2024-09-13,Outdoor,1,1,0.9114209413528442
2024-09-13,Religious,2,2,0.8004446923732758
2024-09-13,Shopping,1,1,0.6579824686050415
2024-09-13,Transit,8,13,0.2622122713211146
2024-09-13,area,10,14,0.6695646230663572
2024-09-14,Cityscape,16,19,0.7607973014707106
2024-09-14,Cultural,8,9,0.5823553005854288
2024-09-14,Dining,5,8,0.7480389513075352
2024-09-14,Entertainment,53,72,0.8839369970040839
2024-09-14,Hotel,5,8,0.9165713588396708
2024-09-14,Natural,5,7,0.8244875094720295
2024-09-14,Outdoor,2,2,0.855520635843277
2024-09-14,Religious,3,5,0.9299739301204681
2024-09-14,Shopping,2,3,0.7626646161079407
2024-09-14,Transit,15,17,0.4855328507867514
2024-09-14,area,6,8,0.7130497954785824
2024-09-15,Cityscape,14,15,0.7836026916901271
2024-09-15,Cultural,5,5,0.613128799572587
2024-09-15,Dining,2,2,0.8044191896915436
2024-09-15,Entertainment,43,52,0.8821512322482552
2024-09-15,Hotel,1,1,0.8708210587501526
2024-09-15,Natural,5,7,0.9203906272138868
2024-09-15,Outdoor,1,1,0.7258262038230896
2024-09-15,Religious,8,13,0.7977506655913132
2024-09-15,Shopping,2,3,0.8264979918797811
2024-09-15,Sport,1,1,0.6842517256736755
2024-09-15,Transit,13,18,0.6008590462928017
2024-09-15,area,10,23,0.7404238126321655
2024-09-16,Cityscape,19,22,0.7682871514522103
2024-09-16,Cultural,7,7,0.8133819724832262
2024-09-16,Dining,6,7,0.7001249408792881
2024-09-16,Entertainment,40,47,0.8508884630683993
2024-09-16,Hotel,5,6,0.7310903560784129
2024-09-16,Natural,4,4,0.8775837644934654
2024-09-16,Outdoor,1,4,0.9014589016636213
2024-09-16,Religious,1,1,0.780630025598738
2024-09-16,Shopping,2,2,0.6208505928516388
2024-09-16,Transit,5,6,0.4446353463456035
2024-09-16,area,13,14,0.49984523707202505
2024-09-17,Cityscape,18,28,0.6967253399835457
2024-09-17,Cultural,7,9,0.5182861846590799
2024-09-17,Dining,5,5,0.7971867815653483
2024-09-17,Entertainment,48,71,0.8478024803106052
2024-09-17,Hotel,10,17,0.8283939747249379
2024-09-17,Natural,11,14,0.7769059474979129
2024-09-17,Outdoor,1,1,0.9605849981307983
2024-09-17,Religious,5,5,0.5395064824819565
2024-09-17,Shopping,3,3,0.6849385698636373
2024-09-17,Transit,17,19,0.45824328732529757
2024-09-17,area,16,30,0.6659244543148412
2024-09-18,Cityscape,29,40,0.7539247922754536
2024-09-18,Cultural,10,13,0.6794112929716133
2024-09-18,Dining,7,8,0.7661792263388634
2024-09-18,Entertainment,67,105,0.848041931685207
2024-09-18,Hotel,11,14,0.748850614808145
2024-09-18,Natural,9,11,0.8965915956280448
2024-09-18,Outdoor,1,1,0.6073732413351536
2024-09-18,Religious,4,5,0.5573671296238899
2024-09-18,Shopping,6,6,0.6365999523550272
2024-09-18,Transit,22,34,0.5219722901854444
2024-09-18,area,18,23,0.7284815154861712
2024-09-19,Cityscape,33,59,0.7362272952984941
2024-09-19,Cultural,6,10,0.5813911734769742
2024-09-19,Dining,3,7,0.842499098607472
2024-09-19,Entertainment,62,75,0.8602329912789456
2024-09-19,Hotel,3,3,0.8929490645726522
2024-09-19,Natural,9,9,0.7904343788546544
2024-09-19,Outdoor,2,2,0.8033100366592407
2024-09-19,Religious,7,9,0.6663895551529195
2024-09-19,Shopping,10,13,0.6976048270097146
2024-09-19,Transit,14,16,0.5065864209609572
2024-09-19,area,11,13,0.5537929879286542
2024-09-20,Cityscape,19,28,0.7952616955430823
2024-09-20,Cultural,6,8,0.6361194759762535
2024-09-20,Dining,5,8,0.839697166159749
2024-09-20,Entertainment,48,62,0.8831396619400178
2024-09-20,Hotel,5,5,0.7212291955947876
2024-09-20,Natural,9,13,0.8322377275528843
2024-09-20,Outdoor,2,2,0.6512647811323404
2024-09-20,Religious,5,14,0.8005966831530843
2024-09-20,Shopping,5,5,0.6275517821311951
2024-09-20,Transit,8,9,0.6543340711497966
2024-09-20,area,10,20,0.6309135975767124
2024-09-21,Cityscape,19,25,0.7601316030621529
2024-09-21,Cultural,8,10,0.6067189647505681
2024-09-21,Dining,8,9,0.5267611416574154
2024-09-21,Entertainment,62,83,0.8755439050987973
2024-09-21,Hotel,3,3,0.40678225457668304
2024-09-21,Natural,6,6,0.8739424015084903
2024-09-21,Outdoor,3,3,0.9332339366277059
2024-09-21,Religious,5,8,0.7551083080470562
2024-09-21,Shopping,4,4,0.45386562367479893
2024-09-21,Transit,11,12,0.4355148156173527
2024-09-21,area,13,17,0.5136183189774354
2024-09-22,Cityscape,17,28,0.7946406636317419
2024-09-22,Cultural,7,8,0.853833113051951
2024-09-22,Dining,4,9,0.5786223402246833
2024-09-22,Entertainment,60,80,0.8788319000444684
2024-09-22,Hotel,6,12,0.654871649070022
2024-09-22,Natural,11,12,0.8901965987558166
2024-09-22,Outdoor,3,5,0.8206803619861602
2024-09-22,Religious,6,11,0.8100206911563873
2024-09-22,Shopping,4,6,0.7780735799007945
2024-09-22,Transit,14,15,0.5768417699800598
2024-09-22,area,11,13,0.6777488211026559
2024-09-23,Cityscape,20,43,0.7224642309511817
2024-09-23,Cultural,6,10,0.5788927987217903
2024-09-23,Dining,10,13,0.689892556804877
2024-09-23,Entertainment,66,92,0.8719328191380025
2024-09-23,Hotel,1,1,0.18227681517601013
2024-09-23,Natural,15,24,0.8949974324140283
2024-09-23,Outdoor,6,7,0.7948781635080066
2024-09-23,Religious,8,11,0.8368450417663111
